ope_id,school,state,zip_code,school_type,dl_subsidized_recipients,dl_subsidized_number_of_loans_originated,dl_subsidized_dollar_amount_of_loans_originated,dl_subsidized_number_of_disbursements,dl_subsidized_dollar_amount_of_disbursements,dl_unsubsidized_undergraduate_recipients,dl_unsubsidized_undergraduate_number_of_loans_originated,dl_unsubsidized_undergraduate_dollar_amount_of_loans_originated,dl_unsubsidized_undergraduate_number_of_disbursements,dl_unsubsidized_undergraduate_dollar_amount_of_disbursements,dl_unsubsidized_graduate_recipients,dl_unsubsidized_graduate_number_of_loans_originated,dl_unsubsidized_graduate_dollar_amount_of_loans_originated,dl_unsubsidized_graduate_number_of_disbursements,dl_unsubsidized_graduate_dollar_amount_of_disbursements,dl_parent_plus_recipients,dl_parent_plus_number_of_loans_originated,dl_parent_plus_dollar_amount_of_loans_originated,dl_parent_plus_number_of_disbursements,dl_parent_plus_dollar_amount_of_disbursements,dl_grad_plus_recipients,dl_grad_plus_number_of_loans_originated,dl_grad_plus_dollar_amount_of_loans_originated,dl_grad_plus_number_of_disbursements,dl_grad_plus_dollar_amount_of_disbursements
00288600,ALBANY LAW SCHOOL OF UNION UNIVERSITY,NY,122083494,Private-Nonprofit,-,-, -,-, -,-,-, -,-, -,80,83,1506790,246,1506790,-,-, -,-, -,60,61,1672950,162,1672950
00288700,ALBANY MEDICAL COLLEGE,NY,122083479,Private-Nonprofit,-,-, -,-, -,-,-, -,-, -,55,56,1082009,207,1634117,-,-, -,-, -,64,116,1584560,330,2207437
00288900,UNION COLLEGE,NY,123082311,Private-Nonprofit,16,17,57703,49,84652,19,19,45538,63,65751,-,-, -,-, -,14,14,185660,20,267448,-,-, -,-, -
00289000,UNION THEOLOGICAL SEMINARY,NY,100275710,Private-Nonprofit,-,-, -,-, -,-,-, -,-, -,-,-, -,-, -,-,-, -,-, -,1,1,10000,2,10000
00289200,UNITED STATES MERCHANT MARINE ACADEMY,NY,110241634,Public,2,2,7000,6,7000,-,-, -,-, -,-,-, -,-, -,-,-, -,-, -,-,-, -,-, -
00289400,UNIVERSITY OF ROCHESTER,NY,146279000,Private-Nonprofit,51,53,168936,139,343334,53,57,214853,145,411916,64,70,584695,108,804317,20,23,278815,28,278815,49,55,431333,68,492494
00289500,VASSAR COLLEGE,NY,126040008,Private-Nonprofit,1,1,3000,2,3000,6,6,18500,12,19204,-,-, -,-, -,2,2,24081,2,24081,-,-, -,-, -
00289600,VILLA MARIA COLLEGE OF BUFFALO,NY,142253999,Private-Nonprofit,8,8,25879,22,30150,7,7,16740,15,16740,-,-, -,-, -,2,2,5360,4,5360,-,-, -,-, -
00289900,WAGNER COLLEGE,NY,103014495,Private-Nonprofit,47,47,193178,88,193178,47,48,249851,88,249851,9,9,102220,19,102220,16,17,352804,38,412289,3,3,30251,7,35565
00290100,WELLS COLLEGE,NY,130260500,Private-Nonprofit,0,0,0,1,1750,2,2,6757,4,7757,-,-, -,-, -,1,1,1747,1,1747,-,-, -,-, -
00290300,YESHIVA UNIVERSITY,NY,100333201,Private-Nonprofit,38,38,128755,60,128755,43,45,129058,74,129058,477,518,8759665,1546,8759665,22,22,197362,32,197362,285,316,6636070,967,6636070
00290500,NORTH CAROLINA AGRICULTURAL AND TECHNICAL STATE UNIVERSITY,NC,274110001,Public,40,42,117469,88,126202,89,92,182037,184,198088,49,52,128905,102,128905,54,58,250473,119,267419,7,7,30038,17,36038
00290600,APPALACHIAN STATE UNIVERSITY,NC,286080001,Public,185,195,348428,301,349428,253,254,471958,382,471958,243,255,863406,357,863406,63,71,271308,110,278909,58,61,285365,89,285365
00290700,UNIVERSITY OF NORTH CAROLINA  ASHEVILLE,NC,288048503,Public,14,14,46017,27,55635,21,23,46673,30,59437,-,-, -,-, -,2,2,41344,4,47344,-,-, -,-, -
00290800,BARTON COLLEGE,NC,278933104,Private-Nonprofit,18,18,53944,48,89887,13,13,35085,44,91252,8,8,48505,20,103227,5,5,26431,10,32737,-,-, -,-, -
00291000,BELMONT ABBEY COLLEGE,NC,280121802,Private-Nonprofit,11,11,28713,13,28713,14,14,28569,15,28569,4,4,55480,8,55480,6,6,24246,6,24246,-,-, -,-, -
00291100,BENNETT COLLEGE,NC,274013239,Private-Nonprofit,0,0,0,3,7250,0,0,0,5,9750,-,-, -,-, -,0,0,0,1,7187,-,-, -,-, -
00291200,BREVARD COLLEGE,NC,287123306,Private-Nonprofit,2,2,4500,2,4500,1,1,1000,1,1000,-,-, -,-, -,1,1,5000,1,5000,-,-, -,-, -
00291300,CAMPBELL UNIVERSITY,NC,275060036,Private-Nonprofit,77,77,205946,106,205946,62,65,159395,95,162395,285,292,11424738,539,11430588,36,37,228358,47,228358,538,607,13897085,874,13902682
00291400,CATAWBA COLLEGE,NC,281442488,Private-Nonprofit,12,12,9762,13,9762,9,9,12786,11,12786,15,15,67318,15,67318,3,3,11261,3,11261,-,-, -,-, -
00291600,CHOWAN UNIVERSITY,NC,278551850,Private-Nonprofit,31,32,53850,64,53850,25,28,66993,56,66993,31,31,140383,62,140383,10,11,92231,22,92231,-,-, -,-, -
00291800,DAVIDSON COLLEGE,NC,280350000,Private-Nonprofit,3,3,6534,4,6534,4,5,16962,9,16962,-,-, -,-, -,3,3,66374,4,66374,-,-, -,-, -
00291900,DAVIDSON-DAVIE COMMUNITY COLLEGE,NC,273600000,Public,70,70,173984,208,314254,56,59,153018,189,345827,-,-, -,-, -,1,1,5000,2,5000,-,-, -,-, -
00292000,DUKE UNIVERSITY,NC,277080397,Private-Nonprofit,23,24,53559,143,263905,21,22,45436,126,252002,456,495,5867303,1545,11267096,5,6,53281,8,76700,795,954,9852794,1245,10960517
00292300,EAST CAROLINA UNIVERSITY,NC,278581818,Public,508,509,858075,518,858075,370,372,717088,383,717088,348,358,1836384,487,3436792,80,82,500170,87,500170,96,109,598532,154,766412
00292600,ELIZABETH CITY STATE UNIVERSITY,NC,279097806,Public,105,106,159442,211,159442,58,58,108931,114,109571,18,19,66701,37,66701,4,5,16388,9,16388,-,-, -,-, -
00292700,ELON UNIVERSITY,NC,272442010,Private-Nonprofit,15,15,43493,19,43493,23,24,57843,32,57843,18,21,213238,176,1709738,16,16,110782,17,110782,85,88,882106,268,3327499
00292800,FAYETTEVILLE STATE UNIVERSITY,NC,283014298,Public,255,255,442110,510,442110,315,319,557511,637,557511,117,119,434455,238,434455,10,10,32511,20,32511,6,6,31290,13,31290
00292900,GARDNER - WEBB UNIVERSITY,NC,280170000,Private-Nonprofit,22,22,49032,207,395255,22,22,72757,202,515646,33,33,231368,623,4093779,3,3,16246,5,29791,19,19,123042,89,797445
00293000,GREENSBORO COLLEGE,NC,274011875,Private-Nonprofit,31,31,81051,61,81051,24,24,74159,48,74159,2,2,6198,4,6198,2,2,11800,4,11800,-,-, -,-, -
00293100,GUILFORD COLLEGE,NC,274104171,Private-Nonprofit,16,17,66081,33,66081,17,17,66249,33,67249,-,-, -,-, -,3,3,14750,4,14750,-,-, -,-, -
00293300,HIGH POINT UNIVERSITY,NC,272682726,Private-Nonprofit,15,15,41261,16,41261,21,21,67130,24,70380,271,275,3030767,422,4018765,29,29,229228,30,247950,210,214,2622596,297,4003204
00293600,JOHNSON C. SMITH UNIVERSITY,NC,282165398,Private-Nonprofit,19,19,68233,146,217892,15,15,41525,150,243011,7,7,71750,14,71750,2,2,14944,12,45513,-,-, -,-, -
00293900,LEES-MCRAE COLLEGE,NC,286040000,Private-Nonprofit,11,11,14345,11,14345,3,3,3805,3,3805,-,-, -,-, -,8,8,26300,8,26300,-,-, -,-, -
00294100,LENOIR-RHYNE UNIVERSITY,NC,286013984,Private-Nonprofit,12,12,38293,17,41793,16,18,74229,26,80229,172,172,2873299,428,2873299,13,13,140899,24,140899,30,32,397324,75,397324
00294200,LIVINGSTONE COLLEGE,NC,281445298,Private-Nonprofit,71,71,301819,198,437319,62,76,239083,235,393538,-,-, -,-, -,13,13,150833,38,200017,-,-, -,-, -
00294300,LOUISBURG COLLEGE,NC,275492398,Private-Nonprofit,2,2,3500,4,3500,3,4,8000,8,8000,-,-, -,-, -,2,2,15296,5,19814,-,-, -,-, -
00294400,MARS HILL UNIVERSITY,NC,287540000,Private-Nonprofit,13,14,54474,36,54474,19,20,105829,47,105829,15,16,216517,38,216517,6,6,56057,12,56057,-,-, -,-, -
00294500,MEREDITH COLLEGE,NC,276075298,Private-Nonprofit,40,41,78747,45,78747,24,26,104990,30,104990,29,29,176439,29,176439,18,18,72331,21,72331,6,6,29928,7,29928
00294600,METHODIST UNIVERSITY,NC,283111420,Private-Nonprofit,43,43,79821,57,80946,29,30,67767,41,73017,17,17,81272,209,1327878,7,7,39295,9,39295,9,9,62853,188,2506699
00294800,MONTREAT COLLEGE,NC,287571267,Private-Nonprofit,23,23,72364,212,199002,21,21,98348,193,248897,10,10,76151,155,492579,3,3,20618,8,29148,-,-, -,-, -
00294900,UNIVERSITY OF MOUNT OLIVE,NC,283651299,Private-Nonprofit,148,156,430510,557,1017738,175,184,581894,653,1468822,9,9,69222,111,745053,4,6,17083,7,19283,0,0,0,2,3496
00295000,NORTH CAROLINA CENTRAL UNIVERSITY,NC,277073198,Public,309,313,398898,618,398898,171,176,296870,340,296870,90,92,449917,182,449917,54,55,120959,106,120959,285,288,1734035,571,1734035
00295100,NORTH CAROLINA WESLEYAN UNIVERSITY,NC,278048699,Private-Nonprofit,112,121,384639,372,552865,111,117,477815,382,723803,28,30,288583,102,634905,7,7,36015,11,59700,1,1,5887,3,11060
00295300,WILLIAM PEACE UNIVERSITY,NC,276041194,Private-Nonprofit,17,17,55824,48,88756,22,22,71226,48,106053,-,-, -,-, -,4,4,55941,7,58447,-,-, -,-, -
00295400,UNIVERSITY OF NORTH CAROLINA AT PEMBROKE,NC,283721510,Public,102,104,206862,185,208612,141,146,387424,269,410921,211,214,1063654,998,2655321,5,5,28039,9,28039,14,15,70812,37,100346
00295500,PFEIFFER UNIVERSITY,NC,281090000,Private-Nonprofit,3,3,6750,22,27981,6,7,11750,17,23959,12,12,87329,204,1307395,1,1,18000,2,18000,4,4,44160,93,1409403
00295600,CAROLINA UNIVERSITY,NC,271015025,Private-Nonprofit,5,5,10800,25,32066,7,8,18500,35,61900,6,6,41704,71,346500,3,3,19365,5,22767,3,3,13527,19,116876
00295700,QUEENS UNIVERSITY OF CHARLOTTE,NC,282740001,Private-Nonprofit,31,31,135697,34,135697,35,35,215460,40,215460,32,32,330839,334,1437537,15,15,149992,17,149992,5,5,37144,22,122306
00296000,SALEM COLLEGE,NC,271015376,Private-Nonprofit,3,3,10061,10,12097,4,4,9231,10,16079,9,9,28996,47,200502,1,1,5426,1,5426,1,1,3389,1,3389
00296200,SHAW UNIVERSITY,NC,276012393,Private-Nonprofit,49,49,130131,99,131881,54,56,138334,116,144554,8,8,44888,17,53638,14,14,80843,37,95068,-,-, -,-, -
00296800,SAINT AUGUSTINE'S UNIVERSITY,NC,276102298,Private-Nonprofit,25,25,88928,54,102678,32,32,86111,63,95361,-,-, -,-, -,2,2,25500,4,25500,-,-, -,-, -
00297200,NORTH CAROLINA STATE UNIVERSITY,NC,276957001,Public,430,441,861317,554,861317,166,173,330963,221,334713,268,280,1953937,304,1966603,47,48,283358,62,287509,72,81,645683,102,646433
00297400,UNIVERSITY OF NORTH CAROLINA - CHAPEL HILL,NC,275999100,Public,512,544,1389344,798,1440108,267,284,727386,436,784863,886,977,13115683,1431,13150545,18,20,123467,36,128437,789,901,8836775,1124,8849648
00297500,UNIVERSITY OF NORTH CAROLINA - CHARLOTTE,NC,282230001,Public,295,307,664779,343,664779,223,233,571119,267,571119,275,284,1750535,292,1750535,75,81,472759,88,472759,89,92,706147,94,706147
00297600,UNIVERSITY OF NORTH CAROLINA -GREENSBORO,NC,274120001,Public,359,359,551613,366,551613,319,327,625691,339,625691,252,257,1097250,262,1097250,41,47,151226,54,151226,31,32,186693,33,186693
00297800,WAKE FOREST UNIVERSITY,NC,271097246,Private-Nonprofit,22,22,66426,24,66426,9,9,19004,11,19004,516,533,13360501,1547,16206186,4,4,50441,6,50441,392,431,12789410,1224,15182416
00297900,WARREN WILSON COLLEGE,NC,287782099,Private-Nonprofit,1,1,2250,1,2250,1,1,3000,1,3000,15,15,196695,24,196695,-,-, -,-, -,-,-, -,-, -
00298100,WESTERN CAROLINA UNIVERSITY,NC,287239731,Public,94,95,162633,104,170133,121,122,205094,139,214030,166,166,487221,169,503471,4,4,10448,4,10448,53,56,303208,57,303208
00298400,UNIVERSITY OF NORTH CAROLINA AT WILMINGTON (THE),NC,284033297,Public,189,195,406246,285,407529,214,220,532048,315,538264,379,393,1980697,671,1980697,35,39,187388,45,187388,50,53,345106,79,345106
00298500,WINGATE UNIVERSITY,NC,281740159,Private-Nonprofit,14,14,44052,21,44052,37,39,128350,62,128350,85,85,2113941,458,3866335,28,28,227813,47,245206,69,72,1612834,412,3677544
00298600,WINSTON-SALEM STATE UNIVERSITY,NC,271100001,Public,150,152,235314,328,292616,98,104,193880,228,257138,60,62,312886,157,588131,10,10,71862,21,81488,3,4,18725,9,25025
00298800,BISMARCK STATE COLLEGE,ND,585011299,Public,63,63,98051,63,98051,56,57,114676,58,114676,-,-, -,-, -,-,-, -,-, -,-,-, -,-, -
00298900,DICKINSON STATE UNIVERSITY,ND,586014896,Public,44,45,87850,47,87850,23,24,46807,24,46807,8,8,33872,8,33872,1,1,5694,1,5694,-,-, -,-, -
00299000,UNIVERSITY OF JAMESTOWN,ND,584053401,Private-Nonprofit,6,6,17199,22,40449,10,10,14489,25,50510,17,17,89901,100,627540,3,4,13797,6,24853,3,3,9800,23,140543
00299100,LAKE REGION STATE COLLEGE,ND,583011598,Public,36,36,53253,37,53253,35,36,76131,36,76131,-,-, -,-, -,1,1,4284,1,4284,-,-, -,-, -
00299200,UNIVERSITY OF MARY,ND,585049652,Private-Nonprofit,118,119,475457,408,628031,130,130,620044,437,803133,280,284,4525300,852,6010099,6,6,45455,10,45455,24,25,280536,44,300976
00299300,MAYVILLE STATE UNIVERSITY,ND,582571299,Public,33,33,79056,33,79056,36,37,74467,37,74467,7,7,28652,7,28652,-,-, -,-, -,-,-, -,-, -
00299400,MINOT STATE UNIVERSITY,ND,587070001,Public,58,58,113920,58,113920,52,52,109945,53,109945,17,17,80548,17,80548,-,-, -,-, -,-,-, -,-, -
00299500,DAKOTA COLLEGE AT BOTTINEAU,ND,583181159,Public,17,17,24242,34,24242,15,15,20529,31,21028,-,-, -,-, -,-,-, -,-, -,-,-, -,-, -
00299600,NORTH DAKOTA STATE COLLEGE OF SCIENCE,ND,580760002,Public,58,59,75742,60,75742,31,31,66887,36,66887,-,-, -,-, -,4,4,11852,4,11852,-,-, -,-, -
00299700,NORTH DAKOTA STATE UNIVERSITY - FARGO,ND,581020000,Public,220,225,530759,235,530759,107,110,285176,130,288426,149,153,976873,154,976873,12,12,71027,12,71027,4,4,37364,4,37364
00300500,UNIVERSITY OF NORTH DAKOTA,ND,582028193,Public,346,348,665076,364,666826,178,184,564801,211,565801,404,417,2803306,421,2813906,34,36,358240,41,362240,188,206,1781047,226,1781047
00300700,WILLISTON STATE COLLEGE,ND,588014464,Public,17,17,40493,34,42743,7,7,10896,14,10896,-,-, -,-, -,-,-, -,-, -,-,-, -,-, -
00300800,VALLEY CITY STATE UNIVERSITY,ND,580720000,Public,47,47,74948,47,74948,19,19,42435,19,42435,14,14,49690,14,49690,2,2,3200,2,3200,-,-, -,-, -
00301000,ANTIOCH UNIVERSITY,OH,453871608,Private-Nonprofit,76,80,204014,186,244010,77,79,289922,182,350133,821,823,9763452,1468,11552558,1,1,8151,2,8151,238,251,3303649,488,3981013
00301100,ART ACADEMY OF CINCINNATI,OH,452027106,Private-Nonprofit,1,1,4500,4,9875,0,0,0,2,5500,1,1,10500,2,10500,1,1,6171,2,6171,-,-, -,-, -
00301200,ASHLAND UNIVERSITY,OH,448053799,Private-Nonprofit,82,83,219835,111,230352,100,105,376050,135,396782,252,258,1649884,274,1649884,9,9,77914,11,77914,36,39,376501,41,376501
00301400,BALDWIN WALLACE UNIVERSITY,OH,440172088,Private-Nonprofit,110,112,497823,269,497823,106,111,436854,268,436854,157,160,2834497,419,2834497,8,8,56864,10,56864,74,74,2048139,188,2048139
00301600,BLUFFTON UNIVERSITY,OH,458172104,Private-Nonprofit,7,7,30455,10,30455,8,8,22465,11,22465,6,6,46611,10,46611,2,2,9300,2,9300,-,-, -,-, -
00301800,BOWLING GREEN STATE UNIVERSITY,OH,434030001,Public,540,544,1018684,548,1018684,550,570,1015651,576,1016778,434,440,3083651,446,3087907,94,95,1506194,174,1506194,28,28,370953,62,370953
00302300,CAPITAL UNIVERSITY,OH,432092394,Private-Nonprofit,76,76,335125,200,335125,95,96,483636,258,484478,126,126,2241637,323,2260477,14,14,148408,26,150928,66,66,1815219,183,1827682
00302400,CASE WESTERN RESERVE UNIVERSITY,OH,441067049,Private-Nonprofit,53,53,240265,141,240265,58,59,196354,153,196354,961,1220,22119596,2641,22959005,19,19,193588,23,193588,640,720,13082608,1076,13105482
00302500,CEDARVILLE UNIVERSITY,OH,453148564,Private-Nonprofit,36,37,108581,48,112081,27,27,67155,36,69655,88,89,2019781,229,2019781,25,25,171498,25,171498,45,45,686236,112,686236
00302600,CENTRAL STATE UNIVERSITY,OH,453841004,Public,42,42,132645,80,141518,42,42,114533,77,118533,-,-, -,-, -,2,2,27384,7,36513,-,-, -,-, -
00303000,OHIO CHRISTIAN UNIVERSITY,OH,431139487,Private-Nonprofit,108,108,223157,218,230907,127,129,332801,261,336801,47,47,326276,94,326276,1,1,3574,3,13561,-,-, -,-, -
00303100,CLEVELAND INSTITUTE OF MUSIC (THE),OH,441061776,Private-Nonprofit,1,1,5500,2,5500,1,1,1000,2,1000,-,-, -,-, -,-,-, -,-, -,1,1,3686,2,3686
00303200,CLEVELAND STATE UNIVERSITY,OH,441152214,Public,167,171,504365,220,567282,151,155,498368,212,588093,150,153,1166318,205,1553801,21,23,180978,25,184879,130,139,1359332,145,1374653
00303300,MOUNT ST. JOSEPH UNIVERSITY,OH,452331670,Private-Nonprofit,41,42,173345,95,175097,44,46,159152,106,162155,245,248,3878363,442,3878363,8,8,84176,18,84398,69,71,556474,105,556474
00303500,OHIO DOMINICAN UNIVERSITY,OH,432192099,Private-Nonprofit,23,23,81518,44,81518,36,36,135620,72,135620,121,121,1909554,264,1909554,5,5,31383,7,31383,64,65,1091454,122,1091454
00303600,FRANCISCAN UNIVERSITY OF STEUBENVILLE,OH,439521763,Private-Nonprofit,74,75,234166,140,238415,77,79,303125,154,305971,73,75,996373,144,996373,18,19,164778,24,164778,4,5,49210,11,49210
00303700,COLLEGE OF WOOSTER (THE),OH,446912363,Private-Nonprofit,2,2,11000,6,12000,4,4,10062,12,19062,-,-, -,-, -,4,4,34049,7,35093,-,-, -,-, -
00303900,COLUMBUS COLLEGE OF ART & DESIGN,OH,432151758,Private-Nonprofit,1,1,4500,2,4500,3,3,10500,5,10500,1,1,20500,2,20500,-,-, -,-, -,-,-, -,-, -
00304000,CUYAHOGA COMMUNITY COLLEGE,OH,441152878,Public,253,262,448356,789,831209,251,269,446350,814,895175,-,-, -,-, -,-,-, -,-, -,-,-, -,-, -
00304100,DEFIANCE COLLEGE,OH,435121695,Private-Nonprofit,6,6,24080,12,24080,7,11,38673,26,40673,3,3,47834,8,54972,-,-, -,-, -,-,-, -,-, -
00304200,DENISON UNIVERSITY,OH,430231329,Private-Nonprofit,-,-, -,-, -,2,2,4000,3,4000,-,-, -,-, -,1,1,11155,1,11155,-,-, -,-, -
00304500,UNIVERSITY OF FINDLAY (THE),OH,458403695,Private-Nonprofit,19,20,56246,52,78166,43,44,104361,101,123158,63,67,464571,362,2165556,10,10,72032,20,137454,12,13,68420,164,722705
00304600,FRANKLIN UNIVERSITY,OH,432155399,Private-Nonprofit,997,1047,3578371,4570,3592996,1000,1037,5205758,4501,5232012,736,769,11086456,3534,11130821,7,7,75675,29,75675,107,115,1959732,540,1964987
00304800,HEIDELBERG UNIVERSITY,OH,448832462,Private-Nonprofit,7,7,32456,21,36956,9,9,28211,25,30211,26,29,167552,29,167552,1,1,10724,4,17739,1,1,6400,2,6400
00304900,HIRAM COLLEGE,OH,442341808,Private-Nonprofit,13,14,43364,28,53866,15,15,44542,32,63210,0,0,0,1,6832,8,8,42392,11,42392,-,-, -,-, -
00305000,JOHN CARROLL UNIVERSITY,OH,441184581,Private-Nonprofit,17,17,52758,29,57518,22,22,69959,36,71021,78,78,950746,135,955246,11,11,82877,16,101663,17,17,191167,34,191167
00305100,KENT STATE UNIVERSITY,OH,442420001,Public,1215,1254,4863708,2910,4696392,1290,1335,5810371,3074,5546454,831,864,14857702,2136,15271185,129,143,940645,147,940645,167,252,3573329,575,3882377
00306500,KENYON COLLEGE,OH,430229623,Private-Nonprofit,1,1,3500,2,3500,1,1,2000,2,2000,-,-, -,-, -,-,-, -,-, -,-,-, -,-, -
00306600,LAKE ERIE COLLEGE,OH,440773389,Private-Nonprofit,11,11,51750,21,51750,12,13,50672,25,50672,78,78,1266424,177,1266424,2,2,14201,3,14201,45,46,1347296,104,1347296
00306800,LORAIN COUNTY COMMUNITY COLLEGE,OH,440351691,Public,168,172,520069,657,621487,192,197,868847,739,998700,-,-, -,-, -,2,2,22368,8,24613,-,-, -,-, -
00306900,LOURDES UNIVERSITY,OH,435602898,Private-Nonprofit,42,46,145113,97,150488,49,57,171859,121,177958,67,71,1103499,159,1103499,11,12,168156,26,168156,39,40,830205,98,830205
00307200,MALONE UNIVERSITY,OH,447093897,Private-Nonprofit,31,31,120035,68,120035,33,34,171098,68,171098,105,105,1573107,236,1573107,3,3,36627,5,36627,6,6,43111,13,43111
00307300,MARIETTA COLLEGE,OH,457504033,Private-Nonprofit,1,1,2733,2,2733,0,0,0,1,192,31,31,600361,59,600361,1,1,4672,4,11508,28,30,1133389,57,1133389
00307500,METHODIST THEOLOGICAL SCHOOL IN OHIO,OH,430153211,Private-Nonprofit,-,-, -,-, -,-,-, -,-, -,0,0,0,1,2000,-,-, -,-, -,-,-, -,-, -
00307700,MIAMI UNIVERSITY,OH,450561831,Public,163,167,363525,205,368025,144,151,411875,225,413875,111,118,934289,122,934289,28,30,223499,37,238828,12,12,114493,14,114493
00307800,WRIGHT STATE UNIVERSITY,OH,454350002,Public,562,585,2254805,1424,2254805,572,600,2513991,1447,2513991,625,667,17623835,1486,17623835,42,47,506489,102,506489,408,584,7586335,1185,7586335
00308300,UNIVERSITY OF MOUNT UNION,OH,446013993,Private-Nonprofit,25,26,97022,43,97022,26,27,73306,45,73306,172,173,3043943,432,3043943,15,15,124721,22,124721,90,90,3115696,256,3115696
00308400,MUSKINGUM UNIVERSITY,OH,437621837,Private-Nonprofit,73,86,278549,130,278549,69,77,391199,123,391199,173,240,2497859,240,2497859,2,2,11211,2,11211,20,22,334876,22,334876
00308500,NOTRE DAME COLLEGE OF OHIO,OH,441214293,Private-Nonprofit,85,86,330804,193,323057,101,103,562097,234,540922,37,37,591998,71,482085,1,1,4293,1,4293,3,3,38949,8,29236
00308600,OBERLIN COLLEGE,OH,440741090,Private-Nonprofit,1,1,1818,3,2618,-,-, -,-, -,-,-, -,-, -,-,-, -,-, -,-,-, -,-, -
00308900,OHIO NORTHERN UNIVERSITY,OH,458101555,Private-Nonprofit,14,15,58884,33,58884,18,18,49216,38,49216,99,100,2587451,226,2587451,13,14,119448,19,119448,40,45,633967,86,633967
00309000,OHIO STATE UNIVERSITY (THE),OH,432011601,Public,1509,1605,6289629,4030,6291344,1588,1730,6355155,4407,6360655,2052,2150,57805365,5949,57816979,140,145,2130369,322,2147287,885,971,19238356,2752,19300682
00310000,OHIO UNIVERSITY,OH,457012979,Public,1002,1036,3949543,2361,3951293,926,972,4019325,2269,4021201,1818,1890,39013559,4599,39013559,111,121,1585717,226,1622363,454,538,14158573,1425,14158573
00310900,OHIO WESLEYAN UNIVERSITY,OH,430152398,Private-Nonprofit,2,2,4404,3,6654,3,3,9500,5,10500,-,-, -,-, -,6,6,28010,6,28010,-,-, -,-, -
00311000,OTTERBEIN UNIVERSITY,OH,430812006,Private-Nonprofit,68,74,265296,171,267046,62,70,227003,179,228003,117,119,2105290,324,2105290,4,5,71956,12,71956,49,53,2012585,147,2012585
00311400,FIRELANDS REGIONAL MEDICAL CENTER,OH,448704788,Private-Nonprofit,13,14,66499,37,66499,12,13,74050,33,74050,-,-, -,-, -,-,-, -,-, -,-,-, -,-, -
00311600,UNIVERSITY OF RIO GRANDE,OH,456743131,Private-Nonprofit,131,131,350853,296,445555,183,183,644435,404,782586,1,1,9196,2,9196,1,1,1774,11,49136,-,-, -,-, -
00311900,SINCLAIR COMMUNITY COLLEGE,OH,454021460,Public,687,706,1162087,1401,1169807,606,614,1214771,1217,1228601,-,-, -,-, -,2,2,7166,4,7166,-,-, -,-, -
00312100,TIFFIN UNIVERSITY,OH,448832161,Private-Nonprofit,181,194,680271,361,682521,192,201,834701,381,835860,245,264,3153865,483,3153865,14,15,113652,19,113652,14,15,182466,34,182466
00312200,UNITED THEOLOGICAL SEMINARY,OH,454262308,Private-Nonprofit,-,-, -,-, -,1,1,8951,2,8951,13,13,145878,22,151821,-,-, -,-, -,2,2,37000,4,37000
00312300,UNIVERSITY OF AKRON (THE),OH,443254702,Public,247,258,730803,279,737053,158,165,453082,185,454957,227,247,1384242,248,1384242,37,38,249902,43,266674,41,42,439405,42,439405
00312500,UNIVERSITY OF CINCINNATI,OH,452210125,Public,1785,1868,4059734,2268,4440101,1694,1783,4011509,2142,4502826,651,685,6040165,2044,16668409,163,183,1326571,257,1785526,587,689,5144842,1201,7684098
00312700,UNIVERSITY OF DAYTON,OH,454691668,Private-Nonprofit,32,32,108797,46,108797,39,39,133451,59,139676,246,248,1545422,590,3677273,39,41,284506,43,289856,179,179,2387846,338,2903157
00313100,UNIVERSITY OF TOLEDO,OH,436063390,Public,577,600,2147876,1261,2153207,622,657,2454070,1355,2457039,759,1044,20148576,2817,20148576,108,123,1458949,278,1458949,428,610,9743986,1668,9743986
00313400,URSULINE COLLEGE,OH,441244398,Private-Nonprofit,78,78,355639,151,378891,89,91,514888,165,555200,68,71,1086263,184,1505296,4,4,30654,5,44654,11,15,113811,22,137680
00313500,WALSH UNIVERSITY,OH,447203396,Private-Nonprofit,97,102,350987,224,350987,98,105,575896,243,575896,348,360,5955928,851,5955928,10,10,99388,19,99388,51,66,892323,170,892323
00314100,WILBERFORCE UNIVERSITY,OH,453841001,Private-Nonprofit,5,5,14250,14,18000,4,4,12762,15,23160,0,0,0,2,9900,2,2,11000,4,11000,-,-, -,-, -
00314200,WILMINGTON COLLEGE,OH,451772499,Private-Nonprofit,34,37,114700,64,116618,35,36,141271,61,141979,10,10,189500,28,189500,5,5,46012,9,46012,-,-, -,-, -
00314300,WITTENBERG UNIVERSITY,OH,455012199,Private-Nonprofit,9,9,30583,16,33333,14,14,52127,22,53127,1,1,10000,3,10000,6,6,64635,12,68285,-,-, -,-, -
00314400,XAVIER UNIVERSITY,OH,452071035,Private-Nonprofit,221,221,838073,437,838073,253,254,1392191,508,1392191,259,270,4600416,658,4600416,46,48,877062,83,877062,37,40,665635,94,665635
00314500,YOUNGSTOWN STATE UNIVERSITY,OH,445550001,Public,250,258,730202,275,730202,158,168,391249,181,391249,517,519,2955616,521,2955616,29,30,189168,32,189168,69,71,564242,71,564242
00314600,WESTERN OKLAHOMA STATE COLLEGE,OK,735211397,Public,13,15,21742,30,21742,9,10,14753,20,14753,-,-, -,-, -,-,-, -,-, -,-,-, -,-, -
00314700,BACONE COLLEGE,OK,744031597,Private-Nonprofit,8,8,19162,15,21374,7,7,19976,11,19976,-,-, -,-, -,-,-, -,-, -,-,-, -,-, -
