ope_id,school,state,zip_code,school_type,dl_subsidized_recipients,dl_subsidized_number_of_loans_originated,dl_subsidized_dollar_amount_of_loans_originated,dl_subsidized_number_of_disbursements,dl_subsidized_dollar_amount_of_disbursements,dl_unsubsidized_undergraduate_recipients,dl_unsubsidized_undergraduate_number_of_loans_originated,dl_unsubsidized_undergraduate_dollar_amount_of_loans_originated,dl_unsubsidized_undergraduate_number_of_disbursements,dl_unsubsidized_undergraduate_dollar_amount_of_disbursements,dl_unsubsidized_graduate_recipients,dl_unsubsidized_graduate_number_of_loans_originated,dl_unsubsidized_graduate_dollar_amount_of_loans_originated,dl_unsubsidized_graduate_number_of_disbursements,dl_unsubsidized_graduate_dollar_amount_of_disbursements,dl_parent_plus_recipients,dl_parent_plus_number_of_loans_originated,dl_parent_plus_dollar_amount_of_loans_originated,dl_parent_plus_number_of_disbursements,dl_parent_plus_dollar_amount_of_disbursements,dl_grad_plus_recipients,dl_grad_plus_number_of_loans_originated,dl_grad_plus_dollar_amount_of_loans_originated,dl_grad_plus_number_of_disbursements,dl_grad_plus_dollar_amount_of_disbursements
00219900,NORTHEASTERN UNIVERSITY,MA,021155000,Private-Nonprofit,3861,3955,15942001,7441,15942001,4837,5089,21202512,9469,21202512,2728,3026,52830837,6420,52830837,841,1179,28891034,2095,28891034,1099,1624,40512112,3474,40512112
00220500,QUINCY COLLEGE,MA,021694339,Public,614,614,2046677,1073,2046677,559,559,2401330,976,2401330,-,-, -,-, -,10,10,78487,17,78487,-,-, -,-, -
00220600,REGIS COLLEGE,MA,024931571,Private-Nonprofit,557,588,2427900,1091,2427900,648,695,2500185,1300,2500185,1190,1305,19173739,2555,19108818,129,155,2841359,261,2841359,138,184,2841133,304,2841133
00220800,SIMMONS UNIVERSITY,MA,021155898,Private-Nonprofit,953,953,4020096,1835,4020096,1066,1079,3715422,2051,3715422,2241,3188,45096227,4712,45096227,128,136,2414093,251,2414093,367,508,6277741,699,6277741
00220900,SMITH COLLEGE,MA,010632936,Private-Nonprofit,177,182,671567,353,671567,340,351,1645729,690,1645729,205,213,3463685,348,3463685,126,137,3827528,257,3827528,48,54,1176668,107,1176668
00221000,UNIVERSITY OF MASSACHUSETTS - DARTMOUTH,MA,027472300,Public,2850,3373,10932700,5711,10932700,3458,3918,12724292,6930,12724292,579,655,9994396,1103,9994396,511,619,7491939,1016,7491939,186,280,5625289,443,5625289
00221100,SPRINGFIELD COLLEGE,MA,011093797,Private-Nonprofit,1196,1283,5234883,2442,5234883,1428,1534,5343555,2943,5343555,580,743,12174382,1460,12174382,243,323,5016068,488,5016068,205,336,4078186,447,4078186
00221700,STONEHILL COLLEGE,MA,023576110,Private-Nonprofit,1133,1177,4632324,2239,4632324,1489,1534,5074713,2924,5074713,19,21,288591,38,288591,245,293,5713536,488,5713536,3,3,32182,5,32182
00221800,SUFFOLK UNIVERSITY,MA,021082770,Private-Nonprofit,2206,2484,9802801,4418,9802801,2470,2658,7785670,4881,7785670,1116,1272,23760222,2290,23760222,585,634,13726216,1174,13726216,593,664,23659957,1191,23659957
00221900,TUFTS UNIVERSITY,MA,021555808,Private-Nonprofit,1210,1229,5195103,2329,5195103,327,348,1221065,627,1221065,2763,2957,86784526,5523,86784526,204,248,8106485,400,8106485,1970,2788,103415211,5024,103415211
00222100,UNIVERSITY OF MASSACHUSETTS - AMHERST,MA,010030000,Public,8095,8663,34463676,15586,34463676,10738,11589,41165725,21130,41165725,1018,1237,15930065,1934,15930065,977,1255,21123964,1955,21123964,92,132,1418063,193,1418063
00222200,UNIVERSITY OF MASSACHUSETTS AT BOSTON,MA,021253393,Public,5440,5800,21419482,9956,21417722,5606,6062,20823083,10793,20818594,784,922,12314183,1440,12314183,452,590,8159012,954,8159012,63,81,975738,113,975738
00222400,WELLESLEY COLLEGE,MA,024818203,Private-Nonprofit,321,394,1184872,750,1184872,149,151,664183,294,664183,-,-, -,-, -,91,104,2838218,182,2838218,-,-, -,-, -
00222500,WENTWORTH INSTITUTE OF TECHNOLOGY,MA,021155998,Private-Nonprofit,1680,2219,7321597,3412,7308930,1943,2416,6280854,3840,6280854,92,93,1678624,179,1678624,522,742,14030398,1077,14030398,19,27,339055,44,339055
00222600,WESTERN NEW ENGLAND UNIVERSITY,MA,011192684,Private-Nonprofit,1290,1385,5406937,2532,5406937,1559,1603,5203921,2995,5203921,480,481,10791358,979,10791358,287,297,5843189,564,5843189,232,235,5772472,487,5772472
00222700,WHEATON COLLEGE,MA,027662322,Private-Nonprofit,757,757,3138393,1445,3138393,748,768,2536191,1476,2536191,-,-, -,-, -,164,169,3120619,311,3120619,-,-, -,-, -
00222900,WILLIAMS COLLEGE,MA,012672600,Private-Nonprofit,40,40,157589,73,157589,131,132,680312,252,680312,-,-, -,-, -,45,46,1605003,83,1605003,-,-, -,-, -
00223300,WORCESTER POLYTECHNIC INSTITUTE,MA,016092280,Private-Nonprofit,2063,2103,9010534,4052,9010534,2637,2690,9197363,5195,9197363,129,136,2200040,201,2200040,347,400,10730373,685,10730373,19,22,378914,33,378914
00223400,ADRIAN COLLEGE,MI,492212575,Private-Nonprofit,885,923,3564801,1645,3564801,1132,1218,4093293,2238,4093293,41,41,569534,70,569534,280,327,4487407,542,4487407,5,7,64913,9,64913
00223500,ALBION COLLEGE,MI,492241831,Private-Nonprofit,728,728,3057454,1379,3057454,785,872,2698893,1650,2698893,-,-, -,-, -,131,142,1877858,255,1877858,-,-, -,-, -
00223600,ALMA COLLEGE,MI,488011599,Private-Nonprofit,541,541,2292765,1028,2292765,674,705,2539739,1365,2539739,11,11,193354,17,193354,167,214,2828841,331,2828841,-,-, -,-, -
00223700,ALPENA COMMUNITY COLLEGE,MI,497071495,Public,110,125,331917,241,331917,138,169,534530,329,534530,-,-, -,-, -,8,9,73259,17,73259,-,-, -,-, -
00223800,ANDREWS UNIVERSITY,MI,491040750,Private-Nonprofit,369,439,1575194,711,1575194,383,445,1448478,734,1448478,375,599,8158556,865,8158556,159,177,3248127,295,3248127,168,280,4644217,395,4644217
00223900,AQUINAS COLLEGE,MI,495061801,Private-Nonprofit,372,374,1513160,691,1513160,465,477,1659407,868,1659407,33,47,410613,66,410613,91,94,1413953,181,1413953,-,-, -,-, -
00224000,BAY DE NOC COMMUNITY COLLEGE,MI,498292524,Public,391,392,1235144,1531,1235144,373,374,1458703,1479,1458703,-,-, -,-, -,6,6,73211,27,73211,-,-, -,-, -
00224100,CALVIN UNIVERSITY,MI,495464388,Private-Nonprofit,730,870,3121959,1510,3121959,882,994,3491078,1781,3491078,167,253,3543486,391,3543486,101,112,1740282,196,1740282,38,56,688705,106,684373
00224200,CALVIN THEOLOGICAL SEMINARY,MI,495464387,Private-Nonprofit,-,-, -,-, -,1,1,5000,1,5000,7,7,43948,11,43948,-,-, -,-, -,-,-, -,-, -
00224300,CENTRAL MICHIGAN UNIVERSITY,MI,488590001,Public,4025,4173,16092362,7292,16092362,5046,5439,21723628,9683,21723628,1829,2391,38841940,3962,38841940,1146,1282,15155816,2188,15155816,856,1230,17693868,1806,17693868
00224600,CLEARY UNIVERSITY,MI,488438566,Private-Nonprofit,439,439,1566679,813,1566679,401,409,1511753,738,1511753,183,188,1657625,396,1657625,50,52,787792,96,787792,3,3,48529,6,48529
00224800,CRANBROOK ACADEMY OF ART,MI,483045162,Private-Nonprofit,-,-, -,-, -,-,-, -,-, -,53,53,1023257,114,1023257,-,-, -,-, -,33,33,597634,86,597634
00224900,DAVENPORT UNIVERSITY,MI,495129396,Private-Nonprofit,1718,2131,6734593,3220,6734593,1808,2254,8641113,3425,8641113,645,978,11662656,1405,11662656,241,313,4012701,486,4012701,132,229,3124142,300,3124142
00225100,DELTA COLLEGE,MI,487100001,Public,916,940,2530408,2893,2530408,944,957,3194119,3063,3194119,-,-, -,-, -,23,24,202464,76,202464,-,-, -,-, -
00225900,EASTERN MICHIGAN UNIVERSITY,MI,481972214,Public,4081,4368,16534315,7388,16534315,4425,5007,19180546,8535,19180546,1149,1452,18696242,2210,18696242,1382,1504,18601559,2693,18601559,495,687,7474548,1048,7474548
00226000,FERRIS STATE UNIVERSITY,MI,493072251,Public,3102,3312,11825425,5595,11825425,3447,3669,14094352,6291,14094352,597,989,15537786,1815,15537786,405,466,5160616,756,5160616,166,209,2114325,306,2114325
00226100,CHARLES STEWART MOTT COMMUNITY COLLEGE,MI,485032089,Public,1939,1981,4450661,3407,4450661,1007,1047,3610741,1863,3610741,-,-, -,-, -,8,9,43510,17,43510,-,-, -,-, -
00226200,KETTERING UNIVERSITY,MI,485046214,Private-Nonprofit,478,885,1938690,905,1938690,542,987,1896570,1007,1896570,32,65,442905,106,442905,169,291,3513984,319,3513984,2,2,49630,5,49630
00226300,GLEN OAKS COMMUNITY COLLEGE,MI,490329719,Public,93,102,300869,261,300869,103,112,394083,304,394083,-,-, -,-, -,11,11,70678,34,70678,-,-, -,-, -
00226400,GOGEBIC COMMUNITY COLLEGE,MI,499381365,Public,137,137,406440,218,406440,131,131,487667,213,487667,-,-, -,-, -,2,2,24693,4,24693,-,-, -,-, -
00226500,GRACE CHRISTIAN UNIVERSITY,MI,495091998,Private-Nonprofit,461,464,1497070,848,1497070,503,505,1753648,915,1753648,45,45,349964,87,349964,26,26,321675,50,321675,-,-, -,-, -
00226600,CORNERSTONE UNIVERSITY,MI,495255897,Private-Nonprofit,651,711,2689247,1720,2689247,726,801,3032996,1849,3032996,138,191,2652634,386,2652634,53,63,750968,101,750968,8,11,164770,25,164770
00226700,GRAND RAPIDS COMMUNITY COLLEGE,MI,495033295,Public,1845,2006,5072230,3510,5072230,1164,1381,3307239,2491,3307239,-,-, -,-, -,25,28,196146,52,196146,-,-, -,-, -
00226800,GRAND VALLEY STATE UNIVERSITY,MI,494019403,Public,6887,7286,26304468,12760,26304468,8807,9302,36975633,16881,36975633,1315,1505,20826650,2436,20826650,2630,2914,35296246,5061,35296246,616,915,10024396,1286,10024396
00226900,GREAT LAKES CHRISTIAN COLLEGE,MI,489171299,Private-Nonprofit,89,89,349319,296,349319,83,83,262785,275,262785,-,-, -,-, -,12,12,140432,38,140432,-,-, -,-, -
00227000,HENRY FORD COLLEGE,MI,481281495,Public,2262,2394,6832770,4228,6832770,1944,2073,7376286,3669,7376286,-,-, -,-, -,2,2,9737,4,9737,-,-, -,-, -
00227300,HOPE COLLEGE,MI,494233607,Private-Nonprofit,1028,1030,4215197,1982,4215197,1356,1376,5114285,2678,5114285,-,-, -,-, -,221,230,4329782,456,4329782,-,-, -,-, -
00227400,JACKSON COLLEGE,MI,492018399,Public,888,984,2655192,1779,2655192,880,970,3431287,1740,3431287,-,-, -,-, -,27,29,219336,56,219336,-,-, -,-, -
00227500,KALAMAZOO COLLEGE,MI,490063295,Private-Nonprofit,487,496,2082695,1401,2082695,587,601,1938927,1695,1938927,-,-, -,-, -,98,113,1810390,283,1810390,-,-, -,-, -
00227600,KELLOGG COMMUNITY COLLEGE,MI,490173397,Public,586,619,1906706,1772,1906706,536,636,2194522,1815,2194522,-,-, -,-, -,5,5,33811,20,33811,-,-, -,-, -
00227700,LAKE MICHIGAN COLLEGE,MI,490221899,Public,353,363,1159537,623,1016490,136,152,567966,284,539716,-,-, -,-, -,10,10,101854,17,79593,-,-, -,-, -
00227800,LANSING COMMUNITY COLLEGE,MI,489331293,Public,1706,1747,4917087,4617,4917087,1495,1529,5382443,4088,5382443,-,-, -,-, -,58,63,677676,168,677676,-,-, -,-, -
00227900,LAWRENCE TECHNOLOGICAL UNIVERSITY,MI,480751058,Private-Nonprofit,661,776,2766017,1304,2766017,698,833,2529134,1434,2529134,236,397,5069552,531,5069552,361,485,10164239,755,10164239,98,207,2815848,273,2815848
00228200,MADONNA UNIVERSITY,MI,481501176,Private-Nonprofit,821,855,3410256,1472,3410256,898,963,3834851,1662,3834851,149,159,2629677,275,2629677,141,141,2164423,264,2164423,10,10,97974,15,97974
00228800,ROCHESTER CHRISTIAN UNIVERSITY,MI,483072704,Private-Nonprofit,509,509,2140663,910,2140663,554,563,2242245,1010,2242245,13,13,202062,25,202062,84,85,1299347,160,1299347,1,1,15644,3,15644
00229000,MICHIGAN STATE UNIVERSITY,MI,488241046,Public,10561,10571,44793595,21440,44789881,11780,11792,41900137,23098,41899180,4249,6065,114916173,13015,114913462,4716,5437,107910143,10393,107909150,2445,3467,64406949,6204,64389435
00229200,MICHIGAN TECHNOLOGICAL UNIVERSITY,MI,499311295,Public,1735,1765,7060549,3241,7060549,2272,2311,8971113,4339,8971113,162,172,2458065,262,2458065,408,467,7934131,789,7934131,23,26,292389,40,292389
00229300,LAKE SUPERIOR STATE UNIVERSITY,MI,497831691,Public,468,478,1734785,887,1734785,554,586,2233899,1093,2233899,-,-, -,-, -,66,78,1021851,149,1021851,-,-, -,-, -
00229400,MONROE COUNTY COMMUNITY COLLEGE,MI,481619746,Public,363,363,998698,592,998698,391,391,1483182,652,1483182,-,-, -,-, -,3,3,38088,6,38088,-,-, -,-, -
00229500,MONTCALM COMMUNITY COLLEGE,MI,488859723,Public,177,193,574764,381,574764,156,170,618339,334,618339,-,-, -,-, -,5,5,22600,6,22600,-,-, -,-, -
00229700,MUSKEGON COMMUNITY COLLEGE,MI,494421432,Public,198,219,548574,664,548574,158,185,489769,585,489769,-,-, -,-, -,3,3,15421,12,15421,-,-, -,-, -
00229900,NORTH CENTRAL MICHIGAN COLLEGE,MI,497708740,Public,128,130,392300,229,392300,106,110,339024,193,339024,-,-, -,-, -,5,6,38100,12,38100,-,-, -,-, -
00230100,NORTHERN MICHIGAN UNIVERSITY,MI,498555316,Public,2291,2350,8777561,4240,8777561,2725,3799,10404552,6902,10404552,211,238,2793019,420,2793019,492,540,7226665,927,7226665,15,15,150189,31,150189
00230200,NORTHWESTERN MICHIGAN COLLEGE,MI,496863061,Public,628,650,1984108,1052,1984108,648,681,2606720,1126,2606720,-,-, -,-, -,39,43,795545,70,795545,-,-, -,-, -
00230300,OAKLAND COMMUNITY COLLEGE,MI,483232845,Public,2521,2790,6546012,4858,6546012,1787,2172,3830306,3763,3830306,-,-, -,-, -,4,4,24031,7,24031,-,-, -,-, -
00230700,OAKLAND UNIVERSITY,MI,483094830,Public,3746,4138,14992021,6836,14992021,4321,4980,18868608,8319,18868608,1297,1537,28941492,2516,28941492,886,1026,11152725,1706,11152725,547,763,10063989,1091,10063989
00230800,UNIVERSITY OF OLIVET (THE),MI,490769902,Private-Nonprofit,590,605,2248634,1115,2248634,704,769,2412364,1424,2412364,20,22,187110,46,187110,191,196,2302626,369,2302626,3,3,36438,8,36438
00231000,ST. CLAIR COUNTY COMMUNITY COLLEGE,MI,480603864,Public,287,344,941545,812,941545,332,423,1345506,1022,1345506,-,-, -,-, -,15,16,75079,40,75079,-,-, -,-, -
00231100,KUYPER COLLEGE,MI,495259749,Private-Nonprofit,66,72,235516,130,235516,65,74,243167,140,243167,-,-, -,-, -,6,6,41156,9,41156,-,-, -,-, -
00231300,SACRED HEART MAJOR SEMINARY,MI,482061799,Private-Nonprofit,2,2,6545,2,6545,2,2,12455,2,12455,2,4,39868,4,39868,1,1,24000,1,24000,-,-, -,-, -
00231400,SAGINAW VALLEY STATE UNIVERSITY,MI,487100001,Public,2437,2657,9264157,4567,9264157,2810,3091,11143180,5460,11143180,405,462,6094141,686,6094141,346,446,3512320,692,3512320,65,94,500269,103,500269
00231500,SCHOOLCRAFT COLLEGE,MI,481522696,Public,733,793,2194121,1458,2194121,788,894,2802869,1648,2802869,-,-, -,-, -,-,-, -,-, -,-,-, -,-, -
00231600,SIENA HEIGHTS UNIVERSITY,MI,492211796,Private-Nonprofit,691,776,2827403,1821,2827403,778,924,3595422,2166,3595422,92,135,1669142,497,1669142,188,208,2281976,371,2281976,-,-, -,-, -
00231700,SOUTHWESTERN MICHIGAN COLLEGE,MI,490479793,Public,296,318,886821,579,886821,296,317,1010614,581,1010614,-,-, -,-, -,31,31,302422,64,302422,-,-, -,-, -
00231800,SPRING ARBOR UNIVERSITY,MI,492839984,Private-Nonprofit,519,521,2161489,960,2161489,614,616,2556389,1150,2556389,1052,1054,15586403,1890,15586403,118,140,1540710,214,1540710,242,277,2544748,353,2544748
00232300,UNIVERSITY OF DETROIT MERCY,MI,482213038,Private-Nonprofit,696,813,3017422,1350,3017422,739,874,3258219,1490,3258219,1240,1964,36127151,2695,36127151,232,270,3624221,462,3624221,969,1865,43814111,2450,43814111
00232500,UNIVERSITY OF MICHIGAN,MI,481091340,Public,5517,6236,23355586,10771,23355586,6917,7654,25673866,13820,25673866,4314,6193,104133071,9288,104133071,1344,1687,40115233,2658,40115233,1830,2866,62891392,4298,62891392
00232600,UNIVERSITY OF MICHIGAN - DEARBORN,MI,481282406,Public,1844,1979,7649009,3205,7649009,1651,1725,7012403,2908,7012403,302,337,4473895,479,4473895,151,178,2099753,289,2099753,31,44,480759,60,480759
00232700,UNIVERSITY OF MICHIGAN - FLINT,MI,485021950,Public,1887,1893,7222784,3225,7222784,1936,1956,9726220,3331,9726220,927,930,16161156,1685,16161156,137,162,1530774,255,1530774,383,629,9491160,801,9491160
00232800,WASHTENAW COMMUNITY COLLEGE,MI,481054800,Public,1914,1989,5608195,3314,5595945,1905,1983,8202818,3329,8179226,-,-, -,-, -,11,13,69623,24,69623,-,-, -,-, -
00232900,WAYNE STATE UNIVERSITY,MI,482011306,Public,5551,6018,23564250,10197,23564250,5235,5579,21677077,9661,21677077,3588,4165,80308389,8404,80308389,690,858,10968647,1414,10968647,1236,1786,25013839,3620,25013839
00233000,WESTERN MICHIGAN UNIVERSITY,MI,490083899,Public,4476,5029,18901342,8788,18547906,5862,6728,24272686,11925,23768715,1167,1552,22017446,2770,21360723,1026,1383,18362080,2134,18156995,365,827,7412250,907,7348839
00233100,WESTERN THEOLOGICAL SEMINARY,MI,494233622,Private-Nonprofit,-,-, -,-, -,-,-, -,-, -,37,37,424535,72,424535,-,-, -,-, -,-,-, -,-, -
00233200,ANOKA-RAMSEY COMMUNITY COLLEGE,MN,554333499,Public,1111,1266,3400581,1888,3400581,1155,1429,4357904,2108,4357904,-,-, -,-, -,7,8,68119,10,68119,-,-, -,-, -
00233400,AUGSBURG UNIVERSITY,MN,554541351,Private-Nonprofit,1138,1292,4754373,2215,4754373,1193,1259,3898210,2242,3898210,517,519,9572100,1183,9572100,115,129,1782544,216,1782544,117,125,2605023,269,2605023
00233500,RIVERLAND COMMUNITY COLLEGE,MN,559121473,Public,514,592,1663284,923,1663284,519,599,2170310,972,2170310,-,-, -,-, -,7,8,61470,14,61470,-,-, -,-, -
00233600,BEMIDJI STATE UNIVERSITY,MN,566012699,Public,1156,1348,4249045,2206,4249045,1494,1760,7121601,2990,7121601,158,237,2023249,357,2023249,66,72,655768,123,655768,8,9,57797,9,57797
00233700,BETHANY LUTHERAN COLLEGE,MN,560016163,Private-Nonprofit,270,270,1093065,497,1093065,323,326,1126688,575,1126688,26,26,337008,57,337008,26,26,347688,48,347688,-,-, -,-, -
00233900,CENTRAL LAKES COLLEGE,MN,564013900,Public,535,653,1732409,950,1732409,580,734,2099305,1098,2099305,-,-, -,-, -,6,6,41750,8,41750,-,-, -,-, -
00234000,CARLETON COLLEGE,MN,550574001,Private-Nonprofit,300,314,1055737,890,1055737,424,475,1621140,1369,1621140,-,-, -,-, -,56,60,1166644,179,1166644,-,-, -,-, -
00234100,COLLEGE OF SAINT BENEDICT,MN,563742099,Private-Nonprofit,623,631,2715938,1208,2715938,806,830,2940737,1588,2940737,31,33,598012,87,598012,69,79,1187767,132,1187767,1,2,3346,2,3346
00234200,ST. CATHERINE UNIVERSITY,MN,551051789,Private-Nonprofit,1358,1504,5303852,2586,5303852,1368,1457,6292587,2517,6292587,751,883,12739267,1458,12739267,99,119,1803164,195,1803164,292,401,6319949,676,6319949
00234300,COLLEGE OF ST. SCHOLASTICA,MN,558114199,Private-Nonprofit,749,809,3063783,1462,3063783,894,965,3947566,1740,3947566,758,1296,14180298,1624,14180298,53,67,733921,100,733921,287,637,5079065,688,5079065
00234500,UNIVERSITY OF SAINT THOMAS,MN,551051096,Private-Nonprofit,1995,2171,8325057,3994,8325057,2416,2562,8992924,4798,8992924,1250,1402,19999538,2453,19999538,312,364,6267968,608,6267968,467,596,9743716,1057,9743716
00234600,CONCORDIA COLLEGE - MOORHEAD,MN,565620001,Private-Nonprofit,586,602,2430757,1118,2430757,894,932,3691758,1742,3691758,39,52,417797,69,417797,65,74,923098,123,923098,-,-, -,-, -
00234700,CONCORDIA UNIVERSITY - SAINT PAUL,MN,551045494,Private-Nonprofit,1521,1600,5634261,2959,5634261,1711,1801,8065820,3430,8065820,1222,1264,15906422,2977,15906422,114,132,1940083,233,1940083,114,130,2810252,280,2810252
00235300,GUSTAVUS ADOLPHUS COLLEGE,MN,560821498,Private-Nonprofit,721,724,3122187,1387,3122187,993,1008,3626396,1932,3626396,1,1,16572,1,16572,103,119,1866594,198,1866594,-,-, -,-, -
00235400,HAMLINE UNIVERSITY,MN,551041284,Private-Nonprofit,881,1021,3738757,1765,3738757,914,1029,3158941,1851,3158941,383,475,5094785,829,5094785,155,191,2543665,322,2543665,36,43,563791,69,563791
00235500,MINNESOTA NORTH COLLEGE,MN,557463300,Public,698,793,2120971,1447,2120971,855,1085,3174240,1986,3174240,-,-, -,-, -,50,59,319241,114,319241,-,-, -,-, -
00235700,LUTHER SEMINARY,MN,551081496,Private-Nonprofit,-,-, -,-, -,-,-, -,-, -,20,25,300316,49,300316,-,-, -,-, -,-,-, -,-, -
00235800,MACALESTER COLLEGE,MN,551051899,Private-Nonprofit,446,742,1901926,856,1901926,560,966,2286954,1096,2286954,-,-, -,-, -,58,63,1925678,114,1925678,-,-, -,-, -
00236000,"MINNESOTA STATE UNIVERSITY, MANKATO",MN,560016068,Public,3448,4108,13245935,6686,13245935,4922,5612,20725619,9785,20725619,740,1091,10272114,1541,10272114,440,540,5616377,848,5616377,67,81,612026,104,612026
00236100,MARTIN LUTHER COLLEGE,MN,560733965,Private-Nonprofit,180,180,704709,309,704709,185,185,657644,336,657644,1,1,3150,2,3150,7,7,67971,12,67971,-,-, -,-, -
00236200,MINNEAPOLIS COMMUNITY AND TECHNICAL COLLEGE,MN,554031779,Public,1453,1715,4492044,2992,4492044,1417,1798,5825450,3133,5825450,-,-, -,-, -,6,7,83299,13,83299,-,-, -,-, -
00236500,MINNEAPOLIS COLLEGE OF ART & DESIGN,MN,554044343,Private-Nonprofit,484,556,2059348,957,2059348,491,529,1527683,953,1527683,62,73,1036736,132,1036736,112,122,2264972,199,2264972,6,8,79964,12,79964
00236700,MINNESOTA STATE UNIVERSITY MOORHEAD,MN,565630001,Public,1178,1359,4448889,2296,4448889,1581,1834,7043105,3175,7043105,433,676,5583104,960,5583104,52,69,493300,103,493300,4,6,25572,9,25572
00236900,NORTH CENTRAL UNIVERSITY,MN,554041391,Private-Nonprofit,429,450,1688693,793,1688693,440,472,1512922,839,1512922,61,63,859112,141,859112,60,73,990601,123,990601,-,-, -,-, -
00237000,NORTH HENNEPIN COMMUNITY COLLEGE,MN,554452299,Public,837,927,2593186,1376,2593186,797,931,3236769,1371,3236769,-,-, -,-, -,3,3,15358,4,15358,-,-, -,-, -
00237100,UNIVERSITY OF NORTHWESTERN- ST PAUL,MN,551131598,Private-Nonprofit,728,777,3137550,1370,3137550,788,843,2792158,1505,2792158,36,45,390791,70,390791,74,86,1477742,142,1477742,-,-, -,-, -
00237300,ROCHESTER COMMUNITY AND TECHNICAL COLLEGE,MN,559044999,Public,939,1112,3025329,2052,3025329,972,1129,3838842,2081,3838842,-,-, -,-, -,8,8,35168,12,35168,-,-, -,-, -
00237500,SOUTHWEST MINNESOTA STATE UNIVERSITY,MN,562581598,Public,962,1156,3583235,1784,3583235,1056,1239,4591506,2006,4591506,234,342,2768037,522,2768037,42,51,402071,83,402071,-,-, -,-, -
00237700,ST. CLOUD STATE UNIVERSITY,MN,563014498,Public,1538,1860,5774698,2832,5774698,1829,2184,8034964,3554,8034964,694,1061,10082878,1479,10082878,92,101,897665,162,897665,44,48,428099,60,428099
00237900,SAINT JOHN'S UNIVERSITY,MN,563212000,Private-Nonprofit,545,553,2359568,1055,2359568,732,743,2792225,1427,2792225,8,8,113148,16,113148,67,75,1067451,124,1067451,-,-, -,-, -
00238000,SAINT MARY'S UNIVERSITY OF MINNESOTA,MN,559871399,Private-Nonprofit,368,368,1449925,687,1448091,484,494,2029756,942,2027422,1567,1587,23820190,3615,23789439,51,57,719592,98,719592,248,273,7035832,670,7024635
00238200,SAINT OLAF COLLEGE,MN,550571098,Private-Nonprofit,902,916,3885894,1758,3885894,1088,1104,4008718,2130,4008718,-,-, -,-, -,116,125,2055372,226,2055372,-,-, -,-, -
00238300,CROWN COLLEGE,MN,553759001,Private-Nonprofit,478,506,1915738,946,1915738,489,519,1751973,959,1751973,191,201,2933283,429,2933283,48,54,797351,88,797351,1,1,10168,2,10168
00238500,NORTHLAND COMMUNITY AND TECHNICAL COLLEGE,MN,567012598,Public,549,591,1852296,1085,1852296,570,645,2321276,1174,2321276,-,-, -,-, -,6,6,63620,11,63620,-,-, -,-, -
00238600,UNITED THEOLOGICAL SEMINARY OF THE TWIN CITIES,MN,551141039,Private-Nonprofit,-,-, -,-, -,1,1,8000,2,8000,119,119,1429030,255,1429030,-,-, -,-, -,23,24,470143,50,470143
00238800,UNIVERSITY OF MINNESOTA  DULUTH,MN,558122496,Public,2269,2501,8430401,4465,8430401,3373,3550,14528129,6548,14528129,411,624,11421506,921,11421506,307,354,4175513,609,4175513,183,225,2059835,360,2059835
00238900,UNIVERSITY OF MINNESOTA MORRIS,MN,562672113,Public,196,212,622234,381,622234,342,360,1495799,671,1495799,-,-, -,-, -,27,32,263960,57,263960,-,-, -,-, -
00239100,MITCHELL HAMLINE SCHOOL OF LAW,MN,551053076,Private-Nonprofit,-,-, -,-, -,-,-, -,-, -,723,1003,17027243,2101,17006744,-,-, -,-, -,686,1398,19956929,2030,19956929
00239300,MINNESOTA STATE COLLEGE SOUTHEAST,MN,559870409,Public,450,485,1622621,855,1440855,463,497,2224589,882,1947752,-,-, -,-, -,5,5,50000,10,50000,-,-, -,-, -
00239400,WINONA STATE UNIVERSITY,MN,559875838,Public,1715,1955,6540627,3285,6540627,2342,2609,9951679,4590,9951679,429,603,6395710,904,6395710,232,261,2481112,457,2481112,49,63,481773,79,481773
00239600,ALCORN STATE UNIVERSITY,MS,390967500,Public,1610,1799,6573268,3417,6573268,1559,1718,5747446,3265,5747446,348,388,5590846,726,5590846,422,521,4096688,1012,4096688,129,188,2098545,371,2098545
00239700,BELHAVEN UNIVERSITY,MS,392021789,Private-Nonprofit,986,1010,3986650,1932,3713792,1049,1116,4599933,2158,4184085,1645,1732,23307229,3673,19977946,171,192,2244625,352,2208871,126,140,1475413,310,1336360
00239800,BLUE MOUNTAIN CHRISTIAN UNIVERSITY,MS,386109370,Private-Nonprofit,218,218,917367,428,917367,240,249,915021,480,915021,15,15,152948,41,152948,33,33,371786,63,371786,-,-, -,-, -
00240200,COPIAH-LINCOLN COMMUNITY COLLEGE,MS,391910649,Public,225,258,565882,495,565882,226,266,579895,513,579895,-,-, -,-, -,7,7,33135,13,33135,-,-, -,-, -
00240300,DELTA STATE UNIVERSITY,MS,387330000,Public,813,854,3235456,1475,3235456,870,918,3439805,1610,3439805,614,768,8579054,1164,8579054,164,178,1758066,325,1758066,85,101,730822,149,730822
00240400,EAST CENTRAL COMMUNITY COLLEGE,MS,393270129,Public,144,165,407368,321,407368,126,142,342806,273,342806,-,-, -,-, -,1,1,4260,2,4260,-,-, -,-, -
