ope_id,school,state,zip_code,school_type,dl_subsidized_recipients,dl_subsidized_number_of_loans_originated,dl_subsidized_dollar_amount_of_loans_originated,dl_subsidized_number_of_disbursements,dl_subsidized_dollar_amount_of_disbursements,dl_unsubsidized_undergraduate_recipients,dl_unsubsidized_undergraduate_number_of_loans_originated,dl_unsubsidized_undergraduate_dollar_amount_of_loans_originated,dl_unsubsidized_undergraduate_number_of_disbursements,dl_unsubsidized_undergraduate_dollar_amount_of_disbursements,dl_unsubsidized_graduate_recipients,dl_unsubsidized_graduate_number_of_loans_originated,dl_unsubsidized_graduate_dollar_amount_of_loans_originated,dl_unsubsidized_graduate_number_of_disbursements,dl_unsubsidized_graduate_dollar_amount_of_disbursements,dl_parent_plus_recipients,dl_parent_plus_number_of_loans_originated,dl_parent_plus_dollar_amount_of_loans_originated,dl_parent_plus_number_of_disbursements,dl_parent_plus_dollar_amount_of_disbursements,dl_grad_plus_recipients,dl_grad_plus_number_of_loans_originated,dl_grad_plus_dollar_amount_of_loans_originated,dl_grad_plus_number_of_disbursements,dl_grad_plus_dollar_amount_of_disbursements
291300,CAMPBELL UNIVERSITY,NC,275060036,Private-Nonprofit,45,46,134323,58,134323,45,47,112428,62,112428,297,302,11474653,555,11484225,20,21,118365,31,118365,557,620,16487826,880,16487826
291400,CATAWBA COLLEGE,NC,281442488,Private-Nonprofit,8,8,21831,10,21831,10,10,30677,16,30677,3,3,13994,6,17994,3,4,12414,5,12414,,,,,
291600,CHOWAN UNIVERSITY,NC,278551850,Private-Nonprofit,4,4,5310,8,5310,4,4,13512,8,13512,33,34,192357,68,192357,6,7,23815,14,23815,,,,,
291800,DAVIDSON COLLEGE,NC,280350000,Private-Nonprofit,4,4,9816,8,9816,1,1,6500,2,6500,,,,,,,,,,,,,,,
291900,DAVIDSON-DAVIE COMMUNITY COLLEGE,NC,273600000,Public,110,111,211699,356,417806,77,78,195585,261,440064,,,,,,,,,,,,,,,
292000,DUKE UNIVERSITY,NC,277080397,Private-Nonprofit,23,26,59098,123,215592,34,38,113690,142,275230,475,536,5990226,1583,11283318,15,16,338752,18,363489,855,1181,14270514,1656,15146970
292300,EAST CAROLINA UNIVERSITY,NC,278581818,Public,544,548,995155,561,997905,404,408,836094,426,836094,347,356,2429962,480,4013593,94,96,616608,98,626401,171,184,1265000,227,1440682
292600,ELIZABETH CITY STATE UNIVERSITY,NC,279097806,Public,123,124,243488,245,243488,76,77,157632,155,164532,20,20,117511,40,117511,2,2,5429,4,5429,,,,,
292700,ELON UNIVERSITY,NC,272442010,Private-Nonprofit,16,16,38098,26,38098,22,22,67933,35,67933,10,10,122885,168,1701385,21,21,201415,34,209751,71,79,873357,258,3801422
292800,FAYETTEVILLE STATE UNIVERSITY,NC,283014298,Public,74,77,180015,87,180015,67,71,166500,82,169750,66,68,171961,69,171961,6,8,18027,9,21411,15,15,56217,16,56217
292900,GARDNER - WEBB UNIVERSITY,NC,280170000,Private-Nonprofit,45,45,101214,46,103964,55,56,176615,57,180115,31,32,267398,568,4028226,5,5,25153,5,25153,14,14,126149,121,1265907
293000,GREENSBORO COLLEGE,NC,274011875,Private-Nonprofit,25,25,80883,25,80883,25,25,85224,25,85224,1,1,3758,1,3758,6,6,26434,6,26434,,,,,
293100,GUILFORD COLLEGE,NC,274104171,Private-Nonprofit,3,3,13860,13,16320,6,6,17000,14,15363,3,3,35875,4,35875,10,10,93491,12,101623,,,,,
293300,HIGH POINT UNIVERSITY,NC,272682726,Private-Nonprofit,33,33,91752,34,91752,37,37,114400,39,114400,242,243,3126545,444,4335808,52,52,498124,53,498124,207,217,3151496,314,4785466
293600,JOHNSON C. SMITH UNIVERSITY,NC,282165398,Private-Nonprofit,9,9,29401,29,52410,7,7,22668,26,53115,11,11,140790,20,140790,1,1,2500,19,85404,,,,,
293900,LEES-MCRAE COLLEGE,NC,286040000,Private-Nonprofit,2,2,3750,28,37750,6,6,12000,13,26000,1,1,7000,1,7000,6,6,28005,20,101717,,,,,
294100,LENOIR-RHYNE UNIVERSITY,NC,286013984,Private-Nonprofit,11,11,42314,20,42064,14,14,42071,23,39071,162,162,2851024,409,2765611,11,12,107008,22,110706,29,29,350052,61,350052
294200,LIVINGSTONE COLLEGE,NC,281445298,Private-Nonprofit,7,7,22000,13,23000,6,7,18000,15,19000,2,2,30750,4,30750,6,7,59030,15,64030,1,1,3000,2,3000
294300,LOUISBURG COLLEGE,NC,275492398,Private-Nonprofit,1,1,5500,2,5500,10,10,23750,19,25750,,,,,,4,4,41705,9,42205,,,,,
294400,MARS HILL UNIVERSITY,NC,287540000,Private-Nonprofit,17,17,73605,43,73605,18,18,92500,44,86167,25,25,353231,67,353231,5,5,59830,12,59830,,,,,
294500,MEREDITH COLLEGE,NC,276075298,Private-Nonprofit,36,36,77340,36,77340,17,19,60465,19,60465,25,26,118295,26,118295,11,11,53982,11,53982,13,13,79022,13,79022
294600,METHODIST UNIVERSITY,NC,283111420,Private-Nonprofit,51,54,115416,76,115416,50,54,131880,79,131880,13,13,68766,179,1149297,5,5,29457,6,29457,7,8,61083,167,2401797
294800,MONTREAT COLLEGE,NC,287571267,Private-Nonprofit,7,7,20746,58,112704,4,4,21122,50,135526,5,5,42739,93,630305,1,1,4382,4,17392,1,1,16393,4,25542
294900,UNIVERSITY OF MOUNT OLIVE,NC,283651299,Private-Nonprofit,161,171,458868,611,1044737,177,186,582985,687,1484051,14,14,99206,114,760722,9,9,56737,11,58591,1,1,7305,2,9805
295000,NORTH CAROLINA CENTRAL UNIVERSITY,NC,277073198,Public,440,444,775338,881,776025,339,353,744013,693,747763,116,118,501030,231,501030,175,175,937370,348,942189,291,300,1794757,595,1794757
295100,NORTH CAROLINA WESLEYAN UNIVERSITY,NC,278048699,Private-Nonprofit,69,70,217926,186,403009,68,72,225810,199,492362,18,18,170827,96,736298,5,5,26614,10,41712,1,1,2538,5,13114
295300,WILLIAM PEACE UNIVERSITY,NC,276041194,Private-Nonprofit,9,9,18048,43,59883,16,16,52339,53,104766,,,,,,4,5,41315,12,46315,,,,,
295400,UNIVERSITY OF NORTH CAROLINA AT PEMBROKE,NC,283721510,Public,121,124,245351,232,246476,127,130,410453,273,467911,195,201,1139850,1048,3035960,5,6,26841,12,26841,14,14,124970,60,190940
295500,PFEIFFER UNIVERSITY,NC,281090000,Private-Nonprofit,1,1,2750,6,12500,2,2,5500,5,10750,6,6,28799,99,555753,,,,,,3,3,12000,30,279695
295600,CAROLINA UNIVERSITY,NC,271015025,Private-Nonprofit,4,4,13144,6,15894,4,4,11500,8,26000,10,10,82331,48,311718,2,2,19200,5,26200,2,2,25411,11,108773
295700,QUEENS UNIVERSITY OF CHARLOTTE,NC,282740001,Private-Nonprofit,30,30,144043,33,144043,29,30,181911,32,181911,31,31,347611,196,953451,8,10,77688,13,107041,8,8,103298,16,149549
296000,SALEM COLLEGE,NC,271015376,Private-Nonprofit,1,1,3500,2,5250,2,3,14892,6,19458,1,1,6089,12,69215,2,2,7500,3,17331,2,2,14081,4,30065
296200,SHAW UNIVERSITY,NC,276012393,Private-Nonprofit,23,23,80301,64,107256,27,29,71942,70,92248,3,3,48500,10,65992,12,12,80695,24,80695,,,,,
297200,NORTH CAROLINA STATE UNIVERSITY,NC,276957001,Public,346,351,660519,435,661319,128,129,252390,157,252390,216,226,1592831,248,1592831,53,56,292559,69,294347,52,55,490057,68,491389
297400,UNIVERSITY OF NORTH CAROLINA - CHAPEL HILL,NC,275999100,Public,509,536,1362878,748,1362878,218,228,622440,346,625690,998,1137,17141310,2025,17125327,24,26,212592,39,212592,881,1015,15920431,1658,15731083
297500,UNIVERSITY OF NORTH CAROLINA - CHARLOTTE,NC,282230001,Public,486,517,976501,579,981501,348,370,835167,436,842917,345,356,1643648,363,1643648,77,84,445949,90,445949,77,91,488387,91,488387
297600,UNIVERSITY OF NORTH CAROLINA -GREENSBORO,NC,274120001,Public,296,307,551705,316,551705,380,389,999740,404,999740,202,209,1233697,214,1243947,39,45,212161,47,212161,53,60,455419,61,455419
297800,WAKE FOREST UNIVERSITY,NC,271060000,Private-Nonprofit,27,28,72844,28,72844,13,16,42791,17,42791,469,478,12084080,1523,16041259,4,4,39603,5,47024,373,397,13179790,1104,16212597
297900,WARREN WILSON COLLEGE,NC,287782099,Private-Nonprofit,0,0,0,1,1000,,,,,,,,,,,,,,,,,,,,
298100,WESTERN CAROLINA UNIVERSITY,NC,287239731,Public,217,218,366877,230,380143,283,286,488351,301,492031,195,195,877591,196,879926,27,27,83338,28,83338,111,114,851408,115,851408
298400,UNIVERSITY OF NORTH CAROLINA AT WILMINGTON (THE),NC,284033297,Public,219,224,524471,302,524471,224,233,684437,343,685773,337,346,2033541,610,2048014,61,65,331925,66,331925,54,57,369396,97,372005
298500,WINGATE UNIVERSITY,NC,281740159,Private-Nonprofit,30,32,105591,39,105591,23,25,50624,31,50624,77,80,1849974,414,3459077,18,18,102119,20,102119,67,73,1305682,371,3881115
298600,WINSTON-SALEM STATE UNIVERSITY,NC,271100001,Public,258,266,495996,541,525592,183,194,402677,400,428927,113,117,632754,259,858714,40,42,187867,86,198806,6,7,42182,15,50323
298800,BISMARCK STATE COLLEGE,ND,585011299,Public,43,43,65048,44,67298,38,38,83481,39,86481,,,,,,,,,,,,,,,
298900,DICKINSON STATE UNIVERSITY,ND,586014896,Public,37,37,58609,37,58609,30,34,82901,35,82901,2,2,7710,2,7710,1,1,4074,1,4074,,,,,
299000,UNIVERSITY OF JAMESTOWN,ND,584053401,Private-Nonprofit,12,12,44684,41,96675,14,14,38262,44,120704,12,13,86755,103,655616,1,2,3659,3,3659,9,9,52001,34,268104
299100,LAKE REGION STATE COLLEGE,ND,583011598,Public,25,26,55176,27,55176,13,13,35869,13,35869,,,,,,,,,,,,,,,
299200,UNIVERSITY OF MARY,ND,585049652,Private-Nonprofit,119,119,511400,355,637955,136,136,569071,396,747097,185,187,3080646,557,4150560,8,10,161574,20,161574,21,22,291195,41,342257
299300,MAYVILLE STATE UNIVERSITY,ND,582571299,Public,41,43,79147,43,79147,24,25,72228,25,72228,11,11,47502,11,47502,,,,,,,,,,
299400,MINOT STATE UNIVERSITY,ND,587070001,Public,84,87,168957,87,168957,52,55,93618,56,93618,21,21,87364,21,87364,,,,,,1,1,2918,1,2918
299500,DAKOTA COLLEGE AT BOTTINEAU,ND,583181159,Public,15,15,40151,30,40151,14,14,22207,28,22207,,,,,,,,,,,,,,,
299600,NORTH DAKOTA STATE COLLEGE OF SCIENCE,ND,580760002,Public,41,42,49167,45,49167,27,27,47546,31,47546,,,,,,3,3,14765,4,14765,,,,,
299700,NORTH DAKOTA STATE UNIVERSITY - FARGO,ND,581020000,Public,154,154,335313,159,337563,70,72,246440,87,247440,115,116,553937,116,553937,12,15,65023,15,65023,5,5,22828,5,22828
300500,UNIVERSITY OF NORTH DAKOTA,ND,582028193,Public,499,515,1080365,602,1080365,201,205,614366,233,614366,324,339,2412548,359,2428271,47,49,516580,54,529358,154,161,1589365,169,1589365
300700,WILLISTON STATE COLLEGE,ND,588014464,Public,5,5,8236,10,8236,4,4,10361,8,10361,,,,,,,,,,,,,,,
300800,VALLEY CITY STATE UNIVERSITY,ND,580720000,Public,31,33,55321,33,55321,12,13,20823,13,20823,10,10,39229,10,39229,,,,,,,,,,
301000,ANTIOCH UNIVERSITY,OH,453871608,Private-Nonprofit,50,52,155310,147,198596,49,50,219651,142,274648,776,778,9174286,1373,11070694,,,,,,238,243,3858254,467,4966000
301100,ART ACADEMY OF CINCINNATI,OH,452027106,Private-Nonprofit,,,,,,,,,,,2,2,19700,5,19700,1,1,6000,2,6000,,,,,
301200,ASHLAND UNIVERSITY,OH,448053799,Private-Nonprofit,95,98,260853,134,266853,96,99,289770,140,300520,212,224,1432349,244,1606599,13,13,97059,16,97059,42,44,452981,58,540350
301400,BALDWIN WALLACE UNIVERSITY,OH,440172088,Private-Nonprofit,57,57,262083,149,262083,68,69,285396,177,285396,135,136,2491717,369,2471215,11,11,160455,16,160455,65,66,1878917,174,1878917
301600,BLUFFTON UNIVERSITY,OH,458172104,Private-Nonprofit,12,12,60333,31,57750,14,14,57000,39,55834,6,6,93250,10,83000,3,3,16557,4,16557,,,,,
301800,BOWLING GREEN STATE UNIVERSITY,OH,434030001,Public,360,362,669749,377,672648,532,543,1175647,569,1178099,406,406,3758199,424,3758199,92,94,1854418,219,1873174,81,83,2931318,167,2931318
302300,CAPITAL UNIVERSITY,OH,432092394,Private-Nonprofit,29,29,73409,34,75159,26,26,96655,34,101763,120,120,1095512,121,1097512,7,7,66750,9,71015,41,41,231784,43,233084
302400,CASE WESTERN RESERVE UNIVERSITY,OH,441067049,Private-Nonprofit,40,40,178734,100,178734,39,41,91908,98,91908,685,699,12346449,1668,12759857,19,21,347326,35,347326,544,578,8225653,634,8227242
302500,CEDARVILLE UNIVERSITY,OH,453148564,Private-Nonprofit,25,26,81970,30,81970,18,18,67995,23,68960,154,155,3155066,424,3155066,12,12,137609,16,148820,98,102,3495716,284,3495716
302600,CENTRAL STATE UNIVERSITY,OH,453841004,Public,63,63,196284,133,265102,62,62,179439,145,278593,2,2,7223,3,7223,15,15,114268,35,133105,,,,,
303000,OHIO CHRISTIAN UNIVERSITY,OH,431139487,Private-Nonprofit,97,97,197624,194,197624,111,111,326094,217,326094,37,37,317085,74,317085,2,2,14715,4,14715,,,,,
303100,CLEVELAND INSTITUTE OF MUSIC (THE),OH,441061776,Private-Nonprofit,,,,,,,,,,,1,1,13500,1,13500,,,,,,,,,,
303200,CLEVELAND STATE UNIVERSITY,OH,441152214,Public,156,157,531769,183,564221,179,181,681668,214,720882,208,212,2561406,260,2922803,34,34,321853,41,333339,141,154,2149106,160,2179502
303300,MOUNT ST. JOSEPH UNIVERSITY,OH,452331670,Private-Nonprofit,56,61,227416,128,228457,67,72,301668,150,302668,249,253,3762153,437,3768128,5,5,57872,9,57872,93,97,1103235,147,1103235
303500,OHIO DOMINICAN UNIVERSITY,OH,432192099,Private-Nonprofit,27,27,113769,64,113769,29,30,117429,65,117429,142,142,2512626,324,2512626,2,2,11600,2,11600,91,91,2364899,182,2364899
303600,FRANCISCAN UNIVERSITY OF STEUBENVILLE,OH,439521763,Private-Nonprofit,44,44,183450,95,187450,48,48,161377,101,170627,61,61,860911,115,860911,10,10,98940,11,98940,2,2,16105,5,16105
303700,COLLEGE OF WOOSTER (THE),OH,446912363,Private-Nonprofit,1,1,3500,3,4100,7,7,27774,15,30243,,,,,,2,2,5254,6,9954,,,,,
303900,COLUMBUS COLLEGE OF ART & DESIGN,OH,432151758,Private-Nonprofit,,,,,,,,,,,10,10,187436,30,187436,,,,,,,,,,
304000,CUYAHOGA COMMUNITY COLLEGE,OH,441152878,Public,297,310,534146,885,901641,329,355,625629,971,1057052,,,,,,0,0,0,1,3248,,,,,
304100,DEFIANCE COLLEGE,OH,435121695,Private-Nonprofit,12,12,41582,25,41582,14,15,38230,28,38230,5,5,101291,11,94612,5,5,17803,6,17803,,,,,
304500,UNIVERSITY OF FINDLAY (THE),OH,458403695,Private-Nonprofit,17,19,28822,45,41151,23,26,40391,58,50555,68,74,527495,228,1430627,17,18,128213,26,173970,28,29,230884,162,784817
304600,FRANKLIN UNIVERSITY,OH,432155399,Private-Nonprofit,1427,1492,5246461,6679,5254599,1391,1442,7217571,6407,7231462,1120,1175,17146484,5451,17198460,13,13,213309,62,213309,159,167,3486570,838,3486570
304800,HEIDELBERG UNIVERSITY,OH,448832462,Private-Nonprofit,3,3,4905,3,4905,5,5,9000,5,9000,20,20,118411,20,118411,1,1,1100,1,1100,1,1,723,1,723
304900,HIRAM COLLEGE,OH,442341808,Private-Nonprofit,8,8,13750,15,24500,6,7,16012,15,25262,1,1,19618,4,33286,3,3,11542,7,25033,,,,,
305000,JOHN CARROLL UNIVERSITY,OH,441184581,Private-Nonprofit,5,5,26500,10,26500,13,13,41777,31,52726,85,85,970494,129,960244,13,14,167688,22,167688,28,29,314136,53,319136
305100,KENT STATE UNIVERSITY,OH,442420001,Public,1092,1147,4369904,2723,4255768,1222,1299,5563811,3004,5412444,719,747,13493869,1839,13537857,118,125,997685,134,997685,146,171,3711350,354,3864328
306500,KENYON COLLEGE,OH,430229623,Private-Nonprofit,1,1,4000,2,4000,1,1,798,1,798,,,,,,1,1,24200,1,24200,,,,,
306600,LAKE ERIE COLLEGE,OH,440773389,Private-Nonprofit,6,6,19617,14,19617,6,7,40974,19,40974,66,66,1072261,149,1073563,3,3,46860,8,46860,46,48,1501777,112,1501777
306800,LORAIN COUNTY COMMUNITY COLLEGE,OH,440351691,Public,178,182,602242,752,702295,194,202,931018,831,1107956,,,,,,,,,,,,,,,
306900,LOURDES UNIVERSITY,OH,435602898,Private-Nonprofit,15,16,49101,31,47601,16,16,41977,31,41310,76,77,1440063,210,1433229,2,2,12875,3,12875,57,57,1988569,158,1942594
307200,MALONE UNIVERSITY,OH,447093897,Private-Nonprofit,21,21,77841,44,77841,16,16,85350,31,85350,94,94,1512389,220,1512389,2,2,28285,4,28285,13,13,269987,38,269987
307300,MARIETTA COLLEGE,OH,457504033,Private-Nonprofit,2,2,5000,2,5000,3,3,6649,3,6649,58,58,899870,88,895457,2,2,4442,3,9223,28,36,1232268,62,1232268
307500,METHODIST THEOLOGICAL SCHOOL IN OHIO,OH,430153211,Private-Nonprofit,,,,,,,,,,,0,0,0,1,5809,,,,,,,,,,
307700,MIAMI UNIVERSITY,OH,450561831,Public,108,117,300081,140,300081,113,118,343085,159,344085,100,103,1178116,109,1178116,30,32,286885,44,291268,44,49,527142,52,527142
307800,WRIGHT STATE UNIVERSITY,OH,454350002,Public,429,437,1794890,1099,1794890,445,460,2061009,1140,2061009,588,617,17807515,1429,17792641,41,43,596438,98,596438,421,594,10493366,1243,10436478
308300,UNIVERSITY OF MOUNT UNION,OH,446013993,Private-Nonprofit,11,11,42224,17,42224,16,16,73087,26,73087,167,170,3192634,443,3178967,11,11,43105,11,43105,96,98,3165166,271,3137863
308400,MUSKINGUM UNIVERSITY,OH,437621837,Private-Nonprofit,64,71,179265,82,179265,79,90,295189,103,295189,73,91,1076918,91,1076918,15,16,115049,16,115049,11,11,218374,11,218374
308500,NOTRE DAME COLLEGE OF OHIO,OH,441214293,Private-Nonprofit,3,3,11750,5,13500,2,2,7000,6,8466,,,,,,4,4,35928,6,40281,,,,,
308600,OBERLIN COLLEGE,OH,440741090,Private-Nonprofit,1,1,2000,2,2000,2,2,7300,3,7300,,,,,,,,,,,,,,,
308900,OHIO NORTHERN UNIVERSITY,OH,458101555,Private-Nonprofit,15,15,58060,35,58060,18,18,63925,39,63925,104,104,2685037,229,2685037,12,12,57689,12,57689,44,50,815518,93,815518
309000,OHIO STATE UNIVERSITY (THE),OH,432011601,Public,1225,1294,5336189,3312,5327271,1365,1485,5662451,3825,5648839,1909,1991,54211531,5550,54243412,167,178,3497212,365,3502711,899,994,22570521,2674,22598824
310000,OHIO UNIVERSITY,OH,457012979,Public,1291,1345,5361613,3090,5076691,1209,1291,5768403,3031,5369361,1257,1325,25478058,3148,24540162,111,128,1332230,194,1331963,292,416,8688393,980,8644460
310900,OHIO WESLEYAN UNIVERSITY,OH,430152398,Private-Nonprofit,2,2,3750,3,6500,2,2,8500,4,9500,,,,,,5,5,29797,6,31797,,,,,
311000,OTTERBEIN UNIVERSITY,OH,430812006,Private-Nonprofit,47,48,216133,124,218383,55,55,211533,149,212533,73,74,1359028,205,1359028,6,6,88738,13,88738,33,33,1160579,90,1160579
311300,PONTIFICAL COLLEGE JOSEPHINUM,OH,432351498,Private-Nonprofit,1,1,3500,1,3500,,,,,,,,,,,,,,,,,,,,
311400,FIRELANDS REGIONAL MEDICAL CENTER,OH,448704788,Private-Nonprofit,13,13,62319,37,62319,12,12,52442,31,52442,,,,,,,,,,,,,,,
311600,UNIVERSITY OF RIO GRANDE,OH,456743131,Private-Nonprofit,79,80,223752,194,305188,122,124,448014,272,526783,,,,,,1,1,4666,6,11798,,,,,
311900,SINCLAIR COMMUNITY COLLEGE,OH,454021460,Public,636,637,1067829,1248,1081292,653,657,1393442,1290,1400311,,,,,,9,9,52664,18,52664,,,,,
312100,TIFFIN UNIVERSITY,OH,448832161,Private-Nonprofit,226,238,875938,537,872272,239,252,1173349,548,1173349,294,314,4479580,668,4485911,16,17,273805,36,273805,28,35,431046,79,431046
312200,UNITED THEOLOGICAL SEMINARY,OH,454262308,Private-Nonprofit,,,,,,2,2,12906,5,12906,171,179,1913489,314,1786437,,,,,,13,13,364177,23,364177
312300,UNIVERSITY OF AKRON (THE),OH,443254702,Public,196,201,500029,227,503483,149,157,433541,179,446791,104,110,680670,111,680670,41,44,312033,50,312033,87,92,927065,94,927065
312500,UNIVERSITY OF CINCINNATI,OH,452210125,Public,1473,1536,3741571,3166,5951611,1231,1292,3353276,2867,6091994,582,620,5876785,1928,16039277,165,183,1564937,308,2705272,400,453,3590363,607,4538782
312700,UNIVERSITY OF DAYTON,OH,454691668,Private-Nonprofit,41,41,137112,67,144612,45,46,142273,76,147273,106,106,708912,473,2904663,36,36,353793,38,382030,67,67,523500,231,1795442
313100,UNIVERSITY OF TOLEDO,OH,436063390,Public,366,373,1432690,847,1431356,424,440,1834602,929,1820656,677,935,18844291,2551,18837457,43,45,585714,104,591024,439,543,12099282,1432,12099282
313400,URSULINE COLLEGE,OH,441244398,Private-Nonprofit,72,74,328856,155,376199,73,76,448997,148,497342,68,69,1156574,221,2013892,2,2,7490,4,37988,71,77,1002416,100,1105445
313500,WALSH UNIVERSITY,OH,447203396,Private-Nonprofit,59,60,245541,144,241709,73,79,448037,185,442037,268,276,4877276,666,4783920,4,4,54684,10,54684,54,64,1073259,179,1073259
314100,WILBERFORCE UNIVERSITY,OH,453841001,Private-Nonprofit,15,15,41500,36,57675,22,22,64383,52,74033,1,1,15500,2,15500,1,1,2831,3,8531,,,,,
314200,WILMINGTON COLLEGE,OH,451772499,Private-Nonprofit,11,12,36595,19,36595,14,15,45908,25,45908,19,27,493237,52,493237,4,4,70586,8,70586,4,5,113775,11,113775
314300,WITTENBERG UNIVERSITY,OH,455012199,Private-Nonprofit,11,11,38260,18,38260,12,13,29411,20,33161,,,,,,9,10,107244,14,118432,,,,,
314400,XAVIER UNIVERSITY,OH,452071035,Private-Nonprofit,126,126,496238,282,496238,147,150,818981,317,818981,213,217,3815231,534,3825481,44,50,895091,94,895091,35,38,708462,84,708462
314500,YOUNGSTOWN STATE UNIVERSITY,OH,445550001,Public,208,212,563553,228,563553,171,176,489521,195,489521,534,536,3222389,540,3222389,33,34,178957,38,178957,79,84,739093,87,739093
314600,WESTERN OKLAHOMA STATE COLLEGE,OK,735211397,Public,14,14,33250,49,63800,17,17,48622,49,74905,,,,,,1,1,3500,2,3500,,,,,
314900,SOUTHERN NAZARENE UNIVERSITY,OK,730082694,Private-Nonprofit,67,68,151324,70,156770,62,62,186552,64,193605,46,46,237308,56,340358,1,1,9330,1,9330,1,1,3550,1,3550
315000,CAMERON UNIVERSITY,OK,735056377,Public,96,96,199060,193,202578,60,61,137822,122,141497,30,30,152056,61,154056,2,2,8688,4,8688,1,1,6940,2,6940
315100,OKLAHOMA WESLEYAN UNIVERSITY,OK,740066299,Private-Nonprofit,10,10,24176,59,105356,12,12,40894,59,136557,4,4,23962,44,258583,5,5,35140,5,35140,,,,,
315200,UNIVERSITY OF CENTRAL OKLAHOMA,OK,730345209,Public,226,229,591094,259,604986,187,188,576006,234,591863,85,91,574960,95,581960,28,28,202314,34,202314,8,8,39630,8,39630
315300,CONNORS STATE COLLEGE,OK,744692204,Public,41,41,117585,91,146335,32,32,117245,69,148245,,,,,,1,1,3950,1,3950,,,,,
315400,EAST CENTRAL UNIVERSITY,OK,748206999,Public,72,78,181303,99,188553,75,82,216384,107,223384,56,63,362276,71,362276,3,3,17867,3,17867,,,,,
315500,EASTERN OKLAHOMA STATE COLLEGE,OK,745784999,Public,12,12,23250,32,41950,11,11,23200,26,37026,,,,,,,,,,,,,,,
315600,REDLANDS COMMUNITY COLLEGE,OK,730365304,Public,11,12,18595,33,27724,17,17,41074,42,53474,,,,,,,,,,,,,,,
315700,LANGSTON UNIVERSITY,OK,730500000,Public,63,64,171696,148,211645,47,49,139376,119,186932,39,41,225497,82,225497,39,39,404387,79,415841,9,9,39520,18,39520
315800,MURRAY STATE COLLEGE,OK,734603137,Public,56,56,185807,107,190432,54,54,179161,103,191411,,,,,,1,1,10508,5,18945,,,,,
316000,NORTHEASTERN OKLAHOMA A & M COLLEGE,OK,743546497,Public,75,76,218398,154,223364,40,41,114324,85,127074,,,,,,1,1,9900,2,9900,,,,,
316100,NORTHEASTERN STATE UNIVERSITY,OK,744642399,Public,136,139,265615,159,283345,164,167,422798,200,473201,158,162,846190,177,879187,23,23,102826,29,117598,80,80,887287,82,887382
316200,NORTHERN OKLAHOMA COLLEGE,OK,746530310,Public,69,69,149800,136,149800,49,49,146991,97,146991,,,,,,4,4,31234,8,31234,,,,,
316300,NORTHWESTERN OKLAHOMA STATE UNIVERSITY,OK,737172799,Public,71,72,135224,76,140474,59,60,141686,63,144686,43,43,143904,43,143904,5,5,20594,5,20594,,,,,
316400,OKLAHOMA BAPTIST UNIVERSITY,OK,748012590,Private-Nonprofit,10,10,37700,20,40985,8,8,44500,22,61638,5,5,41904,17,83484,4,4,16012,4,16012,,,,,
316500,OKLAHOMA CHRISTIAN UNIVERSITY,OK,730130000,Private-Nonprofit,70,73,227945,224,286410,41,44,186035,127,234442,9,10,120501,40,180759,2,2,6328,4,6328,0,0,0,1,817
316600,OKLAHOMA CITY UNIVERSITY,OK,731061493,Private-Nonprofit,70,71,315590,153,317840,74,76,336704,161,337704,376,378,7155738,1036,7142070,31,32,859073,76,871742,228,235,8251161,626,8251161
316700,UNIVERSITY OF SCIENCE & ARTS OF OKLAHOMA,OK,730185322,Public,100,101,224604,201,224604,72,73,150116,145,150116,,,,,,9,9,60816,18,60816,,,,,
316800,ROGERS STATE UNIVERSITY,OK,740173252,Public,80,80,151828,85,155078,69,69,172558,71,172558,4,4,39236,4,39236,4,4,27309,7,27309,,,,,
317000,OKLAHOMA STATE UNIVERSITY,OK,740781026,Public,291,299,760208,323,779208,298,309,815191,343,856286,363,384,1445653,498,2328190,198,205,1333663,209,1395440,248,263,1212642,322,1530652
317200,OKLAHOMA STATE UNIVERSITY INSTITUTE OF TECHNOLOGY - OKMULGEE,OK,744473901,Public,50,52,149739,529,709041,52,53,186172,523,808387,,,,,,12,12,91721,100,520627,,,,,
317400,OKLAHOMA PANHANDLE STATE UNIVERSITY,OK,739390000,Public,45,48,115159,58,117909,50,52,155025,64,163867,,,,,,3,3,11435,5,13235,,,,,
317600,CARL ALBERT STATE COLLEGE,OK,749535208,Public,23,24,47722,90,93506,31,34,72950,104,124729,,,,,,2,2,12855,4,12855,,,,,
317800,SEMINOLE STATE COLLEGE,OK,748180351,Public,29,29,93583,63,100083,20,20,65366,51,88866,,,,,,0,0,0,1,4000,,,,,
317900,SOUTHEASTERN OKLAHOMA STATE UNIVERSITY,OK,747010609,Public,83,85,239828,86,239828,109,111,284782,112,284782,264,265,1757586,1082,6294413,3,3,18200,3,18200,,,,,
318000,SOUTHWESTERN CHRISTIAN UNIVERSITY,OK,730082335,Private-Nonprofit,8,8,26298,15,30794,7,7,19514,14,29922,1,1,4042,1,4042,1,1,5395,1,5395,,,,,
318100,SOUTHWESTERN OKLAHOMA STATE UNIVERSITY,OK,730963098,Public,118,125,283965,146,294345,102,109,264199,128,271889,112,113,464996,116,478989,12,12,68967,16,68967,27,27,124741,27,124741
