ope_id,school,state,zip_code,school_type,dl_subsidized_recipients,dl_subsidized_number_of_loans_originated,dl_subsidized_dollar_amount_of_loans_originated,dl_subsidized_number_of_disbursements,dl_subsidized_dollar_amount_of_disbursements,dl_unsubsidized_undergraduate_recipients,dl_unsubsidized_undergraduate_number_of_loans_originated,dl_unsubsidized_undergraduate_dollar_amount_of_loans_originated,dl_unsubsidized_undergraduate_number_of_disbursements,dl_unsubsidized_undergraduate_dollar_amount_of_disbursements,dl_unsubsidized_graduate_recipients,dl_unsubsidized_graduate_number_of_loans_originated,dl_unsubsidized_graduate_dollar_amount_of_loans_originated,dl_unsubsidized_graduate_number_of_disbursements,dl_unsubsidized_graduate_dollar_amount_of_disbursements,dl_parent_plus_recipients,dl_parent_plus_number_of_loans_originated,dl_parent_plus_dollar_amount_of_loans_originated,dl_parent_plus_number_of_disbursements,dl_parent_plus_dollar_amount_of_disbursements,dl_grad_plus_recipients,dl_grad_plus_number_of_loans_originated,dl_grad_plus_dollar_amount_of_loans_originated,dl_grad_plus_number_of_disbursements,dl_grad_plus_dollar_amount_of_disbursements
161200,HONOLULU COMMUNITY COLLEGE,HI,968174598,Public,138,150,463649,287,463649,127,137,581157,260,581157,,,,,,2,2,19865,4,19865,,,,,
161300,KAPIOLANI COMMUNITY COLLEGE,HI,968164421,Public,294,330,909208,572,893670,266,292,1212464,512,1208721,,,,,,2,2,34747,4,34747,,,,,
161400,KAUAI COMMUNITY COLLEGE,HI,967669591,Public,31,32,107997,58,107997,30,33,135100,59,135100,,,,,,,,,,,,,,,
161500,UNIVERSITY OF HAWAII MAUI COLLEGE,HI,967321644,Public,112,113,395014,210,391014,88,89,411480,165,408480,,,,,,1,1,28176,2,28176,,,,,
161600,BOISE STATE UNIVERSITY,ID,837251000,Public,4208,4480,17005132,7620,16998882,5131,5579,23865708,9517,23857208,1091,1328,16541901,2038,16541901,805,879,18856950,1522,18856950,89,119,1231741,163,1231741
161700,COLLEGE OF IDAHO (THE),ID,836054432,Private-Nonprofit,291,294,1224439,564,1220439,373,375,1369442,719,1361200,16,16,199395,17,116266,68,71,1097318,131,1085184,3,3,44368,3,14792
161900,COLLEGE OF SOUTHERN IDAHO,ID,833033398,Public,232,244,779292,434,777035,132,139,588959,237,588959,,,,,,2,2,26149,4,26149,,,,,
162000,IDAHO STATE UNIVERSITY,ID,832095377,Public,1995,2053,7960084,3413,7960084,1758,1805,8255189,2977,8255189,930,1264,18741330,1998,18741330,73,77,1119837,146,1119837,270,452,7180035,662,7180035
162100,LEWIS-CLARK STATE COLLEGE,ID,835012698,Public,819,829,3020159,1344,3020159,830,842,3786759,1378,3786759,,,,,,38,39,420604,71,420604,,,,,
162300,NORTH IDAHO COLLEGE,ID,838142199,Public,644,653,2340169,1007,1975942,564,566,2771722,879,2314353,,,,,,6,6,70045,11,70045,,,,,
162400,NORTHWEST NAZARENE UNIVERSITY,ID,836865897,Private-Nonprofit,466,467,2034709,888,2034709,545,548,2133388,1037,2133388,383,386,5927440,911,5920608,68,68,1408491,153,1408491,32,32,436607,79,436607
162500,BRIGHAM YOUNG UNIVERSITY - IDAHO,ID,834601650,Private-Nonprofit,3226,4047,14477481,6632,14451293,3084,3901,16788141,6376,16783054,,,,,,44,48,344869,83,344869,,,,,
162600,UNIVERSITY OF IDAHO,ID,838444291,Public,1887,1895,7836241,4082,7819991,2096,2202,8523099,3974,8497821,809,833,13993717,1608,13967324,648,665,9832119,1301,9832119,442,525,10063773,1082,10063773
163200,AQUINAS INSTITUTE OF THEOLOGY,MO,631083323,Private-Nonprofit,,,,,,,,,,,1,1,20500,2,20500,,,,,,,,,,
163300,AUGUSTANA COLLEGE,IL,612012296,Private-Nonprofit,972,990,4175070,1885,4173070,1192,1281,4203517,2436,4203517,44,61,833445,101,833445,208,231,3704645,409,3701645,14,25,259667,37,259667
163400,AURORA UNIVERSITY,IL,605064892,Private-Nonprofit,1705,1786,7304643,3097,7260128,1832,1947,7710675,3308,7674675,1413,1897,21963383,2859,21798921,248,258,3741086,470,3701600,167,188,1474343,214,1474343
163600,SOUTHWESTERN ILLINOIS COLLEGE,IL,622215899,Public,821,856,2140504,1382,2125516,337,385,1358717,690,1338540,,,,,,9,10,75815,21,75815,,,,,
163800,BLACK HAWK COLLEGE,IL,612655899,Public,188,215,511808,394,503808,208,243,658396,453,652021,,,,,,14,14,148514,26,148514,,,,,
163900,BLACKBURN UNIVERSITY,IL,626261498,Private-Nonprofit,242,242,958758,452,958758,255,263,868786,489,868786,,,,,,63,63,645334,116,645334,,,,,
164000,PRAIRIE STATE COLLEGE,IL,604118226,Public,232,232,789282,416,775032,219,219,842076,411,828576,,,,,,2,2,15555,4,15555,,,,,
164100,BRADLEY UNIVERSITY,IL,616250002,Private-Nonprofit,1736,1775,7585855,3303,7585855,2110,2240,7428576,4191,7428576,743,777,11712513,1617,10943829,470,516,9319095,894,9319095,154,191,2859356,312,2684578
164300,SPOON RIVER COLLEGE,IL,615208907,Public,57,66,149419,114,144141,68,106,228564,191,224679,,,,,,6,6,36220,12,36220,,,,,
164800,CITY COLLEGES OF CHICAGO HARRY S TRUMAN COLLEGE,IL,606405691,Public,86,92,276549,168,265424,91,98,357463,178,346522,,,,,,,,,,,,,,,
164900,RICHARD J DALEY COLLEGE-CITY COLLEGES OF CHICAGO,IL,606521299,Public,12,12,34520,24,34520,9,9,18602,18,18602,,,,,,,,,,,,,,,
165000,CITY COLLEGES OF CHICAGO - MALCOLM X COLLEGE,IL,606123197,Public,241,243,744500,450,737459,227,238,787253,445,778403,,,,,,,,,,,,,,,
165200,HAROLD WASHINGTON COLLEGE,IL,606012403,Public,149,156,443189,274,441439,154,163,510916,291,505666,,,,,,,,,,,,,,,
165400,CITY COLLEGES OF CHICAGO - KENNEDY KING COLLEGE,IL,606213798,Public,115,119,349670,215,349670,101,112,346123,202,346121,,,,,,,,,,,,,,,
165500,WILBUR WRIGHT COLLEGE,IL,606341591,Public,52,53,160703,92,158953,48,51,155754,88,152754,,,,,,,,,,,,,,,
165700,MIDWESTERN UNIVERSITY,IL,605151200,Private-Nonprofit,,,,,,,,,,,3998,4981,176852062,9414,105419023,,,,,,3348,5374,269907998,9465,161052862
165900,ROSALIND FRANKLIN UNIVERSITY OF MEDICINE AND SCIENCE,IL,600643095,Private-Nonprofit,,,,,,,,,,,1259,1516,49866273,2523,26628063,,,,,,1152,1476,57958087,2554,29470829
166100,CHICAGO THEOLOGICAL SEMINARY,IL,606372902,Private-Nonprofit,,,,,,5,5,23064,11,23064,52,53,934818,103,876227,,,,,,15,16,313811,31,294561
166400,UNIVERSITY OF ST. FRANCIS,IL,604356188,Private-Nonprofit,500,503,1957536,911,1957536,567,567,2379379,1029,2377354,352,352,4157637,732,3914205,113,114,1465931,198,1465931,13,13,187190,23,166645
166500,COLUMBIA COLLEGE CHICAGO,IL,606051996,Private-Nonprofit,2877,2990,12222445,5397,12204268,3108,3384,9987394,6069,9963811,72,74,1320964,156,1293633,842,1016,23564776,1885,23564776,40,57,1510603,126,1488648
166600,CONCORDIA UNIVERSITY,IL,603051499,Private-Nonprofit,626,651,2543828,1185,2366563,621,659,2514829,1198,2278913,1033,1307,18638139,1916,11108037,90,106,1184005,205,1176505,118,147,2787547,226,1547371
166900,DANVILLE AREA COMMUNITY COLLEGE,IL,618325199,Public,68,68,211675,144,205850,58,58,223813,116,206772,,,,,,,,,,,,,,,
167100,DEPAUL UNIVERSITY,IL,606042287,Private-Nonprofit,5423,6258,22699867,14923,22654622,5701,6741,20678452,16082,20641444,2744,4044,49460799,7344,49429964,2222,2565,57337787,6529,57214914,1049,1680,25450377,2923,25447061
167400,EASTERN ILLINOIS UNIVERSITY,IL,619203099,Public,1628,1702,6275821,2906,6275821,1744,1883,6518182,3229,6518182,408,460,5300007,712,5300007,253,273,2955670,450,2944869,15,17,152274,21,152274
167500,ELGIN COMMUNITY COLLEGE,IL,601237193,Public,159,159,455157,421,455157,187,187,593440,488,593440,,,,,,2,2,10919,4,10919,,,,,
167600,ELMHURST UNIVERSITY,IL,601263296,Private-Nonprofit,1168,1202,4798482,2186,4606330,1135,1177,4428549,2153,4222601,293,303,5623267,611,5520837,227,263,4194804,449,4133237,131,190,2570210,288,2551615
167800,EUREKA COLLEGE,IL,615309976,Private-Nonprofit,295,295,1168352,506,1088847,321,343,1098479,585,1031787,,,,,,72,79,996188,128,978418,,,,,
168100,HIGHLAND COMMUNITY COLLEGE,IL,610329341,Public,51,57,159491,104,156922,51,56,177076,104,174157,,,,,,,,,,,,,,,
168200,GARRETT - EVANGELICAL THEOLOGICAL SEMINARY,IL,602012926,Private-Nonprofit,,,,,,,,,,,73,90,1327174,133,1293174,,,,,,11,13,185596,19,185596
168400,GREENVILLE UNIVERSITY,IL,622461199,Private-Nonprofit,459,486,1805672,874,1795923,524,549,2227511,997,2222010,55,57,647137,100,633471,140,145,2071547,259,2071547,1,1,8627,1,8627
168500,HEBREW THEOLOGICAL COLLEGE,IL,600773263,Private-Nonprofit,14,18,59780,30,55260,23,26,90172,46,85172,,,,,,7,7,89527,13,89527,,,,,
168800,ILLINOIS COLLEGE,IL,626502299,Private-Nonprofit,457,466,1942784,905,1909248,565,615,1985597,1174,1958766,3,3,38063,7,32176,72,85,914934,138,914934,,,,,
168900,ILLINOIS COLLEGE OF OPTOMETRY,IL,606163878,Private-Nonprofit,,,,,,,,,,,330,355,13757138,1144,13757138,,,,,,307,523,10829217,1281,10801356
169100,ILLINOIS INSTITUTE OF TECHNOLOGY,IL,606163717,Private-Nonprofit,768,805,3273607,1480,3227495,717,767,2849700,1415,2808729,687,740,13251970,1372,13140192,275,300,5314704,561,5295356,438,673,10189694,1197,10161677
169200,ILLINOIS STATE UNIVERSITY,IL,617901000,Public,6273,7017,25965369,12801,25963619,7472,7977,27959855,14794,27959855,460,564,6523777,947,6523777,1570,1791,27923099,3110,27923099,18,20,232847,28,232847
169300,NORTHEASTERN ILLINOIS UNIVERSITY,IL,606254699,Public,716,759,2766144,1273,2766144,626,699,2764974,1152,2764974,339,411,4181867,669,4181867,41,46,379567,78,379567,7,11,41123,16,41123
169400,CHICAGO STATE UNIVERSITY,IL,606281598,Public,712,796,2586319,1211,2579069,678,737,3190342,1138,3183842,378,433,6249127,690,6218377,45,51,595103,84,590072,206,278,7029761,424,6969289
169600,ILLINOIS WESLEYAN UNIVERSITY,IL,617022900,Private-Nonprofit,744,745,3218278,1429,3218278,900,902,3152332,1721,3152332,,,,,,229,240,4836887,434,4836887,,,,,
169900,JOLIET JUNIOR COLLEGE,IL,604318938,Public,202,222,591637,417,591637,434,511,1651462,984,1651462,,,,,,9,10,42282,18,42282,,,,,
170000,JUDSON UNIVERSITY,IL,601231498,Private-Nonprofit,305,317,1134173,550,1128673,350,396,1350848,694,1344848,64,86,972325,106,972325,73,78,899451,138,887829,2,2,15188,3,15188
170400,KNOX COLLEGE,IL,614014999,Private-Nonprofit,380,389,1568196,1067,1563363,454,478,1516520,1316,1506027,,,,,,69,72,1131357,199,1131357,,,,,
170500,ILLINOIS VALLEY COMMUNITY COLLEGE,IL,613489692,Public,39,39,119233,65,114733,61,61,213327,105,211171,,,,,,,,,,,,,,,
170600,LAKE FOREST COLLEGE,IL,600452399,Private-Nonprofit,568,583,2604322,1097,2604322,703,760,2735778,1427,2735778,11,11,167927,18,167927,121,132,2544044,229,2544044,1,1,7700,1,7700
170700,LEWIS UNIVERSITY,IL,604462200,Private-Nonprofit,1650,1758,7040825,3246,6746269,1822,1940,7804206,3582,7428306,573,613,9151647,1213,8188577,293,341,5819769,569,5737740,92,97,1645190,196,1494108
171000,LOYOLA UNIVERSITY CHICAGO,IL,606601537,Private-Nonprofit,4263,4423,18410701,8228,18105422,5371,5687,19543272,10607,19216180,2146,2875,52790102,4911,45474968,2090,2663,62430914,4512,61901207,1332,2485,42744842,3039,38550885
171200,LUTHERAN SCHOOL OF THEOLOGY AT CHICAGO,IL,606155698,Private-Nonprofit,,,,,,,,,,,4,4,47000,8,47000,,,,,,,,,,
171600,GENERATIONS COLLEGE,IL,606024405,Private-Nonprofit,170,190,493427,250,412427,98,111,579772,146,453933,,,,,,,,,,,,,,,
172200,MCKENDREE UNIVERSITY,IL,622541299,Private-Nonprofit,588,591,2242402,1059,2237402,651,683,2373632,1227,2372639,253,270,3347197,445,3347197,258,284,3882019,492,3882019,,,,,
172300,MEADVILLE THEOLOGICAL SCHOOL OF LOMBARD COLLEGE,IL,606013616,Private-Nonprofit,,,,,,,,,,,28,28,416068,59,396253,,,,,,6,6,144313,15,144313
172400,MILLIKIN UNIVERSITY,IL,625222084,Private-Nonprofit,643,723,2582388,1271,2542513,702,791,2837007,1433,2813008,77,80,1488295,145,1466995,136,149,1793565,253,1773232,54,55,1535100,136,1527357
172500,MONMOUTH COLLEGE,IL,614621963,Private-Nonprofit,361,376,1465577,717,1465577,472,504,1923039,974,1923039,,,,,,197,213,2507973,412,2507973,,,,,
172700,MOODY BIBLE INSTITUTE,IL,606103214,Private-Nonprofit,501,518,1934716,990,1932966,491,502,2097432,964,2089125,184,194,2756770,381,2756770,22,26,238680,51,238680,10,10,105136,19,105136
172800,MORTON COLLEGE,IL,608044398,Public,44,44,137000,78,137000,35,35,146833,68,146833,,,,,,,,,,,,,,,
173200,NATIONAL UNIVERSITY OF HEALTH SCIENCES (THE),IL,601484583,Private-Nonprofit,15,18,80615,29,71000,16,19,124433,31,109048,394,557,16919272,908,14044571,1,1,16965,2,16965,328,485,9673453,907,8410673
173300,NATIONAL LOUIS UNIVERSITY,IL,606033032,Private-Nonprofit,1508,1593,5768296,3819,5612505,1375,1497,6710336,3518,6516885,2381,2572,37535639,7006,36229785,81,91,1257766,208,1239403,258,303,3631862,806,3598388
173400,NORTH CENTRAL COLLEGE,IL,605404690,Private-Nonprofit,852,900,3639660,1653,3637031,1122,1221,4651006,2261,4648635,291,420,7274224,496,5109288,257,279,4614986,490,4607486,164,238,5417956,266,3107991
173500,NORTH PARK UNIVERSITY,IL,606254895,Private-Nonprofit,756,848,3207914,1475,3201997,875,947,3239064,1701,3230831,262,303,4141389,567,4135889,127,151,1881280,253,1881280,102,111,3206086,242,3206086
173600,NORTHERN BAPTIST THEOLOGICAL SEMINARY,IL,605321348,Private-Nonprofit,,,,,,,,,,,30,30,268944,77,258638,,,,,,,,,,
173700,NORTHERN ILLINOIS UNIVERSITY,IL,601152854,Public,4184,4884,17659890,8602,17659857,4327,5204,17692076,9014,17692076,1166,1321,18836996,2266,18836996,606,673,7094531,1202,7091052,264,331,4527162,593,4527162
173900,NORTHWESTERN UNIVERSITY,IL,602080001,Private-Nonprofit,1132,1208,4437464,3266,4430578,1215,1313,4962724,3556,4959490,3301,4635,68439493,9227,66491946,245,307,9249001,727,9215829,2752,4453,126554213,8924,121660409
174100,OLIVET NAZARENE UNIVERSITY,IL,609142271,Private-Nonprofit,1292,1319,5227274,2405,5227274,1538,1561,5642828,2879,5642828,263,279,3455533,569,3455533,313,332,4463015,573,4463015,6,6,99903,15,99903
174200,ILLINOIS EASTERN COMMUNITY COLLEGES,IL,624501099,Public,159,159,557030,300,544264,175,175,609305,337,595138,,,,,,9,9,91500,19,91500,,,,,
174500,QUINCY UNIVERSITY,IL,623012699,Private-Nonprofit,404,409,1602825,729,1600575,561,597,2112620,1070,2111620,20,22,263057,33,263057,107,118,1587383,193,1576521,,,,,
174700,ROCK VALLEY COLLEGE,IL,611145699,Public,125,125,385753,261,385753,185,185,711722,401,711722,,,,,,2,2,16142,4,16142,,,,,
174800,ROCKFORD UNIVERSITY,IL,611082393,Private-Nonprofit,548,616,2232120,1062,2225995,580,634,2049887,1122,2048372,59,64,878675,99,871842,162,185,2577119,312,2577119,3,4,40083,6,40083
174900,ROOSEVELT UNIVERSITY,IL,606051394,Private-Nonprofit,1424,1462,5913725,2752,5803457,1424,1505,5813108,2830,5712107,624,653,13347730,1308,13148326,239,280,4850927,551,4850927,196,259,3645545,509,3618448
175000,DOMINICAN UNIVERSITY,IL,603051066,Private-Nonprofit,1100,1116,4400539,2017,4400539,1034,1064,3470835,1946,3470835,413,512,8775600,714,6305734,108,118,1674899,213,1674899,85,116,2771294,145,1735271
175200,SAUK VALLEY COMMUNITY COLLEGE,IL,610219112,Public,68,75,196735,141,196735,82,97,317539,184,317539,,,,,,4,5,33500,10,33500,,,,,
175300,SCHOOL OF THE ART INSTITUTE OF CHICAGO,IL,606033013,Private-Nonprofit,867,1042,3716555,1880,3714805,1032,1151,3394860,2113,3393860,233,241,4491859,452,4491859,497,613,19816050,1114,19785688,136,194,3143675,324,3143675
175800,SOUTHERN ILLINOIS UNIVERSITY AT CARBONDALE,IL,629010000,Public,2795,2908,10967447,5071,10906041,3197,3448,12967498,6071,12890557,1203,1654,26180370,2498,26095728,440,519,6249916,909,6232422,461,720,8854779,1093,8843742
175900,SOUTHERN ILLINOIS UNIVERSITY EDWARDSVILLE,IL,620261060,Public,2611,2722,10703747,4824,10700997,2959,3141,12002712,5582,11998132,1137,2274,24447973,2793,24447973,513,562,7996950,994,7996950,353,581,9260761,742,9260761
176500,UNIVERSITY OF SAINT MARY OF THE LAKE,IL,600601174,Private-Nonprofit,,,,,,1,1,4143,2,4143,5,5,45499,10,45499,,,,,,1,2,20094,2,20094
176700,BENEDICTINE UNIVERSITY,IL,605320900,Private-Nonprofit,633,732,2579531,1268,2502680,783,906,3073847,1576,2994865,290,523,6923115,1013,4627486,121,150,1972614,261,1930937,32,42,531887,65,456465
176800,SAINT XAVIER UNIVERSITY,IL,606553199,Private-Nonprofit,1169,1236,4455014,2139,4455014,1011,1045,3863300,1829,3863300,246,329,2909744,512,2909744,190,221,2377533,348,2377533,37,49,421583,63,421583
177100,TRINITY CHRISTIAN COLLEGE,IL,604630929,Private-Nonprofit,350,350,1473024,646,1461531,391,391,1479712,725,1467708,13,13,214297,32,214297,65,69,711627,117,711627,,,,,
177200,TRINITY INTERNATIONAL UNIVERSITY,IL,600151283,Private-Nonprofit,8,8,19781,15,19781,11,11,55546,21,55546,557,580,9327586,1325,9025598,,,,,,282,289,6468268,730,6308585
177300,TRITON COLLEGE,IL,601711995,Public,118,123,364317,228,341987,147,172,523251,326,499154,,,,,,15,17,158778,30,158778,,,,,
177400,UNIVERSITY OF CHICAGO (THE),IL,606371476,Private-Nonprofit,107,108,454844,253,445479,264,271,1415534,665,1399451,1571,1731,33872555,4605,32686483,150,166,6799935,433,6727754,997,1197,50357484,3159,48874477
177500,UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN,IL,618205796,Public,6177,6456,25985048,12132,25953398,7408,7844,29619073,14830,29510348,3205,3904,65172055,6345,63918944,3096,3287,64666214,6123,64410999,1704,2336,29322001,3768,28724428
177600,UNIVERSITY OF ILLINOIS CHICAGO,IL,606077128,Public,4412,4560,18890128,8334,18846265,3853,4032,13947406,7369,13887984,4272,5115,109985697,9257,109945197,1143,1333,25041658,2335,25041658,2807,4155,91993062,7180,91941641
177800,VANDERCOOK COLLEGE OF MUSIC,IL,606163731,Private-Nonprofit,40,40,173217,73,166967,41,41,148434,78,144434,2,2,41000,5,41000,8,8,155007,17,155007,1,1,21118,2,21118
178000,WESTERN ILLINOIS UNIVERSITY,IL,614551390,Public,1389,1531,5608669,2704,5592919,1363,1473,5343250,2627,5317398,418,440,5844298,772,5839048,250,284,3170152,469,3162024,65,76,616028,128,615979
178100,WHEATON COLLEGE,IL,601875535,Private-Nonprofit,715,715,3170183,1415,3169183,848,848,3126008,1667,3126008,162,162,3459869,346,3456369,125,139,2693937,244,2693937,42,62,843831,105,843831
178300,WORSHAM COLLEGE OF MORTUARY SCIENCE,IL,600902646,Proprietary,131,166,612286,243,451116,150,194,926803,282,680109,,,,,,4,5,42737,7,32006,,,,,
178500,ANDERSON UNIVERSITY,IN,460123495,Private-Nonprofit,487,560,1977322,939,1977322,533,606,1866954,1048,1866954,35,59,608154,69,608154,127,142,1941495,238,1941495,3,3,27143,6,27143
178600,BALL STATE UNIVERSITY,IN,473060880,Public,4642,5153,18749505,8845,18749505,5179,5784,20880386,10067,20880386,3272,4974,49480555,6285,49470305,1001,1136,15006326,1990,15006326,258,344,2784587,440,2784587
178700,BETHEL UNIVERSITY,IN,465455591,Private-Nonprofit,347,356,1361479,638,1361479,400,412,1447037,751,1447037,50,51,558987,88,556385,60,68,935257,121,935257,,,,,
178800,BUTLER UNIVERSITY,IN,462083487,Private-Nonprofit,1134,1135,5116980,2258,5078454,1582,1582,6238329,3061,6203470,710,710,11826584,1323,11577914,444,519,12775765,953,12775765,239,357,7345595,524,7345595
178900,CHRISTIAN THEOLOGICAL SEMINARY,IN,462083301,Private-Nonprofit,,,,,,1,2,8930,3,8930,38,40,584419,65,584419,,,,,,2,2,10936,4,10936
179200,DEPAUW UNIVERSITY,IN,461350037,Private-Nonprofit,411,416,1792206,800,1792206,558,588,2071979,1130,2071979,,,,,,175,201,3953156,352,3953156,,,,,
179300,EARLHAM COLLEGE,IN,473744095,Private-Nonprofit,230,230,919082,439,919082,259,259,868599,498,868599,10,10,112636,14,112636,94,100,1552232,193,1552232,1,1,5149,1,5149
179500,UNIVERSITY OF EVANSVILLE,IN,477220002,Private-Nonprofit,524,569,2072442,1041,2072442,641,714,2583180,1325,2583180,330,341,6240880,554,6240880,144,167,2379263,301,2379263,214,395,5764860,608,5764860
179800,FRANKLIN COLLEGE OF INDIANA,IN,461312623,Private-Nonprofit,393,393,1577817,736,1577817,446,461,1427698,869,1427698,47,60,1199719,109,1066469,120,135,1893106,223,1893106,46,56,1365291,97,1230244
179900,GOSHEN COLLEGE,IN,465264794,Private-Nonprofit,283,285,1130843,535,1130843,297,304,1077140,559,1077140,33,33,509426,80,509426,36,40,435340,73,435340,1,1,7480,3,7480
180000,GRACE COLLEGE AND THEOLOGICAL SEMINARY,IN,465901224,Private-Nonprofit,669,669,2742133,1282,2705191,805,835,2888124,1566,2852459,189,189,3136378,474,2983806,158,159,2518587,299,2511295,5,5,46639,12,46639
180100,HANOVER COLLEGE,IN,472430108,Private-Nonprofit,383,383,1631098,720,1611973,534,565,2006143,1064,1989769,221,223,4379951,588,4332120,161,179,2455663,318,2446913,210,247,9644816,601,9520483
180300,HUNTINGTON UNIVERSITY,IN,467501299,Private-Nonprofit,436,471,1899135,868,1874706,519,576,2097115,1049,2046671,151,229,3269806,365,3006151,53,66,748792,104,748792,68,114,1385033,178,1224212
180400,UNIVERSITY OF INDIANAPOLIS,IN,462273697,Private-Nonprofit,1190,1405,5203205,2291,5203205,1254,1494,4997058,2505,4997058,692,1218,16633766,1613,16633766,291,385,4911450,613,4911450,177,262,3062540,342,3062540
180500,INDIANA INSTITUTE OF TECHNOLOGY,IN,468031297,Private-Nonprofit,2201,2241,7090782,10389,6989674,2345,2451,10109481,10918,9962984,262,288,3017693,1121,2826809,144,159,2478669,319,2478669,25,28,356759,114,313933
180700,INDIANA STATE UNIVERSITY,IN,478092501,Public,2265,2283,8602822,4061,8600572,2597,2630,10977400,4665,10973150,629,687,9383137,1135,9376137,382,451,4582464,765,4574964,106,178,1325067,222,1325067
180800,UNIVERSITY OF SOUTHERN INDIANA,IN,477123596,Public,1282,1308,4962579,2297,4841917,1579,1608,6680632,2849,6527373,727,899,9783369,1334,9472656,244,281,2824469,463,2795768,36,44,338386,54,329272
180900,INDIANA UNIVERSITY - BLOOMINGTON,IN,474057000,Public,5797,6323,23740101,11876,23740101,8450,8893,35799038,16881,35799038,2130,2830,40881861,5203,40881861,2319,2682,68070047,5121,68070047,697,1087,14716124,1977,14716124
181100,INDIANA UNIVERSITY - EAST,IN,473741289,Public,934,1033,3478813,1657,3478813,944,1111,4797893,1773,4797893,90,125,1185373,186,1185373,38,49,363016,84,363016,9,13,115906,14,115906
181300,INDIANA UNIVERSITY-INDIANAPOLIS,IN,462022896,Public,3565,3869,13870420,6701,13870420,3785,4194,16574623,7193,16574623,3818,6274,93610863,10925,93610863,458,545,6450746,989,6450746,1806,3101,50255791,5085,50255791
181400,INDIANA UNIVERSITY - KOKOMO,IN,469023557,Public,539,576,1870402,963,1870402,710,790,3456372,1335,3456372,64,88,967947,132,967947,45,51,418143,94,418143,2,3,36257,4,36257
181500,INDIANA UNIVERSITY - NORTHWEST,IN,464081197,Public,785,854,2883611,1387,2883611,869,975,4318720,1582,4318720,135,181,1947113,286,1947113,40,48,368793,87,368793,5,7,40705,7,40705
181600,INDIANA UNIVERSITY - SOUTH BEND,IN,466347111,Public,1076,1168,3728945,1949,3726195,1164,1292,5108674,2143,5107674,263,342,4026250,544,4026250,81,95,714131,170,714131,59,93,729668,139,729668
181700,INDIANA UNIVERSITY SOUTHEAST,IN,471506405,Public,687,792,2332715,1284,2332715,849,970,4184462,1589,4184462,141,200,1836748,311,1836748,58,65,559015,121,559015,2,3,26030,4,26030
182000,MANCHESTER UNIVERSITY,IN,469621276,Private-Nonprofit,539,542,2114759,1018,2108759,576,583,1973019,1095,1959459,245,245,6975891,436,6388222,165,173,2276521,317,2276521,198,211,5457731,382,4571983
182100,MARIAN UNIVERSITY,IN,462221997,Private-Nonprofit,1200,1315,5123759,2145,4712139,1287,1471,5814519,2404,5230381,404,428,13824418,699,12125064,215,244,3637962,429,3614712,325,345,14229568,613,10993503
182200,INDIANA WESLEYAN UNIVERSITY,IN,469534974,Private-Nonprofit,4731,5085,16023316,10773,11931217,4785,5008,22082925,10438,15985136,2902,3363,44476076,5771,35766004,231,254,3413328,452,3380607,145,184,1689931,286,1492801
182400,OAKLAND CITY UNIVERSITY,IN,476601099,Private-Nonprofit,155,155,527753,270,519753,174,180,626015,319,620820,47,48,503076,86,503076,17,17,142719,33,142719,3,3,32923,6,32923
182500,PURDUE UNIVERSITY,IN,479072040,Public,4955,4989,19713585,9316,19575646,8457,8555,38713025,15995,38451138,1539,1935,32506453,2906,30252607,1829,2023,44020645,3661,43936193,481,620,6895632,914,6571478
182700,PURDUE UNIVERSITY NORTHWEST,IN,463232094,Public,1298,1392,4689280,2567,4671233,1536,1659,7116071,3062,7083679,160,223,1930405,410,1895864,195,210,1819512,402,1816211,8,8,41742,14,37251
182800,PURDUE UNIVERSITY FORT WAYNE,IN,468051499,Public,1488,1591,5722387,2797,5669005,1509,1619,5932826,2783,5881255,135,179,1754926,279,1752426,125,156,1644959,260,1635539,3,3,10818,5,10818
183000,ROSE-HULMAN INSTITUTE OF TECHNOLOGY,IN,478033999,Private-Nonprofit,634,643,2666613,1814,2666613,761,778,2686477,2208,2686477,3,4,22003,6,22003,191,206,5915841,544,5915841,,,,,
183200,UNIVERSITY OF SAINT FRANCIS,IN,468083994,Private-Nonprofit,728,754,2702858,1290,2702428,838,911,3508258,1579,3503858,101,146,2328609,291,2277753,119,140,1788983,217,1788983,38,77,1299973,96,1299973
183400,CALUMET COLLEGE OF SAINT JOSEPH,IN,463942195,Private-Nonprofit,255,467,993019,486,993019,270,494,1049304,550,1049304,39,60,549566,61,549566,51,95,524189,97,524189,1,1,5134,1,5134
183500,SAINT MARY OF THE WOODS COLLEGE,IN,478760067,Private-Nonprofit,494,552,1889746,922,1887996,510,615,2195248,1027,2191998,135,213,1686522,324,1686522,103,115,1340617,200,1337601,7,10,123629,17,123629
183600,SAINT MARY'S COLLEGE,IN,465565007,Private-Nonprofit,521,529,2212577,1030,2208452,723,743,2925189,1460,2924189,47,48,829500,120,802165,239,259,4891765,481,4891765,16,18,400633,37,388052
183800,TAYLOR UNIVERSITY,IN,469891001,Private-Nonprofit,459,467,1903205,852,1903205,584,593,2311052,1081,2308302,10,11,161022,20,161022,151,172,2745349,302,2745349,1,1,2046,2,2046
