ope_id,school,state,zip_code,school_type,dl_subsidized_recipients,dl_subsidized_number_of_loans_originated,dl_subsidized_dollar_amount_of_loans_originated,dl_subsidized_number_of_disbursements,dl_subsidized_dollar_amount_of_disbursements,dl_unsubsidized_undergraduate_recipients,dl_unsubsidized_undergraduate_number_of_loans_originated,dl_unsubsidized_undergraduate_dollar_amount_of_loans_originated,dl_unsubsidized_undergraduate_number_of_disbursements,dl_unsubsidized_undergraduate_dollar_amount_of_disbursements,dl_unsubsidized_graduate_recipients,dl_unsubsidized_graduate_number_of_loans_originated,dl_unsubsidized_graduate_dollar_amount_of_loans_originated,dl_unsubsidized_graduate_number_of_disbursements,dl_unsubsidized_graduate_dollar_amount_of_disbursements,dl_parent_plus_recipients,dl_parent_plus_number_of_loans_originated,dl_parent_plus_dollar_amount_of_loans_originated,dl_parent_plus_number_of_disbursements,dl_parent_plus_dollar_amount_of_disbursements,dl_grad_plus_recipients,dl_grad_plus_number_of_loans_originated,dl_grad_plus_dollar_amount_of_loans_originated,dl_grad_plus_number_of_disbursements,dl_grad_plus_dollar_amount_of_disbursements
240700,HINDS COMMUNITY COLLEGE,MS,391549799,Public,131,133,209311,281,221220,108,110,243535,218,246720,,,,,,,,,,,,,,,
240800,HOLMES COMMUNITY COLLEGE,MS,390790000,Public,97,105,183342,233,205667,125,133,260672,292,292326,,,,,,,,,,,,,,,
240900,ITAWAMBA COMMUNITY COLLEGE,MS,388431099,Public,38,38,79587,76,84619,48,50,101203,106,115679,,,,,,1,1,1800,2,1800,,,,,
241000,JACKSON STATE UNIVERSITY,MS,392170001,Public,120,121,343489,257,368114,103,104,308471,224,345220,158,166,971819,379,1268786,28,31,152753,64,158503,158,163,773442,347,924735
241100,JONES COUNTY JUNIOR COLLEGE,MS,394373999,Public,68,74,118913,164,147358,73,79,145555,173,165486,,,,,,1,1,2500,2,2500,,,,,
241300,MERIDIAN COMMUNITY COLLEGE,MS,393075890,Public,29,29,47083,145,123413,35,35,48966,173,162395,,,,,,1,1,1255,3,3005,,,,,
241400,MILLSAPS COLLEGE,MS,392100001,Private-Nonprofit,9,9,15561,9,15561,3,3,6316,3,6316,8,9,67233,9,67233,4,4,32586,4,32586,3,3,25288,3,25288
241500,MISSISSIPPI COLLEGE,MS,390580001,Private-Nonprofit,89,92,343368,192,343368,92,104,455996,210,455996,635,640,10576052,1497,10576052,12,12,200445,30,200445,264,273,8232778,734,8232778
241700,MISSISSIPPI GULF COAST COMMUNITY COLLEGE,MS,395730000,Public,111,111,309957,295,456463,92,92,267160,253,465845,,,,,,,,,,,,,,,
242200,MISSISSIPPI UNIVERSITY FOR WOMEN,MS,397015818,Public,100,104,257130,216,415126,62,68,206802,179,451521,48,49,276649,61,353905,13,15,82042,15,82042,10,10,106984,12,113490
242300,MISSISSIPPI STATE UNIVERSITY,MS,397629698,Public,369,376,802042,435,804792,266,267,712714,307,713714,444,453,2931087,458,2948837,84,92,543204,100,543204,143,144,1230534,149,1230534
242400,MISSISSIPPI VALLEY STATE UNIVERSITY,MS,389411400,Public,149,150,319812,294,327062,107,112,247788,223,255951,61,63,285341,124,285341,13,14,65683,28,65683,13,13,77986,26,77986
242600,NORTHEAST MISSISSIPPI COMMUNITY COLLEGE,MS,388291731,Public,16,16,46700,40,61273,11,11,38864,27,44290,,,,,,,,,,,,,,,
242700,NORTHWEST MISSISSIPPI COMMUNITY COLLEGE,MS,386681703,Public,43,45,77685,106,97148,58,62,103606,144,126058,,,,,,3,3,8613,7,9701,,,,,
243000,PEARL RIVER COMMUNITY COLLEGE,MS,394702201,Public,88,88,123634,173,126384,74,76,149397,149,150397,,,,,,,,,,,,,,,
243300,RUST COLLEGE,MS,386352328,Private-Nonprofit,1,1,2750,3,2908,3,3,8453,6,11203,,,,,,1,1,1613,2,1613,,,,,
243900,TOUGALOO COLLEGE,MS,391749799,Private-Nonprofit,18,18,61996,37,62996,18,18,45483,41,57533,5,5,30999,11,38750,5,5,14494,10,14494,,,,,
244000,UNIVERSITY OF MISSISSIPPI,MS,386771848,Public,407,420,1294883,641,1297132,377,397,1301872,628,1297453,1090,1188,29762526,2544,29768976,144,148,1494410,202,1496395,502,581,8980613,1195,8928301
244100,UNIVERSITY OF SOUTHERN MISSISSIPPI,MS,394060001,Public,549,556,1180611,568,1199611,384,392,938283,406,973283,523,531,2848053,537,2850015,60,61,286093,64,307451,155,164,1571237,171,1573337
244700,WILLIAM CAREY UNIVERSITY,MS,394015499,Private-Nonprofit,,,,,,,,,,,2,2,15125,148,985618,,,,,,5,5,24950,153,1121736
244900,AVILA UNIVERSITY,MO,641451698,Private-Nonprofit,24,24,62770,64,130440,21,21,81756,62,176652,78,79,381224,104,521814,1,1,4000,4,7666,0,0,0,1,5000
245000,CALVARY UNIVERSITY,MO,641471341,Private-Nonprofit,3,3,13064,55,70738,4,4,18883,57,77448,0,0,0,11,41326,0,0,0,2,5918,,,,,
245300,CENTRAL METHODIST UNIVERSITY,MO,652481198,Private-Nonprofit,119,120,367055,751,786893,96,96,267834,634,724412,24,24,87959,86,346002,2,2,8481,7,19235,,,,,
245400,UNIVERSITY OF CENTRAL MISSOURI,MO,640935001,Public,205,214,457425,243,460575,203,218,531964,242,533989,231,240,1140597,242,1140597,26,28,136314,34,136314,7,7,47602,7,47602
245600,COLUMBIA COLLEGE,MO,652164581,Private-Nonprofit,415,421,1121032,1115,1636219,485,502,1528437,1264,2281233,66,71,490935,165,638658,8,8,51046,20,68611,3,4,25250,11,47000
245700,CONCORDIA SEMINARY,MO,631053199,Private-Nonprofit,,,,,,,,,,,13,15,91786,15,91786,,,,,,,,,,
245800,COTTEY COLLEGE,MO,647722790,Private-Nonprofit,6,6,15250,10,20554,6,6,16244,9,21022,,,,,,1,1,2853,1,2853,,,,,
245900,CROWDER COLLEGE,MO,648509165,Public,39,40,77970,80,78345,24,24,37322,47,37322,,,,,,,,,,,,,,,
246000,CULVER-STOCKTON COLLEGE,MO,634351299,Private-Nonprofit,9,9,11447,21,12149,9,9,22031,25,25496,11,11,73250,41,117672,2,2,5900,4,5900,,,,,
246100,DRURY UNIVERSITY,MO,658023791,Private-Nonprofit,43,43,91736,67,111901,44,44,112204,71,147305,48,50,160819,50,160819,4,4,10100,4,10100,1,1,7631,1,7631
246200,EDEN THEOLOGICAL SEMINARY,MO,631193192,Private-Nonprofit,,,,,,,,,,,3,3,50757,6,61007,,,,,,0,0,0,1,10142
246300,EVANGEL UNIVERSITY,MO,658022125,Private-Nonprofit,32,33,72040,146,247615,20,20,50027,128,307086,16,16,92965,125,715781,4,4,17562,8,40559,0,0,0,6,18625
246400,FONTBONNE UNIVERSITY,MO,631053098,Private-Nonprofit,394,401,1571028,755,1571028,411,432,1390705,813,1390705,179,181,3023563,406,3023563,3,3,72123,7,72123,6,7,78072,14,78072
246600,HARRIS - STOWE STATE UNIVERSITY,MO,631032199,Public,36,37,68334,75,69811,46,53,87594,107,91366,,,,,,5,5,11161,10,11161,,,,,
246800,JEFFERSON COLLEGE,MO,630502441,Public,19,19,28100,39,29350,28,29,62350,59,62733,,,,,,1,1,2000,4,3261,,,,,
247100,SAINT LOUIS COMMUNITY COLLEGE,MO,630442551,Public,20,22,28528,47,35215,27,28,38729,66,60497,,,,,,1,1,6500,3,9500,,,,,
247300,KANSAS CITY ART INSTITUTE,MO,641111874,Private-Nonprofit,8,8,32459,19,35209,7,7,18967,13,18967,,,,,,3,3,51516,8,51516,,,,,
247400,KANSAS CITY UNIVERSITY,MO,641062311,Private-Nonprofit,,,,,,,,,,,15,15,186082,19,186082,,,,,,65,70,475351,71,475351
247700,A. T. STILL UNIVERSITY OF HEALTH SCIENCES,MO,635011497,Private-Nonprofit,,,,,,,,,,,344,360,11686497,666,11732111,,,,,,364,534,14382169,900,14485713
247900,LINCOLN UNIVERSITY,MO,651013500,Public,48,48,111119,98,118869,25,25,43066,51,44066,13,13,48754,26,48754,7,7,31946,14,31946,,,,,
248000,LINDENWOOD UNIVERSITY,MO,633011695,Private-Nonprofit,47,47,119917,247,417345,50,50,136996,263,568942,98,98,635067,739,4671525,9,9,53405,11,61894,6,6,31231,52,295390
248200,MARYVILLE UNIVERSITY OF SAINT LOUIS,MO,631417299,Private-Nonprofit,499,502,1540131,1523,3095413,424,440,1611229,1454,3836741,575,602,5213838,3147,22156941,21,21,244794,55,478460,190,194,1542651,1006,4674573
248400,METROPOLITAN COMMUNITY COLLEGE,MO,641112408,Public,64,64,153171,129,154046,65,70,167031,144,173372,,,,,,,,,,,,,,,
248500,MIDWESTERN BAPTIST THEOLOGICAL SEMINARY,MO,641184697,Private-Nonprofit,20,20,50188,59,131435,16,16,46145,40,107800,47,47,376052,138,970071,,,,,,0,0,0,1,10250
248600,MINERAL AREA COLLEGE,MO,636011000,Public,23,23,50243,52,57245,36,39,81526,95,109364,,,,,,1,1,1135,3,4135,,,,,
248800,MISSOURI SOUTHERN STATE UNIVERSITY,MO,648011595,Public,155,160,253303,170,264584,96,97,167510,102,172760,14,16,45029,16,45029,8,8,21663,8,21663,,,,,
248900,MISSOURI VALLEY COLLEGE,MO,653403197,Private-Nonprofit,12,12,30916,39,56541,9,9,24210,30,41054,6,6,63530,22,105248,1,1,6225,5,13432,,,,,
249000,MISSOURI WESTERN STATE UNIVERSITY,MO,645072294,Public,49,52,133180,102,134930,58,58,151474,117,157724,5,5,30510,10,30510,10,10,34663,20,34663,,,,,
249100,MOBERLY AREA COMMUNITY COLLEGE,MO,652701304,Public,73,76,153155,155,159744,88,90,262495,187,276643,,,,,,1,1,4708,3,9359,,,,,
249400,NAZARENE THEOLOGICAL SEMINARY,MO,641311246,Private-Nonprofit,,,,,,,,,,,0,0,0,22,63655,,,,,,,,,,
249500,TRUMAN STATE UNIVERSITY,MO,635014221,Public,41,45,107093,50,107093,33,37,61044,44,63794,40,41,253306,41,253306,1,1,4000,1,4000,1,1,1500,1,1500
249600,NORTHWEST MISSOURI STATE UNIVERSITY,MO,644686001,Public,221,225,415005,239,415005,137,142,330603,159,330603,222,230,1086039,797,3520049,97,97,493832,98,495332,,,,,
249800,PARK UNIVERSITY,MO,641523795,Private-Nonprofit,230,233,578012,872,1200092,199,204,509847,826,1317192,109,109,572713,527,1986347,11,11,72236,25,95391,1,1,3346,13,29644
249900,ROCKHURST UNIVERSITY,MO,641102561,Private-Nonprofit,14,15,33079,22,33079,17,18,54076,24,54076,111,113,1003380,224,1331701,8,8,70442,9,70442,114,121,1152096,152,1166471
250100,SOUTHEAST MISSOURI STATE UNIVERSITY,MO,637014799,Public,162,162,289408,294,291447,126,129,253166,238,253166,111,111,478819,210,478819,40,40,146706,72,146706,,,,,
250200,SOUTHWEST BAPTIST UNIVERSITY,MO,656132597,Private-Nonprofit,24,24,72573,28,72573,32,32,92080,36,92080,54,58,188442,63,198692,5,6,40200,10,40200,37,42,178600,49,185600
250300,MISSOURI STATE UNIVERSITY,MO,658970094,Public,385,393,730504,433,748762,342,349,700856,394,719606,411,416,1910205,423,1928950,32,34,122127,41,122127,111,127,958223,130,958223
250400,UNIVERSITY OF HEALTH SCIENCES AND PHARMACY IN ST. LOUIS,MO,631101088,Private-Nonprofit,,,,,,1,1,5000,2,5000,349,350,11961127,1024,11961127,1,2,10291,2,10291,115,132,2690903,303,2690903
250600,SAINT LOUIS UNIVERSITY,MO,631032097,Private-Nonprofit,85,85,288450,99,291200,96,97,394961,120,395961,410,414,12185537,678,12185537,38,38,455314,43,455314,474,525,8557995,729,8557995
251200,STEPHENS COLLEGE,MO,652150001,Private-Nonprofit,42,42,157362,77,184159,43,43,129040,79,162779,41,42,666505,100,923866,3,3,19843,6,39519,1,1,3988,41,419757
251400,NORTH CENTRAL MISSOURI COLLEGE,MO,646831824,Public,40,40,85952,102,120210,47,47,81656,115,128588,,,,,,3,3,15564,6,16707,,,,,
251600,UNIVERSITY OF MISSOURI - COLUMBIA,MO,652111600,Public,511,524,1363906,554,1371763,291,307,816888,331,818888,826,851,4009503,869,4009503,223,226,1441596,244,1454660,294,305,1848884,323,1848884
251700,MISSOURI UNIVERSITY OF SCIENCE AND TECHNOLOGY,MO,654090250,Public,83,85,163352,97,163352,55,57,142613,84,158613,29,29,217879,34,217879,23,24,104404,33,160170,8,9,110494,11,110494
251800,UNIVERSITY OF MISSOURI - KANSAS CITY,MO,641102497,Public,218,225,442608,245,442608,184,189,469572,209,472822,776,803,5692676,809,5701874,55,56,319823,62,319823,543,594,4770757,612,4770757
251900,UNIVERSITY OF MISSOURI - SAINT LOUIS,MO,631214499,Public,240,248,574840,268,582293,215,220,585560,241,594283,251,254,1663657,258,1672314,17,18,115624,18,115624,122,131,1074362,135,1074362
252000,WASHINGTON UNIVERSITY IN ST. LOUIS,MO,631304899,Private-Nonprofit,43,44,141563,53,141895,32,33,78915,39,80915,449,475,7809054,949,8395118,6,6,70645,8,70645,299,312,4276654,485,4366857
252100,WEBSTER UNIVERSITY,MO,631193194,Private-Nonprofit,141,158,356855,239,369605,155,168,383766,261,405516,946,995,5071416,1038,5071416,23,25,246133,50,250723,160,165,1036596,170,1036596
252300,WESTMINSTER COLLEGE,MO,652511299,Private-Nonprofit,3,3,4000,4,4000,4,4,13500,5,13500,,,,,,2,2,11837,2,11837,,,,,
252400,WILLIAM JEWELL COLLEGE,MO,640681896,Private-Nonprofit,30,31,132990,42,154543,31,31,178281,47,207978,4,4,22180,5,26040,6,6,41000,9,41000,,,,,
252500,WILLIAM WOODS UNIVERSITY,MO,652512388,Private-Nonprofit,17,17,44263,67,133843,13,13,33323,76,171827,67,67,300998,492,1961135,1,1,11352,1,11352,1,1,1075,6,24471
252600,CARROLL COLLEGE,MT,596250002,Private-Nonprofit,20,20,80304,20,80304,24,25,157254,25,157254,,,,,,4,4,21359,4,21359,,,,,
252700,UNIVERSITY OF PROVIDENCE,MT,594054996,Private-Nonprofit,13,13,32224,40,84416,13,13,48045,44,134022,12,12,90945,77,532205,4,4,20717,6,41217,0,0,0,1,7624
252800,MILES COMMUNITY COLLEGE,MT,593014799,Public,6,7,10646,13,10646,8,9,33243,19,33243,,,,,,,,,,,,,,,
252900,DAWSON COMMUNITY COLLEGE,MT,593301405,Public,13,13,38661,25,38661,21,21,60114,41,60114,,,,,,2,2,6161,4,6161,,,,,
253000,MONTANA STATE UNIVERSITY - BILLINGS,MT,591010298,Public,105,106,233336,110,233336,85,85,209389,88,209389,50,50,220709,50,220709,2,2,11622,2,11622,10,10,44878,10,44878
253100,MONTANA TECHNOLOGICAL UNIVERSITY,MT,597018997,Public,32,32,115413,70,115413,36,36,162072,82,162072,18,18,190037,30,190037,8,8,124100,23,124100,3,3,27368,7,27368
253200,MONTANA STATE UNIVERSITY BOZEMAN,MT,597174160,Public,150,150,406901,164,429901,139,140,540982,155,569194,87,87,448835,88,451235,40,40,308251,44,340411,26,26,158938,26,158938
253300,MONTANA STATE UNIVERSITY - NORTHERN,MT,595013148,Public,18,19,35040,34,57130,18,19,39072,35,70634,1,1,1809,15,53864,0,0,0,1,2556,,,,,
253400,ROCKY MOUNTAIN COLLEGE,MT,591021796,Private-Nonprofit,10,10,16750,10,16750,6,7,20600,7,20600,85,86,1718116,328,2740683,6,8,59810,8,59810,90,93,1281749,237,2544532
253600,UNIVERSITY OF MONTANA (THE),MT,598120001,Public,128,135,297120,144,301620,110,111,283427,123,286927,67,73,371385,77,371385,25,27,131366,28,131366,90,99,690761,102,690761
253700,UNIVERSITY OF MONTANA WESTERN (THE),MT,597253598,Public,44,46,178957,116,179092,40,42,187483,104,191358,,,,,,1,1,16000,2,16000,,,,,
253900,CHADRON STATE COLLEGE,NE,693372690,Public,43,46,106762,47,106762,51,56,119201,58,119201,74,85,378242,85,378242,8,8,30795,8,30795,,,,,
254000,COLLEGE OF SAINT MARY,NE,681062606,Private-Nonprofit,44,44,88380,51,93554,53,53,132394,64,150555,82,84,1163161,272,2049169,0,0,0,1,7921,29,34,1016057,202,2218710
254100,CONCORDIA UNIVERSITY,NE,684341594,Private-Nonprofit,3,3,8478,6,15278,4,4,22552,10,29071,102,103,524683,408,2008948,2,2,14210,2,14210,4,5,13569,7,23348
254200,CREIGHTON UNIVERSITY,NE,681780315,Private-Nonprofit,139,139,712232,243,712232,175,183,1143046,323,1143046,1361,1366,36701811,3796,36701811,20,20,306221,38,306221,875,885,37276581,2262,37302213
254400,DOANE UNIVERSITY,NE,683332421,Private-Nonprofit,19,19,31183,57,64804,20,20,45810,61,87546,67,67,301910,244,884001,2,2,25135,3,25135,,,,,
254800,HASTINGS COLLEGE,NE,689017621,Private-Nonprofit,6,6,8089,6,8089,2,2,2000,2,2000,,,,,,1,1,9000,1,9000,,,,,
255100,UNIVERSITY OF NEBRASKA - KEARNEY,NE,688490001,Public,143,150,330191,157,330191,120,120,261364,127,261364,205,206,937214,207,937214,4,4,12716,4,12716,6,7,33359,7,33359
255300,MIDLAND UNIVERSITY,NE,680254254,Private-Nonprofit,19,19,68243,38,82663,26,28,89205,55,111194,11,11,75978,61,255748,6,6,61413,11,69244,,,,,
255400,UNIVERSITY OF NEBRASKA AT OMAHA,NE,681820001,Public,391,394,799982,409,799982,260,271,663530,287,663678,196,207,938878,210,938878,83,83,429080,85,429080,87,88,671397,89,671397
255500,NEBRASKA WESLEYAN UNIVERSITY,NE,685042796,Private-Nonprofit,25,25,109455,43,113818,30,30,137069,50,140281,22,22,136341,33,136341,4,4,31957,8,50185,,,,,
255700,MID-PLAINS COMMUNITY COLLEGE,NE,691019420,Public,19,19,30612,41,30775,23,23,44044,46,44044,,,,,,,,,,,,,,,
255900,PERU STATE COLLEGE,NE,684210010,Public,68,70,144325,72,144325,52,53,99281,57,99281,80,81,323850,81,323850,7,8,40607,8,40607,,,,,
256000,WESTERN NEBRASKA COMMUNITY COLLEGE,NE,693611815,Public,12,12,26195,28,29945,8,8,19431,26,26234,,,,,,1,1,6500,2,6500,,,,,
256300,UNION COLLEGE,NE,685064387,Private-Nonprofit,20,20,44390,29,48390,18,18,47064,30,53064,0,0,0,48,320553,4,4,59100,12,70633,21,21,134931,45,475798
256500,UNIVERSITY OF NEBRASKA,NE,685880419,Public,189,198,451802,240,451802,171,178,435410,231,435410,106,113,548803,120,548803,120,125,906931,137,906931,81,88,604935,94,604935
256600,WAYNE STATE COLLEGE,NE,687871172,Public,89,91,161575,93,161575,45,47,92363,48,92363,136,136,634212,136,634212,33,33,113186,33,113186,,,,,
256700,YORK UNIVERSITY,NE,684672699,Private-Nonprofit,3,3,8000,6,8000,4,4,13000,8,13000,23,25,85377,79,182383,2,2,24530,4,24530,,,,,
256800,"UNIVERSITY OF NEVADA , RENO",NV,895570002,Public,216,217,470835,217,470835,122,128,285452,130,286302,529,553,6049865,619,6049865,25,26,162778,26,162778,68,83,876391,114,877891
256900,UNIVERSITY OF NEVADA - LAS VEGAS,NV,891541001,Public,461,471,1282315,609,1471916,377,383,1295121,504,1445220,219,243,2254479,559,6033967,59,66,492833,78,557786,261,274,3451546,357,4368316
257200,COLBY-SAWYER COLLEGE,NH,032574648,Private-Nonprofit,2,2,3630,4,7547,0,0,0,2,5500,1,1,3027,1,3027,1,1,2067,1,2067,,,,,
257300,DARTMOUTH COLLEGE,NH,037553529,Private-Nonprofit,175,191,670449,520,705369,178,197,559298,548,597380,155,157,5549398,319,5622263,37,39,1113371,85,1186308,96,103,2689181,205,2800060
257500,FRANKLIN PIERCE UNIVERSITY,NH,034610060,Private-Nonprofit,39,46,137764,191,147914,38,56,195565,223,214196,19,20,131965,255,1159399,9,11,220246,28,220246,10,10,64642,211,2022238
257900,NEW ENGLAND COLLEGE,NH,032423293,Private-Nonprofit,147,154,459631,687,533563,156,165,679216,717,773165,157,165,2144948,647,2445687,5,5,30836,10,30836,13,13,117966,55,124261
258000,SOUTHERN NEW HAMPSHIRE UNIVERSITY,NH,031061045,Private-Nonprofit,55570,57200,160842010,239889,173256193,57128,58316,234900407,240587,242143804,3988,4002,15982437,11716,45196650,138,143,1633073,642,1680469,148,149,628332,467,1461790
258100,NHTI - CONCORD'S COMMUNITY COLLEGE,NH,033017412,Public,228,236,724500,555,729878,222,226,981181,536,994728,,,,,,4,4,15974,8,15974,,,,,
258200,MANCHESTER COMMUNITY COLLEGE,NH,031028518,Public,119,125,366030,293,371780,116,121,514615,283,518615,,,,,,2,2,28377,6,28377,,,,,
258300,GREAT BAY COMMUNITY COLLEGE,NH,038012807,Public,63,68,181254,159,190302,62,67,239734,148,243734,,,,,,1,1,9000,3,9000,,,,,
258600,RIVIER UNIVERSITY,NH,030605086,Private-Nonprofit,131,132,439539,323,439539,147,150,722731,356,722731,85,85,1329518,210,1334643,5,5,45480,8,55450,12,12,226560,25,226560
258700,SAINT ANSELM COLLEGE,NH,031021310,Private-Nonprofit,1,1,3667,2,3667,3,3,14056,6,14056,15,15,277045,41,277045,1,1,10000,1,10000,,,,,
258900,UNIVERSITY OF NEW HAMPSHIRE,NH,038242511,Public,108,116,398294,230,398294,112,120,349284,244,349284,172,175,2942540,416,2942540,29,29,338358,56,349371,54,63,1380179,156,1380179
259000,KEENE STATE COLLEGE,NH,034351504,Public,26,26,49153,29,49153,21,21,42899,24,46649,6,6,23596,7,33846,11,12,63835,13,74823,,,,,
259100,PLYMOUTH STATE UNIVERSITY OF THE UNIVERSITY SYSTEM OF NEW HAMPSHIRE,NH,032641595,Public,26,26,89716,52,89716,24,24,94829,53,94829,199,201,3615326,539,3615326,7,7,59453,12,59453,48,49,1367659,132,1367659
259600,ATLANTIC CAPE COMMUNITY COLLEGE,NJ,083302699,Public,30,30,82124,66,95259,21,21,58211,55,73906,,,,,,2,2,7000,4,7000,,,,,
259700,BLOOMFIELD COLLEGE,NJ,070033425,Private-Nonprofit,14,14,53600,29,54725,16,16,45304,32,45304,,,,,,14,14,95052,28,95052,,,,,
259800,CALDWELL UNIVERSITY,NJ,070066195,Private-Nonprofit,52,53,208164,188,423853,39,43,237976,195,604634,25,25,243736,77,462831,12,13,70827,22,94974,0,0,0,3,32766
259900,CENTENARY UNIVERSITY,NJ,078402184,Private-Nonprofit,17,17,63806,68,98463,29,29,139032,103,205135,13,13,149361,113,411896,10,11,128105,22,137100,0,0,0,2,6068
260000,SAINT ELIZABETH UNIVERSITY,NJ,079606989,Private-Nonprofit,9,9,28519,28,54142,10,10,44350,19,51217,31,31,584468,87,877820,,,,,,17,17,580587,46,744361
260300,DREW UNIVERSITY,NJ,079404063,Private-Nonprofit,11,11,38802,18,38802,11,11,24599,19,25527,28,29,323825,57,347195,7,7,57969,8,58269,7,7,89390,9,89390
260700,FAIRLEIGH DICKINSON UNIVERSITY,NJ,076661996,Private-Nonprofit,129,137,384403,179,394653,130,138,385699,178,395449,141,157,1351681,175,1436431,25,25,345706,33,345706,45,46,287911,52,307144
260800,GEORGIAN COURT UNIVERSITY,NJ,087012697,Private-Nonprofit,23,23,67625,40,91457,26,26,61088,43,94111,80,91,453031,157,726490,15,16,122933,18,122933,17,19,117715,20,121965
260900,ROWAN UNIVERSITY,NJ,080281702,Public,158,163,485292,178,513507,136,140,423467,157,445467,321,324,10288393,548,10293712,44,48,335931,51,351181,169,175,4379021,309,4379021
261000,FELICIAN UNIVERSITY,NJ,076442198,Private-Nonprofit,145,149,448186,315,655584,147,151,557872,344,927627,28,28,320055,91,583194,16,16,155118,27,222780,7,7,24953,9,34120
261300,NEW JERSEY CITY UNIVERSITY,NJ,073051597,Public,161,163,589719,222,600586,155,161,631797,218,636310,90,94,819133,99,819133,11,12,92331,14,92331,15,15,124022,22,124022
261500,MIDDLESEX COLLEGE,NJ,088183050,Public,62,65,109556,87,135806,50,56,129854,79,157671,,,,,,1,1,6000,1,6000,,,,,
261600,MONMOUTH UNIVERSITY,NJ,077641898,Private-Nonprofit,59,61,129021,68,129021,35,36,83675,46,83675,93,93,769815,93,769815,18,18,161985,20,161985,5,5,43077,5,43077
261700,MONTCLAIR STATE UNIVERSITY,NJ,070439987,Public,375,379,710500,446,783914,133,133,374782,186,427740,171,174,1239497,434,2717413,61,63,373806,74,399085,75,86,586845,91,632417
261900,NEW BRUNSWICK THEOLOGICAL SEMINARY,NJ,089011196,Private-Nonprofit,,,,,,,,,,,0,0,0,1,10250,,,,,,,,,,
262100,NEW JERSEY INSTITUTE OF TECHNOLOGY,NJ,071021982,Public,185,188,702845,265,712995,179,181,591298,266,600798,47,50,467604,56,500961,32,35,300597,48,300597,18,19,222610,21,235610
262200,KEAN UNIVERSITY,NJ,070837131,Public,222,227,460906,399,616211,206,210,413596,386,628163,117,121,735165,176,858883,20,20,95555,35,112791,63,64,538496,91,550897
262400,OCEAN COUNTY COLLEGE,NJ,087542001,Public,29,29,60164,90,86166,35,35,101126,112,149438,,,,,,,,,,,,,,,
262500,WILLIAM PATERSON UNIVERSITY OF NEW JERSEY,NJ,074702152,Public,158,160,487818,188,500618,147,148,455176,169,470045,189,190,1249054,194,1263539,17,17,99763,19,104044,16,16,123520,16,123520
262600,PRINCETON THEOLOGICAL SEMINARY,NJ,085400803,Private-Nonprofit,,,,,,,,,,,5,6,93270,18,93270,,,,,,,,,,
262700,PRINCETON UNIVERSITY,NJ,085442001,Private-Nonprofit,1,1,3500,2,3500,8,8,32650,16,32650,,,,,,1,1,5632,2,5632,,,,,
262800,RIDER UNIVERSITY,NJ,086483099,Private-Nonprofit,37,37,117834,97,136227,39,39,103782,117,173139,65,65,497123,239,929519,19,19,136301,41,136301,18,18,118193,36,118193
262900,"RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY",NJ,089011281,Public,560,574,1660899,1030,2300349,523,532,1566897,944,2286699,1239,1251,25673347,2475,28007188,125,129,993162,195,1267009,475,484,9016126,1113,11140985
263200,SETON HALL UNIVERSITY,NJ,070792697,Private-Nonprofit,58,58,222286,93,244700,71,71,229202,120,261116,161,170,1672534,267,2259050,48,51,573418,57,620818,219,240,2423909,274,2441618
263800,SAINT PETER'S UNIVERSITY,NJ,073065997,Private-Nonprofit,37,39,112848,137,235226,41,45,131472,139,310972,39,40,286343,98,391889,13,14,67160,25,71785,24,24,183849,51,207023
263900,STEVENS INSTITUTE OF TECHNOLOGY,NJ,070305370,Private-Nonprofit,14,14,37896,44,101896,9,10,17685,38,51685,20,20,179221,33,312471,10,10,176107,12,176107,13,13,192352,13,192352
264200,COLLEGE OF NEW JERSEY (THE),NJ,086280718,Public,45,46,153295,64,153295,57,60,197207,87,197830,42,46,385232,47,385232,14,17,146032,18,146032,2,2,14914,2,14914
264300,UNION COLLEGE,NJ,070161598,Public,48,48,83055,111,100255,54,57,121023,134,150221,,,,,,2,2,6500,4,6500,,,,,
265000,UNIVERSITY OF THE SOUTHWEST,NM,882409129,Private-Nonprofit,9,9,29440,30,50858,12,13,49099,37,73433,42,42,343119,621,2074582,2,2,16000,3,16000,6,6,60281,90,487595
265100,EASTERN NEW MEXICO UNIVERSITY,NM,881306000,Public,100,105,257669,210,263544,75,76,155946,155,164146,57,58,283550,116,286300,,,,,,,,,,
265300,NEW MEXICO HIGHLANDS UNIVERSITY,NM,877014436,Public,27,29,53530,60,58780,27,30,71070,60,72070,53,55,233171,108,233171,1,1,4500,2,4500,3,3,15994,6,15994
265400,NEW MEXICO INSTITUTE OF MINING & TECHNOLOGY,NM,878014796,Public,7,7,18030,11,21530,2,2,7000,3,7000,,,,,,,,,,,,,,,
265500,NEW MEXICO JUNIOR COLLEGE,NM,882409123,Public,3,3,4782,5,4782,3,3,8750,6,8750,,,,,,,,,,,,,,,
265600,NEW MEXICO MILITARY INSTITUTE,NM,882015173,Public,1,1,1750,1,1750,2,2,6500,3,6500,,,,,,,,,,,,,,,
