ope_id,school,state,zip_code,school_type,dl_subsidized_recipients,dl_subsidized_number_of_loans_originated,dl_subsidized_dollar_amount_of_loans_originated,dl_subsidized_number_of_disbursements,dl_subsidized_dollar_amount_of_disbursements,dl_unsubsidized_undergraduate_recipients,dl_unsubsidized_undergraduate_number_of_loans_originated,dl_unsubsidized_undergraduate_dollar_amount_of_loans_originated,dl_unsubsidized_undergraduate_number_of_disbursements,dl_unsubsidized_undergraduate_dollar_amount_of_disbursements,dl_unsubsidized_graduate_recipients,dl_unsubsidized_graduate_number_of_loans_originated,dl_unsubsidized_graduate_dollar_amount_of_loans_originated,dl_unsubsidized_graduate_number_of_disbursements,dl_unsubsidized_graduate_dollar_amount_of_disbursements,dl_parent_plus_recipients,dl_parent_plus_number_of_loans_originated,dl_parent_plus_dollar_amount_of_loans_originated,dl_parent_plus_number_of_disbursements,dl_parent_plus_dollar_amount_of_disbursements,dl_grad_plus_recipients,dl_grad_plus_number_of_loans_originated,dl_grad_plus_dollar_amount_of_loans_originated,dl_grad_plus_number_of_disbursements,dl_grad_plus_dollar_amount_of_disbursements
00322200,UMPQUA COMMUNITY COLLEGE,OR,974700226,Public,445,450,1212132,1069,1212132,130,132,529614,327,529614,-,-, -,-, -,-,-, -,-, -,-,-, -,-, -
00322300,UNIVERSITY OF OREGON,OR,974031226,Public,4420,5907,18234492,12664,18234492,4894,6585,18485327,14320,18485327,1417,2026,24641021,3741,24641021,2404,3365,67831459,7368,67831459,838,1256,17308200,2274,17308200
00322400,UNIVERSITY OF PORTLAND,OR,972035798,Private-Nonprofit,924,1023,3938672,1783,3938672,1239,1433,4737092,2521,4737092,138,190,2242945,255,2242945,651,916,13003023,1390,13003023,67,106,810593,111,810593
00322500,WARNER PACIFIC UNIVERSITY,OR,972154099,Private-Nonprofit,487,536,2129260,883,2129260,461,515,2214497,833,2214497,104,134,1847317,207,1847317,45,47,579760,79,579760,2,2,17539,3,17539
00322700,WILLAMETTE UNIVERSITY,OR,973013930,Private-Nonprofit,483,494,2074890,936,2074890,516,536,1712037,1022,1712037,328,417,7441218,855,7441218,123,145,2439772,262,2439772,273,431,10005701,854,10005701
00322800,BRYN ATHYN COLLEGE OF THE NEW CHURCH,PA,190090717,Private-Nonprofit,142,144,579114,380,579114,137,138,419798,370,419798,3,5,82000,13,82000,52,52,634757,136,634757,-,-, -,-, -
00322900,ALBRIGHT COLLEGE,PA,196125234,Private-Nonprofit,1102,1102,4492529,2091,4492529,1209,1209,3929710,2280,3929710,18,18,196274,31,196274,220,229,3074815,411,3074815,-,-, -,-, -
00323000,ALLEGHENY COLLEGE,PA,163353902,Private-Nonprofit,844,863,3675050,1608,3675050,976,994,3171361,1905,3171361,-,-, -,-, -,179,201,2705335,338,2705335,-,-, -,-, -
00323100,COMMUNITY COLLEGE OF ALLEGHENY COUNTY,PA,152331804,Public,1577,2353,4118917,4697,4118917,1971,3028,7104017,6060,7104017,-,-, -,-, -,36,49,165446,100,165446,-,-, -,-, -
00323300,ALVERNIA UNIVERSITY,PA,196071799,Private-Nonprofit,1260,1357,5235428,2387,5235428,1485,1674,5919673,2934,5919673,324,442,6176045,662,6176045,332,362,6305691,638,6305691,48,66,882885,100,882885
00323500,ARCADIA UNIVERSITY,PA,190383295,Private-Nonprofit,1071,1135,4627343,2087,4627343,1259,1723,4258797,3264,4258797,473,595,10134251,1372,10134251,205,286,3108634,404,3108634,253,356,8556605,783,8556605
00323700,BRYN MAWR COLLEGE,PA,190102899,Private-Nonprofit,367,368,1496973,692,1496973,411,421,1633634,797,1633634,107,129,2233800,217,2233800,64,67,1808987,123,1808987,22,24,321947,42,321947
00323800,BUCKNELL UNIVERSITY,PA,178372122,Private-Nonprofit,944,964,4098436,1854,4098436,1119,1140,3729133,2207,3729133,2,3,17487,4,17487,187,202,6642580,361,6642580,-,-, -,-, -
00323900,BUCKS COUNTY COMMUNITY COLLEGE,PA,189401320,Public,533,583,1593213,899,1593213,811,949,3313140,1489,3313140,-,-, -,-, -,20,24,113569,34,113569,-,-, -,-, -
00324000,BUTLER COUNTY COMMUNITY COLLEGE,PA,160031203,Public,329,351,718028,538,718028,528,550,1926281,889,1926281,-,-, -,-, -,18,18,86338,28,86338,-,-, -,-, -
00324100,CABRINI UNIVERSITY,PA,190873698,Private-Nonprofit,830,830,3376790,1568,3376790,1003,1004,3400900,1901,3400900,199,200,2959061,392,2959061,199,212,2859094,392,2859094,10,11,118369,17,118369
00324200,CARNEGIE MELLON UNIVERSITY,PA,152133890,Private-Nonprofit,1672,1719,7316865,3228,7316865,1271,1347,3236421,2530,3236421,770,875,14620813,1482,14620813,253,302,6831009,500,6831009,506,597,13387884,1019,13387884
00324300,CEDAR CREST COLLEGE,PA,181046196,Private-Nonprofit,787,837,3297619,1466,3297619,882,1036,2943948,1809,2943948,197,215,2804056,429,2804056,153,188,2445438,310,2445438,47,58,1047600,102,1047600
00324400,CHATHAM UNIVERSITY,PA,152322826,Private-Nonprofit,657,762,2723536,1212,2723536,764,914,2442569,1451,2442569,668,918,15005552,1564,15005552,138,155,2483412,270,2483412,225,360,5520203,554,5520203
00324500,CHESTNUT HILL COLLEGE,PA,191182693,Private-Nonprofit,768,781,2996290,1460,2996290,869,931,3195309,1737,3195309,301,317,5913945,735,5913945,121,133,1685499,231,1685499,53,59,1000864,138,1000864
00324700,MISERICORDIA  UNIVERSITY,PA,186121008,Private-Nonprofit,1113,1340,4848437,2224,4848437,1375,1654,5779774,2792,5779774,383,585,7892756,822,7892756,272,307,4588986,516,4588986,97,150,2111079,203,2111079
00324900,COMMUNITY COLLEGE OF PHILADELPHIA,PA,191303991,Public,3898,4169,10780919,7476,10780919,1567,1946,4507886,3593,4507886,-,-, -,-, -,31,33,197175,61,197175,-,-, -,-, -
00325100,CURTIS INSTITUTE OF MUSIC,PA,191036187,Private-Nonprofit,11,11,51250,21,51250,2,4,11000,8,11000,3,3,22500,6,22500,4,4,47430,7,47430,-,-, -,-, -
00325200,DELAWARE VALLEY UNIVERSITY,PA,189012697,Private-Nonprofit,1018,1028,4098501,1898,4098501,1235,1249,4311961,2311,4311961,98,142,1199826,237,1199826,355,397,6469592,677,6469592,5,7,81109,19,81109
00325300,DICKINSON COLLEGE,PA,170132896,Private-Nonprofit,563,564,2175760,1022,2175760,422,424,1569322,766,1569322,-,-, -,-, -,84,97,1952760,147,1952760,-,-, -,-, -
00325600,DREXEL UNIVERSITY,PA,191042875,Private-Nonprofit,6106,6238,26752668,20342,26752668,6525,6837,23529296,22417,23529296,4115,4257,87682663,10404,87682663,1406,1571,40119101,5084,40119101,1607,1852,43989380,4571,43989380
00325800,DUQUESNE UNIVERSITY OF THE HOLY SPIRIT,PA,152820001,Private-Nonprofit,2723,2783,11931380,5267,11931380,3276,3424,11167847,6520,11167847,1758,1920,30632594,3204,30632594,1024,1235,28469197,2166,28469197,639,888,14425463,1338,14425463
00325900,EASTERN UNIVERSITY,PA,190873696,Private-Nonprofit,1173,1297,4885145,2756,4885145,1280,1408,5657163,3034,5657163,689,917,12015273,2501,12015273,157,184,2333558,310,2333558,46,59,597270,143,597270
00326200,ELIZABETHTOWN COLLEGE,PA,170222298,Private-Nonprofit,834,917,3499776,1596,3499776,1103,1275,4440791,2205,4440791,85,116,1270885,161,1270885,186,224,3084888,401,3084888,10,12,116134,23,116134
00326300,EVANGELICAL THEOLOGICAL SEMINARY,PA,170671299,Private-Nonprofit,-,-, -,-, -,-,-, -,-, -,54,55,654514,109,654514,-,-, -,-, -,2,2,40006,4,40006
00326500,FRANKLIN & MARSHALL COLLEGE,PA,176032802,Private-Nonprofit,887,924,3623889,1732,3623889,655,700,2073251,1306,2073251,-,-, -,-, -,117,160,2906236,218,2906236,-,-, -,-, -
00326600,GANNON UNIVERSITY,PA,165410001,Private-Nonprofit,1470,1490,6215089,2770,6215089,1768,1792,6141849,3359,6141849,790,1081,16986277,1750,16986277,343,380,5659618,642,5659618,419,765,12672344,898,12672344
00326700,GENEVA COLLEGE,PA,150103599,Private-Nonprofit,658,665,2573166,1216,2573166,754,787,2503139,1432,2503139,81,105,1302336,210,1302336,115,127,1364923,210,1364923,4,5,41565,13,41565
00326800,GETTYSBURG COLLEGE,PA,173251486,Private-Nonprofit,1011,1047,4163534,1873,4163534,1194,1353,3909227,2461,3909227,-,-, -,-, -,202,231,4467496,368,4467496,-,-, -,-, -
00327000,GWYNEDD MERCY UNIVERSITY,PA,194370901,Private-Nonprofit,1041,1092,4533879,2024,4533879,1204,1310,5765853,2428,5765853,352,406,6298736,893,6298736,152,169,2471805,288,2471805,45,48,1071384,103,1071384
00327200,HARCUM COLLEGE,PA,190103476,Private-Nonprofit,806,848,2702807,1612,2702807,864,952,3678278,1809,3678278,-,-, -,-, -,101,107,1494547,201,1494547,-,-, -,-, -
00327300,HARRISBURG AREA COMMUNITY COLLEGE,PA,171102999,Public,5127,5444,14075505,9668,14075505,5533,6015,22394350,10510,22394350,-,-, -,-, -,57,67,306859,127,306859,-,-, -,-, -
00327400,HAVERFORD COLLEGE,PA,190411392,Private-Nonprofit,130,142,451638,276,451638,139,146,537211,288,537211,-,-, -,-, -,43,51,1106922,90,1106922,-,-, -,-, -
00327500,HOLY FAMILY UNIVERSITY,PA,191142094,Private-Nonprofit,1254,1403,5316749,2398,5316749,1591,1871,7611444,3174,7611444,506,787,7521096,1110,7521096,181,214,2294676,350,2294676,14,21,122107,29,122107
00327600,IMMACULATA UNIVERSITY,PA,193450647,Private-Nonprofit,705,794,2757272,1341,2757272,872,997,3633532,1675,3633532,339,716,6482756,996,6482756,163,181,3052914,315,3052914,37,67,677480,90,677480
00327700,INDIANA UNIVERSITY OF PENNSYLVANIA,PA,157059717,Public,4492,4869,18156923,8612,18156923,5249,5734,18506754,10265,18506754,873,1033,13671063,1645,13671063,1063,1299,14771993,2215,14771993,132,165,1323098,232,1323098
00327900,JUNIATA COLLEGE,PA,166522196,Private-Nonprofit,685,689,2955860,1294,2955860,795,871,2584709,1634,2584709,17,46,179963,46,179963,154,181,2267871,298,2267871,1,1,1788,1,1788
00328000,KEYSTONE COLLEGE,PA,184400200,Private-Nonprofit,843,849,3169950,1563,3169950,916,999,2935519,1855,2935519,50,68,588391,181,588391,174,194,1845572,339,1845572,1,1,4691,2,4691
00328200,KINGS COLLEGE,PA,187110801,Private-Nonprofit,1161,1198,4942071,2237,4942071,1372,1441,4543339,2705,4543339,140,161,2413890,272,2413890,299,348,4981061,595,4981061,82,82,1288203,181,1288203
00328300,LACKAWANNA COLLEGE,PA,185099961,Private-Nonprofit,1475,1475,5182475,2667,5182475,1671,1769,6612896,3191,6612896,-,-, -,-, -,176,179,1514544,344,1514544,-,-, -,-, -
00328400,LAFAYETTE COLLEGE,PA,180421768,Private-Nonprofit,483,536,1750246,1016,1750246,314,339,1172343,646,1172343,-,-, -,-, -,106,138,3035671,207,3035671,-,-, -,-, -
00328500,LANCASTER BIBLE COLLEGE,PA,176015036,Private-Nonprofit,772,840,2902826,1559,2902826,827,937,2909887,1682,2909887,182,236,1666559,373,1666559,69,81,1008787,131,1008787,3,3,58808,6,58808
00328600,LANCASTER THEOLOGICAL SEMINARY OF THE UNITED CHURCH OF CHRIST,PA,176032897,Private-Nonprofit,-,-, -,-, -,-,-, -,-, -,46,46,655930,80,655930,-,-, -,-, -,2,2,16500,3,16500
00328700,LA SALLE UNIVERSITY,PA,191411199,Private-Nonprofit,1510,1698,6547875,2951,6547875,1682,1982,6278319,3421,6278319,687,1313,11856557,1595,11856557,376,432,6454049,736,6454049,121,169,2275602,247,2275602
00328800,LEBANON VALLEY COLLEGE,PA,170031400,Private-Nonprofit,894,951,3901136,1733,3901136,1075,1188,3679808,2162,3679808,120,159,2188908,256,2188908,313,319,5007970,625,5007970,36,37,592912,73,592912
00328900,LEHIGH UNIVERSITY,PA,180151588,Private-Nonprofit,1640,1699,6588090,3255,6588090,1477,1542,4207817,2941,4207817,191,321,2303596,326,2303596,216,294,5574305,438,5574305,25,36,404614,42,404614
00329000,LINCOLN UNIVERSITY,PA,193520999,Public,1295,1321,5242968,2513,5242968,1363,1536,4456087,2916,4456087,173,235,2354826,419,2354826,372,391,4361341,764,4361341,13,14,142019,27,142019
00329100,UNITED LUTHERAN SEMINARY,PA,173251795,Private-Nonprofit,-,-, -,-, -,-,-, -,-, -,49,49,820031,87,820031,-,-, -,-, -,4,5,86652,8,86652
00329300,LYCOMING COLLEGE,PA,177015192,Private-Nonprofit,721,733,2993693,1354,2993693,818,822,2460486,1526,2460486,-,-, -,-, -,183,192,2476107,335,2476107,-,-, -,-, -
00329400,MANOR COLLEGE,PA,190463399,Private-Nonprofit,456,456,1507017,823,1507017,520,520,2006823,1074,2006823,-,-, -,-, -,95,98,821843,211,821843,-,-, -,-, -
00329600,MARYWOOD UNIVERSITY,PA,185091598,Private-Nonprofit,1019,1114,4338750,1974,4338750,1217,1363,4473413,2429,4473413,647,1149,14017333,1483,14017333,283,329,4300306,555,4300306,185,305,3736736,395,3736736
00329700,MERCYHURST UNIVERSITY,PA,165460001,Private-Nonprofit,1653,1735,6525460,3104,6525460,2005,2096,7346201,3778,7346201,224,254,3493658,450,3493658,387,445,6742408,723,6742408,52,56,1768754,133,1768754
00329800,MESSIAH UNIVERSITY,PA,170550000,Private-Nonprofit,1247,1292,5484207,2439,5484207,1430,1474,5006048,2814,5006048,538,1157,8922614,1187,8922614,209,211,3422777,404,3422777,75,154,1450655,157,1450655
00330000,MOORE COLLEGE OF ART AND DESIGN,PA,191031190,Private-Nonprofit,270,270,1168335,511,1168335,286,302,901223,574,901223,21,21,382259,41,382259,117,132,3099764,234,3099764,11,12,288664,26,288664
00330100,MORAVIAN UNIVERSITY,PA,180186650,Private-Nonprofit,1132,1134,4929594,2121,4929594,1370,1432,4724874,2686,4724874,279,388,5293594,629,5285594,341,403,6819936,663,6819936,40,43,468709,79,468709
00330200,MOUNT ALOYSIUS COLLEGE,PA,166301999,Private-Nonprofit,750,839,2930400,1406,2930400,854,981,3300633,1687,3300633,31,36,443916,52,443916,201,228,2450620,394,2450620,3,3,25100,5,25100
00330300,CARLOW UNIVERSITY,PA,152133165,Private-Nonprofit,771,813,3274158,1426,3274158,898,1028,3999384,1837,3999384,555,618,8837017,1281,8837017,131,169,1984291,275,1984291,81,110,1202479,191,1202479
00330400,MUHLENBERG COLLEGE,PA,181045586,Private-Nonprofit,852,867,3593662,1646,3593662,1034,1088,3630448,2063,3630448,9,16,224518,32,224518,148,170,2914967,332,2914967,-,-, -,-, -
00330600,UNIVERSITY OF VALLEY FORGE,PA,194602399,Private-Nonprofit,326,344,1317593,639,1317593,343,381,1118903,701,1118903,24,33,446970,106,446970,70,84,984986,150,984986,-,-, -,-, -
00330900,PEIRCE COLLEGE,PA,191035443,Private-Nonprofit,612,724,2445094,2344,2445094,783,938,4558721,2933,4558721,90,103,1345499,376,1345499,5,7,53147,23,53147,-,-, -,-, -
00331100,SALUS UNIVERSITY,PA,190271598,Private-Nonprofit,-,-, -,-, -,-,-, -,-, -,706,1019,30995197,2650,30995197,-,-, -,-, -,454,749,14951794,1923,14951794
00331300,WIDENER UNIVERSITY,PA,190135792,Private-Nonprofit,1454,1563,6441892,2922,6441892,1947,2101,7902599,3958,7902599,2334,3348,49764098,5345,49764098,369,447,7376483,736,7376483,832,1099,17552665,1729,17552665
00331500,COMMONWEALTH UNIVERSITY OF PENNSYLVANIA,PA,178151301,Public,6237,6582,25304917,12067,25304917,7339,8053,26327285,14875,26327285,789,950,14432445,1744,14432445,1203,1338,15276446,2321,15276446,134,154,1784268,250,1784268
00331600,PENNSYLVANIA WESTERN UNIVERSITY,PA,154191394,Public,5969,6536,23766643,11594,23766643,6584,7389,24962340,13226,24962340,2397,3057,40260035,5308,40260035,867,966,9982236,1650,9982236,273,334,2929511,509,2929511
00332000,EAST STROUDSBURG UNIVERSITY OF PENNSYLVANIA,PA,183012999,Public,2353,2399,9280068,4287,9280068,2620,2719,9291027,4943,9291027,290,313,4406211,527,4406211,401,454,4463469,782,4463469,25,29,222926,42,222926
00332200,KUTZTOWN UNIVERSITY OF PENNSYLVANIA,PA,195309339,Public,3820,3924,15633507,7022,15633507,4405,4759,15849517,8651,15849517,414,449,6362352,737,6362352,749,847,9711590,1423,9711590,19,24,233830,33,233830
00332500,MILLERSVILLE UNIVERSITY OF PENNSYLVANIA,PA,175511800,Public,2682,2798,10849397,5069,10849397,3172,3520,11996458,6370,11996458,303,351,4841767,660,4841767,519,586,7142476,1022,7142476,12,12,75603,25,75603
00332600,SHIPPENSBURG UNIVERSITY OF PENNSYLVANIA,PA,172572299,Public,2580,2689,9927820,4759,9927820,3080,3322,11230104,5988,11230104,327,398,4316191,577,4316191,693,774,9515692,1343,9515692,15,17,123789,20,123789
00332700,SLIPPERY ROCK UNIVERSITY,PA,160571326,Public,3404,3557,13965644,6392,13965644,4131,4659,15674031,8701,15674031,949,1120,14645686,1769,14645686,677,769,7561888,1337,7561888,169,284,2966973,378,2966973
00332800,WEST CHESTER UNIVERSITY OF PENNSYLVANIA,PA,193830001,Public,5114,5272,20454111,9490,20454111,6787,7347,27534356,13376,27534356,1096,1200,17055093,2058,17055093,898,1000,12202986,1730,12202986,104,135,991846,224,991846
00332900,PENNSYLVANIA STATE UNIVERSITY (THE),PA,168021503,Public,28897,30709,122409841,55593,122409841,30722,32334,109007973,59436,109007973,3216,3692,65752108,6185,65752108,6042,7291,144774561,12493,144774561,782,1123,14355994,1852,14355994
00335000,UNIVERSITY OF THE ARTS (THE),PA,191029493,Private-Nonprofit,949,967,3922244,1739,3922244,1034,1053,3204330,1906,3204330,82,83,1441810,138,1441810,349,366,8634585,641,8634585,27,31,431170,57,431170
00335100,CAIRN UNIVERSITY,PA,190472942,Private-Nonprofit,454,495,1890014,893,1890014,490,529,1595477,971,1595477,81,118,828750,181,828750,75,89,1099447,145,1099447,1,1,810,1,810
00335200,PHILADELPHIA COLLEGE OF OSTEOPATHIC MEDICINE,PA,191311694,Private-Nonprofit,-,-, -,-, -,-,-, -,-, -,2667,3892,116899361,12188,116899361,-,-, -,-, -,1851,3200,61949133,8942,61949133
00335600,PITTSBURGH THEOLOGICAL SEMINARY,PA,152062596,Private-Nonprofit,-,-, -,-, -,-,-, -,-, -,26,30,299604,51,299604,-,-, -,-, -,2,2,34586,4,34586
00335700,POINT PARK UNIVERSITY,PA,152221912,Private-Nonprofit,1786,2083,7664613,3767,7664613,2055,2544,7729359,4569,7729359,458,841,8838086,1882,8838086,448,499,7909815,870,7909815,28,35,380198,75,380198
00335900,ROBERT MORRIS UNIVERSITY,PA,151081189,Private-Nonprofit,1678,1727,7165811,3107,7165811,1967,2108,6636190,3803,6636190,430,515,6519463,879,6519463,510,654,9570040,1002,9570040,56,66,708623,114,708623
00336000,ROSEMONT COLLEGE,PA,190101699,Private-Nonprofit,290,306,1233018,540,1233018,328,370,1245408,650,1245408,169,238,2424546,333,2424546,65,65,760896,114,760896,7,9,71134,14,71134
00336200,SETON HILL UNIVERSITY,PA,156011599,Private-Nonprofit,1031,1052,4199024,1922,4199024,1209,1273,4324860,2334,4324860,244,321,4486189,419,4486189,213,289,3556286,398,3556286,78,117,2062875,126,2062875
00336400,SAINT CHARLES BORROMEO SEMINARY,PA,190963016,Private-Nonprofit,2,2,7000,4,7000,9,9,47750,17,47750,2,2,14450,3,14450,-,-, -,-, -,-,-, -,-, -
00336600,SAINT FRANCIS UNIVERSITY,PA,159400600,Private-Nonprofit,839,954,3833272,1652,3833272,1026,1195,3895055,2080,3895055,347,466,5967291,604,5967291,162,191,3273284,311,3273284,91,123,1812148,159,1812148
00336700,SAINT JOSEPH'S UNIVERSITY,PA,191311395,Private-Nonprofit,2153,2172,9385960,4224,9385960,2904,2995,10960586,5798,10959919,1661,1973,32691345,4262,32592674,614,663,13800249,1187,13800249,425,613,12638385,1107,12638385
00336800,SAINT VINCENT COLLEGE & SEMINARY,PA,156502690,Private-Nonprofit,795,815,3406299,1512,3406299,988,1063,3500745,1981,3500745,127,196,2585112,247,2585112,228,310,3651115,428,3651115,46,84,818581,87,818581
00336900,SUSQUEHANNA UNIVERSITY,PA,178701001,Private-Nonprofit,1246,1339,5425806,2450,5425806,1544,1765,5169756,3251,5169756,-,-, -,-, -,297,392,5010955,586,5010955,-,-, -,-, -
00337000,SWARTHMORE COLLEGE,PA,190811390,Private-Nonprofit,101,105,397656,198,397656,149,168,638854,317,638854,-,-, -,-, -,53,61,1522269,113,1522269,-,-, -,-, -
00337100,TEMPLE UNIVERSITY,PA,191226003,Public,13572,13772,57174081,25274,57174081,14504,14680,50540500,27003,50540500,4376,5022,117934795,9158,117934795,2832,3008,59897709,5643,59897709,1876,2665,53752040,4534,53752040
00337500,THEOLOGICAL SEMINARY REFORMED EPISCOPAL CHURCH,PA,194221257,Private-Nonprofit,-,-, -,-, -,-,-, -,-, -,6,6,81005,14,81005,-,-, -,-, -,-,-, -,-, -
00337600,THIEL COLLEGE,PA,161252181,Private-Nonprofit,537,569,2131271,1055,2131271,597,696,1902454,1283,1902454,31,31,589266,78,589266,172,213,2394284,402,2394284,15,16,164318,38,164318
00337800,UNIVERSITY OF PENNSYLVANIA,PA,191046216,Private-Nonprofit,608,715,2638071,1352,2638071,970,1131,5011170,2178,5011170,3405,3756,84102496,7447,84102496,285,330,9354643,629,9354643,1936,2470,88798351,5001,88798351
00337900,UNIVERSITY OF PITTSBURGH,PA,152600001,Public,9437,9795,39445606,17908,39445606,10914,11728,38937518,21658,38937518,3120,3416,70801357,5951,70801357,1933,2335,36911326,3908,36911326,1336,1815,33201477,2857,33201477
00338400,UNIVERSITY OF SCRANTON,PA,185104622,Private-Nonprofit,1800,1813,7739197,3492,7739197,2267,2325,7488102,4489,7488102,758,782,12602850,2192,12602850,439,503,9361153,945,9361153,83,102,1867395,224,1867395
00338500,URSINUS COLLEGE,PA,194261000,Private-Nonprofit,743,746,3113300,1415,3113300,991,1018,3501133,1942,3501133,-,-, -,-, -,209,229,4074079,392,4074079,-,-, -,-, -
00338600,VALLEY FORGE MILITARY COLLEGE,PA,190873695,Private-Nonprofit,2,2,9000,4,9000,2,2,4000,4,4000,-,-, -,-, -,-,-, -,-, -,-,-, -,-, -
00338800,VILLANOVA UNIVERSITY,PA,190851699,Private-Nonprofit,2076,2178,9351379,4152,9351379,2454,2688,8192916,5120,8192916,1071,1418,20288291,3009,20288291,424,507,12754529,870,12754529,377,481,7863427,869,7863427
00338900,WASHINGTON AND JEFFERSON COLLEGE,PA,153014801,Private-Nonprofit,611,618,2628795,1192,2628795,772,811,2699361,1556,2699361,-,-, -,-, -,173,219,2643191,336,2643191,-,-, -,-, -
00339100,WAYNESBURG UNIVERSITY,PA,153701222,Private-Nonprofit,774,806,3268537,1504,3268537,935,1044,3383025,1960,3383025,116,164,1385371,235,1385371,208,250,2802784,440,2802784,9,10,99072,13,99072
00339200,WESTMINSTER COLLEGE,PA,161720002,Private-Nonprofit,583,589,2296062,1100,2296062,771,809,2729135,1515,2729135,44,84,500394,86,500394,151,170,1918486,282,1918486,-,-, -,-, -
00339300,WESTMINSTER THEOLOGICAL SEMINARY,PA,190386073,Private-Nonprofit,-,-, -,-, -,2,4,15232,6,15232,80,155,854836,201,854836,-,-, -,-, -,2,2,5230,3,5230
00339400,WILKES UNIVERSITY,PA,187660998,Private-Nonprofit,1456,1476,6148391,2744,6148391,1606,1633,5149910,3039,5149910,1102,1125,16265717,1907,16194097,313,339,5712153,597,5712153,69,69,868007,115,868007
00339500,PENNSYLVANIA COLLEGE OF TECHNOLOGY,PA,177015779,Public,2563,2670,9988788,4742,9988788,2965,3151,11091651,5583,11091651,-,-, -,-, -,767,1045,13317199,1480,13317199,-,-, -,-, -
00339600,WILSON COLLEGE,PA,172011285,Private-Nonprofit,582,646,2408545,1049,2408545,645,731,2948215,1189,2948215,47,65,565197,94,565197,164,185,2179092,313,2179092,1,1,9562,1,9562
00339900,YORK COLLEGE OF PENNSYLVANIA,PA,174057199,Private-Nonprofit,1701,1789,6911070,3208,6911070,2249,2426,8401258,4402,8401258,83,86,1229919,132,1229919,448,520,6430637,845,6430637,23,34,657100,46,657100
00340100,BROWN UNIVERSITY,RI,029129127,Private-Nonprofit,494,497,1992248,883,1992248,509,515,1779209,921,1779209,517,601,18262334,1216,18262334,216,222,6864437,401,6864437,191,212,6223574,415,6223574
00340200,BRYANT UNIVERSITY,RI,029171284,Private-Nonprofit,1247,1257,5480401,2404,5480401,1619,1631,5577144,3132,5577144,183,189,3308912,501,3308912,260,288,7057184,491,7057184,69,70,2144138,201,2144138
00340400,JOHNSON & WALES UNIVERSITY,RI,029033703,Private-Nonprofit,6011,8145,26034093,15435,26034093,6661,8734,25395356,16582,25395356,1042,1953,18552542,3840,18552542,1638,1961,26976116,3716,26976116,97,119,2250668,236,2250668
00340600,PROVIDENCE COLLEGE,RI,029180001,Private-Nonprofit,1724,1853,7788674,3498,7788674,2029,2278,6335004,4274,6335004,81,112,1349995,199,1349995,286,350,8469575,586,8469575,2,4,11212,5,11212
00340700,RHODE ISLAND COLLEGE,RI,029081991,Public,2517,2681,9324964,4694,9324964,2474,2705,10161892,4765,10161892,362,428,4599929,759,4599929,142,156,1208479,260,1208479,3,3,11302,5,11302
00340800,COMMUNITY COLLEGE OF RHODE ISLAND,RI,028861807,Public,1246,1266,3707226,2253,3707226,1321,1340,4810175,2396,4810175,-,-, -,-, -,-,-, -,-, -,-,-, -,-, -
00340900,RHODE ISLAND SCHOOL OF DESIGN,RI,029032784,Private-Nonprofit,589,589,2628355,1136,2628355,588,588,1579461,1133,1579461,154,154,2981828,309,2981828,146,149,4557659,271,4557659,78,80,2152917,157,2152917
00341000,ROGER WILLIAMS UNIVERSITY,RI,028092921,Private-Nonprofit,1934,2040,8072007,3791,8072007,2427,2552,8298632,4777,8298632,575,630,10777236,1159,10777236,376,432,8225191,734,8225191,431,662,9610470,1100,9610470
00341100,SALVE REGINA UNIVERSITY,RI,028404192,Private-Nonprofit,1245,1264,5540819,2414,5540819,1522,1562,4897948,3000,4897948,296,754,3116794,754,3116794,278,315,5963453,525,5963453,12,12,123600,17,123600
00341400,UNIVERSITY OF RHODE ISLAND,RI,028810000,Public,5854,6006,24008747,11402,24008747,6603,6902,22148929,13135,22148929,594,656,10632240,1209,10632240,1032,1249,19909387,2036,19909387,69,85,1042996,136,1042996
00341700,ALLEN UNIVERSITY,SC,292041085,Private-Nonprofit,528,528,1976360,981,1976360,544,544,2052924,985,2052924,34,34,397500,75,397500,113,113,1039427,217,1039427,2,2,31467,5,31467
00341800,ANDERSON UNIVERSITY,SC,296214035,Private-Nonprofit,1214,1214,4816532,2252,4816532,1567,1611,6108822,3028,6108822,546,546,7971431,1129,7971431,210,226,3177551,390,3177551,64,66,1301223,153,1301223
00341900,CHARLESTON SOUTHERN UNIVERSITY,SC,294062160,Private-Nonprofit,1185,1304,4880216,2181,4880216,1449,1584,5928991,2728,5928991,421,549,6829050,963,6829050,215,254,2527914,424,2527914,81,99,1740821,182,1740821
00342000,BENEDICT COLLEGE,SC,292041086,Private-Nonprofit,1105,1108,4350671,2054,4350671,1136,1479,4408812,2730,4408812,10,10,154903,44,154903,305,306,2795013,557,2795013,-,-, -,-, -
00342100,BOB JONES UNIVERSITY,SC,296141000,Proprietary,680,783,2691793,1171,2691793,583,652,1729098,1046,1729098,36,55,227375,60,227375,85,91,1123566,147,1123566,-,-, -,-, -
00342200,SOUTHERN WESLEYAN UNIVERSITY,SC,296301020,Private-Nonprofit,624,631,2371736,1234,2371736,730,739,3077433,1423,3077433,214,214,2556378,486,2556378,100,100,1168148,187,1168148,4,4,39957,10,39957
