ope_id,school,state,zip_code,school_type,dl_subsidized_recipients,dl_subsidized_number_of_loans_originated,dl_subsidized_dollar_amount_of_loans_originated,dl_subsidized_number_of_disbursements,dl_subsidized_dollar_amount_of_disbursements,dl_unsubsidized_undergraduate_recipients,dl_unsubsidized_undergraduate_number_of_loans_originated,dl_unsubsidized_undergraduate_dollar_amount_of_loans_originated,dl_unsubsidized_undergraduate_number_of_disbursements,dl_unsubsidized_undergraduate_dollar_amount_of_disbursements,dl_unsubsidized_graduate_recipients,dl_unsubsidized_graduate_number_of_loans_originated,dl_unsubsidized_graduate_dollar_amount_of_loans_originated,dl_unsubsidized_graduate_number_of_disbursements,dl_unsubsidized_graduate_dollar_amount_of_disbursements,dl_parent_plus_recipients,dl_parent_plus_number_of_loans_originated,dl_parent_plus_dollar_amount_of_loans_originated,dl_parent_plus_number_of_disbursements,dl_parent_plus_dollar_amount_of_disbursements,dl_grad_plus_recipients,dl_grad_plus_number_of_loans_originated,dl_grad_plus_dollar_amount_of_loans_originated,dl_grad_plus_number_of_disbursements,dl_grad_plus_dollar_amount_of_disbursements
00258700,SAINT ANSELM COLLEGE,NH,031021310,Private-Nonprofit,819,826,3509435,1597,3509435,1297,1322,5324084,2557,5324084,12,12,228336,36,228336,159,177,3342323,300,3342323,-,-, -,-, -
00258900,UNIVERSITY OF NEW HAMPSHIRE,NH,038242511,Public,6484,7069,26750029,13086,26750029,7548,8371,25454504,15582,25454504,1014,1169,18078374,2165,18078374,992,1107,19083121,2002,19083121,250,315,5650084,618,5650084
00259000,KEENE STATE COLLEGE,NH,034351504,Public,1470,1538,5947904,2791,5947904,1996,2086,7217030,3820,7217030,48,50,679045,90,679045,378,424,5932702,709,5932702,-,-, -,-, -
00259100,PLYMOUTH STATE UNIVERSITY OF THE UNIVERSITY SYSTEM OF NEW HAMPSHIRE,NH,032641595,Public,1919,1927,7645568,3532,7645568,2549,2559,8960229,4697,8960229,238,267,4588702,620,4588702,429,436,6578450,754,6578450,56,60,1728824,165,1728824
00259600,ATLANTIC CAPE COMMUNITY COLLEGE,NJ,083302699,Public,315,315,970866,561,970866,266,266,872291,492,872291,-,-, -,-, -,12,12,85325,25,85325,-,-, -,-, -
00259700,BLOOMFIELD COLLEGE,NJ,070033425,Private-Nonprofit,853,856,3342870,1577,3342870,815,819,2594162,1507,2594162,-,-, -,-, -,133,156,1618570,301,1618570,-,-, -,-, -
00259800,CALDWELL UNIVERSITY,NJ,070066195,Private-Nonprofit,631,644,2784608,1195,2784608,686,732,2352562,1358,2352562,174,175,2886449,310,2886449,167,186,2566893,311,2566893,3,4,84455,7,84455
00259900,CENTENARY UNIVERSITY,NJ,078402184,Private-Nonprofit,428,429,1722070,808,1722070,525,535,2044787,1027,2044787,103,110,1665674,220,1665674,88,95,1194854,174,1194854,4,5,56140,10,56140
00260000,SAINT ELIZABETH UNIVERSITY,NJ,079606989,Private-Nonprofit,469,476,1866913,843,1866913,480,482,1486531,855,1481536,204,261,4550529,457,4550529,65,79,949769,114,949769,62,97,2864257,168,2864257
00260300,DREW UNIVERSITY,NJ,079404063,Private-Nonprofit,637,657,2789059,1252,2789059,699,732,2305764,1397,2305764,125,139,2050583,253,2050583,118,138,1967020,217,1967020,29,36,454018,58,454018
00260700,FAIRLEIGH DICKINSON UNIVERSITY,NJ,076661996,Private-Nonprofit,2342,2409,9294295,4274,9294295,2424,2570,8313104,4568,8313104,1101,1189,21805844,1918,21805844,356,431,6405651,672,6405651,326,445,6105875,639,6105875
00260800,GEORGIAN COURT UNIVERSITY,NJ,087012697,Private-Nonprofit,727,741,3078465,1291,3078465,828,890,3151784,1574,3151784,290,354,3819159,615,3819159,98,115,1394770,179,1394770,34,46,315625,55,315625
00260900,ROWAN UNIVERSITY,NJ,080281702,Public,5734,5819,24273661,10293,24273661,6464,6552,24884867,11746,24884867,1484,1611,45957912,2900,45957912,1117,1294,18486987,2224,18486987,556,618,13944711,1123,13944711
00261000,FELICIAN UNIVERSITY,NJ,076442198,Private-Nonprofit,1070,1127,4322754,1970,4322754,1135,1186,4661385,2082,4661385,191,197,2771749,359,2771749,128,150,1950210,233,1950210,14,16,122636,22,122636
00261300,NEW JERSEY CITY UNIVERSITY,NJ,073051597,Public,1890,1918,7491762,3289,7491762,1865,1915,7547468,3300,7547468,573,609,9210573,970,9210573,98,112,952022,178,952022,31,42,401242,60,401242
00261500,MIDDLESEX COLLEGE,NJ,088183050,Public,407,448,1173884,682,1173884,405,453,1375751,709,1375751,-,-, -,-, -,9,10,50818,14,50818,-,-, -,-, -
00261600,MONMOUTH UNIVERSITY,NJ,077641898,Private-Nonprofit,2108,2297,9422643,4114,9422643,2428,2554,7547630,4726,7547630,860,1026,15631589,1636,15631589,499,601,12349283,1009,12349283,152,188,3981112,302,3981112
00261700,MONTCLAIR STATE UNIVERSITY,NJ,070439987,Public,6199,6430,25595756,11249,25595756,6336,6500,21576143,11676,21576143,1851,1965,28162777,3454,28162777,1027,1141,16867703,1986,16867703,202,251,2487217,384,2487217
00261900,NEW BRUNSWICK THEOLOGICAL SEMINARY,NJ,089011196,Private-Nonprofit,-,-, -,-, -,-,-, -,-, -,52,52,801442,90,801442,-,-, -,-, -,1,2,5250,2,5250
00262100,NEW JERSEY INSTITUTE OF TECHNOLOGY,NJ,071021982,Public,2854,3138,12098737,5088,12098737,2658,2961,10085102,4941,10085102,546,643,8496597,894,8496597,336,417,6576987,671,6576987,82,101,1218423,142,1218423
00262200,KEAN UNIVERSITY,NJ,070837131,Public,4543,4684,17184990,8066,17184990,4675,4807,18189903,8270,18189903,1081,1139,17412720,1943,17412720,484,579,6273774,945,6273774,172,209,1880309,309,1880309
00262400,OCEAN COUNTY COLLEGE,NJ,087542001,Public,430,430,1262262,819,1262262,543,543,2006769,1034,2006769,-,-, -,-, -,10,10,24982,17,24982,-,-, -,-, -
00262500,WILLIAM PATERSON UNIVERSITY OF NEW JERSEY,NJ,074702152,Public,3219,3295,12651746,5439,12651746,2977,3019,11476811,5089,11476811,1005,1107,14390040,1678,14390040,378,440,4509768,683,4509768,70,79,651657,108,651657
00262600,PRINCETON THEOLOGICAL SEMINARY,NJ,085400803,Private-Nonprofit,-,-, -,-, -,-,-, -,-, -,67,78,1025954,150,1025954,-,-, -,-, -,5,6,86970,12,86970
00262700,PRINCETON UNIVERSITY,NJ,085442001,Private-Nonprofit,31,31,116069,59,116069,124,124,688941,250,688941,22,22,341665,44,341665,32,32,857364,64,857364,3,3,31042,6,31042
00262800,RIDER UNIVERSITY,NJ,086483099,Private-Nonprofit,1613,1619,6910043,3179,6910043,1901,1908,6618496,3864,6618496,421,463,6660569,940,6660569,418,465,7976468,1000,7976468,53,63,648704,137,648704
00262900,"RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY",NJ,089011281,Public,16647,17115,71378596,30741,71378596,17317,18007,58664158,32550,58664158,7532,8562,170249557,15955,170181113,1991,2282,40617995,3966,40617995,2378,2769,68317687,5686,68284856
00263200,SETON HALL UNIVERSITY,NJ,070792697,Private-Nonprofit,2342,2355,9784476,4356,9784476,2545,2632,8058188,4899,8058188,1824,1900,32458138,3415,32458138,731,852,19556560,1445,19556560,769,1032,22893234,1686,22893234
00263800,SAINT PETER'S UNIVERSITY,NJ,073065997,Private-Nonprofit,614,642,2440526,1200,2440526,584,615,2282698,1153,2282698,248,267,3920876,565,3920876,181,201,2262873,382,2262873,41,47,587712,96,587712
00263900,STEVENS INSTITUTE OF TECHNOLOGY,NJ,070305370,Private-Nonprofit,1774,1795,7691722,3383,7691722,2041,2081,6379212,3953,6379212,385,390,6269966,620,6269966,385,418,10598844,729,10598844,110,128,2222509,181,2222509
00264200,COLLEGE OF NEW JERSEY (THE),NJ,086280718,Public,2304,2348,9841032,4407,9841032,3063,3148,11212470,5939,11212470,219,244,3550018,399,3550018,363,412,7211238,699,7211238,14,15,91728,18,91728
00264300,UNION COLLEGE,NJ,070161598,Public,575,653,1643444,921,1643444,625,712,2197607,1017,2197607,-,-, -,-, -,12,16,88040,19,88040,-,-, -,-, -
00265000,UNIVERSITY OF THE SOUTHWEST,NM,882409129,Private-Nonprofit,236,236,835747,444,835747,228,244,762893,466,762893,498,498,6256128,1920,6256128,37,38,393505,64,393505,61,61,1333162,239,1333162
00265100,EASTERN NEW MEXICO UNIVERSITY,NM,881306000,Public,832,884,3118228,1623,3118228,778,837,3711265,1526,3711265,365,438,4848309,819,4848309,15,17,121951,33,121951,10,10,22966,18,22966
00265300,NEW MEXICO HIGHLANDS UNIVERSITY,NM,877014436,Public,307,341,1157126,647,1157126,245,286,802359,543,802359,513,662,6274953,1265,6274953,13,16,125878,32,125878,10,12,81012,24,81012
00265400,NEW MEXICO INSTITUTE OF MINING & TECHNOLOGY,NM,878014796,Public,201,205,690088,357,690088,254,254,1045627,460,1045627,31,31,355872,46,355872,13,13,150265,26,150265,2,2,22342,3,22342
00265500,NEW MEXICO JUNIOR COLLEGE,NM,882409123,Public,44,58,130090,109,130090,52,64,152349,119,152349,-,-, -,-, -,-,-, -,-, -,-,-, -,-, -
00265600,NEW MEXICO MILITARY INSTITUTE,NM,882015173,Public,17,17,45704,29,45704,22,22,50369,38,50369,-,-, -,-, -,8,8,77014,14,77014,-,-, -,-, -
00265700,NEW MEXICO STATE UNIVERSITY,NM,880038001,Public,3334,3688,12247082,6811,12247082,2384,2574,9811713,4802,9811713,652,788,8620784,1503,8620784,133,149,1549618,284,1549618,9,11,64438,22,64438
00266000,SAN JUAN COLLEGE,NM,874024699,Public,314,362,887915,672,887915,274,343,942192,638,942192,-,-, -,-, -,6,6,53445,10,53445,-,-, -,-, -
00266300,UNIVERSITY OF NEW MEXICO,NM,871310001,Public,3375,3888,13247273,5936,13247273,3394,3914,15848299,6119,15848299,2140,3171,42120504,6702,42120504,123,157,1290053,236,1290053,355,489,5185507,936,5185507
00266400,WESTERN NEW MEXICO UNIVERSITY,NM,880615417,Public,600,664,2007233,1211,2007233,503,547,1977838,990,1977838,526,834,6750611,1598,6750611,21,25,181493,48,181493,25,31,199881,62,199881
00266500,VAUGHN COLLEGE OF AERONAUTICS AND TECHNOLOGY,NY,113699997,Private-Nonprofit,682,715,2641858,1239,2641858,660,707,2473103,1212,2473103,2,2,33908,2,33908,108,110,1947287,204,1947287,-,-, -,-, -
00266600,ADELPHI UNIVERSITY,NY,115304299,Private-Nonprofit,2124,2141,9217821,3986,9217821,2509,2526,9072035,4751,9072035,1251,1422,23934282,2393,23934282,676,769,15604493,1361,15604493,495,607,11133081,1016,11133081
00266800,ALFRED UNIVERSITY,NY,148021205,Private-Nonprofit,761,792,3048711,1418,3048711,834,889,2734952,1617,2734952,332,637,4289340,757,4289340,236,251,3237853,476,3237853,39,41,400633,68,400633
00266900,BANK STREET COLLEGE OF EDUCATION,NY,100251898,Private-Nonprofit,-,-, -,-, -,3,3,12872,5,12872,277,310,3999743,620,3997065,-,-, -,-, -,36,37,432887,61,432887
00267000,CLARKS SUMMIT UNIVERSITY,PA,184111250,Private-Nonprofit,160,182,647367,278,647367,135,152,430337,243,430337,55,110,519903,121,519903,27,31,210302,44,210302,1,1,7385,1,7385
00267100,BARD COLLEGE,NY,125045000,Private-Nonprofit,836,862,3444193,1613,3444193,864,933,2873073,1756,2873073,219,225,3930457,456,3930457,120,157,2380712,248,2380712,50,59,734668,107,734668
00267400,NEW YORK THEOLOGICAL SEMINARY,NY,101150002,Private-Nonprofit,-,-, -,-, -,-,-, -,-, -,64,64,1074283,135,1074283,-,-, -,-, -,4,4,82410,7,82410
00267700,BROOKLYN LAW SCHOOL,NY,112013798,Private-Nonprofit,-,-, -,-, -,-,-, -,-, -,727,727,14501293,1446,14501293,-,-, -,-, -,548,550,19673340,1105,19673340
00267800,BRYANT & STRATTON COLLEGE,NY,142031630,Private-Nonprofit,13215,15975,43979393,27881,43979393,13227,16125,64519491,28436,64519491,-,-, -,-, -,385,446,3211517,834,3211517,-,-, -,-, -
00268100,"CANISIUS UNIVERSITY OF BUFFALO, NEW YORK",NY,142081098,Private-Nonprofit,682,689,2729636,1278,2729636,889,914,3327623,1700,3327623,346,436,6753526,824,6753526,123,139,1768677,243,1768677,66,78,1720001,176,1720001
00268500,CAZENOVIA COLLEGE,NY,130351085,Private-Nonprofit,368,373,1476903,764,1476903,390,396,1226912,791,1226912,25,26,462040,60,462040,103,105,1344987,194,1344987,-,-, -,-, -
00268700,CUNY BROOKLYN COLLEGE,NY,112102814,Public,914,1065,3578143,2057,3578143,685,852,2749554,1644,2749554,713,937,9192780,1820,9192780,20,23,235755,46,235755,56,77,857463,152,857463
00268800,CITY COLLEGE OF NEW YORK - CUNY,NY,100319198,Public,731,837,2859384,1624,2859384,540,626,2034938,1212,2034938,838,942,17545560,1743,17545560,33,35,476252,69,476252,178,266,3342737,533,3342737
00268900,CUNY HUNTER COLLEGE,NY,100655024,Public,1033,1200,4090672,2316,4090672,773,896,3026450,1730,3026450,1946,2238,31272432,4205,31272432,39,41,608159,80,608159,90,115,1240521,225,1240521
00269000,CUNY QUEENS COLLEGE,NY,113671597,Public,1169,1289,4506985,2391,4506985,760,833,2704198,1556,2704198,651,709,8813146,1296,8813146,22,26,219763,51,219763,8,9,102919,17,102919
00269100,CUNY BOROUGH OF MANHATTAN COMMUNITY COLLEGE,NY,100071047,Public,807,918,2464005,1695,2464005,540,620,1890812,1144,1890812,-,-, -,-, -,5,6,39270,9,39270,-,-, -,-, -
00269200,CUNY BRONX COMMUNITY COLLEGE,NY,104533102,Public,277,303,875951,563,875951,176,194,635480,361,635480,-,-, -,-, -,1,1,8400,1,8400,-,-, -,-, -
00269300,CUNY JOHN JAY COLLEGE OF CRIMINAL JUSTICE,NY,100191093,Public,918,1082,3889899,2154,3889899,716,848,2889989,1673,2889989,912,1042,14134362,1925,14134362,99,112,2054796,225,2054796,56,66,733353,128,733353
00269400,KINGSBOROUGH COMMUNITY COLLEGE/CUNY,NY,112352398,Public,419,463,1283232,863,1283232,297,345,1040017,641,1040017,-,-, -,-, -,-,-, -,-, -,-,-, -,-, -
00269600,NEW YORK CITY COLLEGE OF TECHNOLOGY OF THE CITY UNIVERSITY OF NEW YORK,NY,112012983,Public,768,853,2609047,1555,2609047,542,602,1876803,1082,1876803,-,-, -,-, -,1,1,3153,2,3153,-,-, -,-, -
00269700,QUEENSBOROUGH COMMUNITY COLLEGE-CUNY,NY,113641497,Public,407,447,1269372,813,1269372,331,397,1162776,725,1162776,-,-, -,-, -,3,3,24922,6,24922,-,-, -,-, -
00269800,COLLEGE OF STATEN ISLAND/CUNY,NY,103146600,Public,820,906,2905767,1650,2905767,839,941,3114127,1730,3114127,291,334,3369908,618,3369908,77,86,776244,159,776244,3,3,34860,6,34860
00269900,CLARKSON UNIVERSITY,NY,136991403,Private-Nonprofit,1457,1525,6341740,2753,6341740,1667,1826,5566497,3341,5566497,198,290,4642059,613,4642059,299,320,6515775,587,6515775,127,190,2896507,270,2896507
00270000,COLGATE ROCHESTER CROZER DIVINITY SCHOOL,NY,146072589,Private-Nonprofit,-,-, -,-, -,-,-, -,-, -,5,5,59962,7,59962,-,-, -,-, -,1,1,25544,2,25544
00270100,COLGATE UNIVERSITY,NY,133461386,Private-Nonprofit,268,306,992904,526,992904,243,274,882504,484,882504,5,11,64026,11,64026,109,118,4318375,207,4318375,1,2,12926,2,12926
00270300,COLLEGE OF MOUNT SAINT VINCENT,NY,104711093,Private-Nonprofit,1162,1349,5245663,2466,5239231,1136,1359,5340312,2496,5331980,225,325,4025229,597,4025229,222,295,3220761,540,3220761,17,20,170090,38,168790
00270500,COLLEGE OF SAINT ROSE,NY,122031490,Private-Nonprofit,958,995,4147217,1818,4147217,1033,1099,3382633,2021,3382633,488,590,8638637,1050,8638637,263,339,4120471,516,4120471,64,96,946061,165,946061
00270700,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,NY,100270000,Private-Nonprofit,1321,1616,6549471,2737,6549471,1420,1668,8649104,2866,8649104,5844,6299,133842386,11778,133842386,274,305,9373231,529,9373231,3643,5247,174246484,9052,174246484
00270800,BARNARD COLLEGE,NY,100276598,Private-Nonprofit,642,642,2753895,1249,2753895,139,143,479992,270,479992,-,-, -,-, -,161,170,6273062,309,6273062,-,-, -,-, -
00270900,CONCORDIA COLLEGE,NY,107081998,Private-Nonprofit,9,9,22829,9,22829,12,12,52203,12,52203,-,-, -,-, -,-,-, -,-, -,-,-, -,-, -
00271000,COOPER UNION FOR THE ADVANCEMENT OF SCIENCE & ART (THE),NY,100037120,Private-Nonprofit,99,99,409946,191,409946,125,125,475889,244,475889,5,5,85416,9,85416,42,42,850650,81,850650,3,3,85802,5,85802
00271100,CORNELL UNIVERSITY,NY,148532801,Private-Nonprofit,2738,2983,10241066,5634,10241066,1661,1853,6020479,3569,6020479,1991,2260,45494262,3977,45494262,535,573,16478401,1073,16478401,1174,1592,47012240,2637,47012240
00271200,D'YOUVILLE UNIVERSITY,NY,142011084,Private-Nonprofit,746,811,3498860,1522,3475844,799,884,3815908,1685,3752310,613,777,15842941,1547,15484292,117,132,1979242,240,1979242,261,319,5148164,547,5132174
00271300,DOMINICAN UNIVERSITY NEW YORK,NY,109621210,Private-Nonprofit,748,776,3055611,1398,3055611,838,884,2955775,1606,2955775,239,240,3758064,579,3758064,128,157,1639025,226,1639025,95,126,1427657,220,1427657
00271800,ELMIRA COLLEGE,NY,149012099,Private-Nonprofit,378,385,1594033,733,1594033,472,497,1715340,942,1715340,26,31,434862,71,434862,145,164,2405334,283,2405334,9,10,77458,23,77458
00272200,FORDHAM UNIVERSITY,NY,104585157,Private-Nonprofit,3059,3266,12746917,6147,12746917,4087,4285,15103200,8137,15103200,3379,3651,63270207,6790,63270207,918,1048,30592834,1872,30592834,1823,2387,56412580,4282,56412580
00272600,GENERAL THEOLOGICAL SEMINARY OF THE EPISCOPAL CHURCH (THE),NY,100112981,Private-Nonprofit,-,-, -,-, -,-,-, -,-, -,6,6,88525,11,88525,-,-, -,-, -,1,1,48115,2,48115
00272800,HAMILTON COLLEGE,NY,133231218,Private-Nonprofit,553,555,2251997,1066,2251997,292,299,1034359,584,1034359,-,-, -,-, -,94,102,2912698,169,2912698,-,-, -,-, -
00272900,HARTWICK COLLEGE,NY,138204020,Private-Nonprofit,531,531,2234780,994,2234780,743,743,2843930,1382,2843930,2,2,36700,6,36700,273,277,4386722,504,4386722,-,-, -,-, -
00273100,HOBART AND WILLIAM SMITH COLLEGES,NY,144563397,Private-Nonprofit,757,759,3194908,1440,3194908,892,894,3191360,1715,3191360,-,-, -,-, -,135,158,2762849,254,2762849,8,9,151363,16,151363
00273200,HOFSTRA UNIVERSITY,NY,115491010,Private-Nonprofit,2115,2290,8489499,4080,8489499,2591,2834,8754735,5061,8754735,1934,2513,41576607,3860,41576607,1208,1383,33720417,2317,33720417,1089,1382,30828592,2128,30828592
00273400,HOUGHTON UNIVERSITY,NY,147440128,Private-Nonprofit,408,447,1747123,849,1747123,467,488,1536807,959,1536807,12,16,211913,44,211913,68,73,993213,125,993213,-,-, -,-, -
00273500,HILBERT COLLEGE,NY,140751597,Private-Nonprofit,445,463,1692393,824,1692393,538,597,1986192,1064,1986192,48,48,632706,71,632706,78,91,894218,151,894218,1,1,18000,3,18000
00273700,IONA UNIVERSITY,NY,108011890,Private-Nonprofit,1098,1143,4562939,2114,4562939,1302,1388,4633258,2590,4633258,325,432,6804635,804,6804635,474,557,10507688,941,10507688,137,191,2538272,343,2538272
00273900,ITHACA COLLEGE,NY,148507000,Private-Nonprofit,2056,2064,8760635,3904,8760635,2285,2340,7162986,4439,7162986,227,294,5390350,619,5390350,452,544,10402576,853,10402576,147,205,5007298,392,5007298
00274000,JEWISH THEOLOGICAL SEMINARY OF AMERICA (THE),NY,100274649,Private-Nonprofit,21,21,87258,42,87258,27,27,105853,54,105853,28,30,512000,60,512000,10,10,336927,19,336927,8,8,132366,16,132366
00274100,AMERICAN JEWISH UNIVERSITY,CA,900771599,Private-Nonprofit,4,4,20878,8,20878,1,1,7000,2,7000,33,33,538008,67,538008,-,-, -,-, -,16,16,319930,30,319930
00274200,JUILLIARD SCHOOL (THE),NY,100236588,Private-Nonprofit,124,124,545165,237,545165,114,115,335035,225,335035,77,82,1445729,154,1445729,34,35,1061824,66,1061824,14,15,209661,22,209661
00274400,KEUKA COLLEGE,NY,144780000,Private-Nonprofit,845,848,3632293,1511,3632293,925,945,3201032,1692,3201032,96,98,1708340,175,1708340,144,158,2322204,267,2322204,25,28,367445,47,367445
00274800,LE MOYNE COLLEGE,NY,132141399,Private-Nonprofit,1193,1229,4876383,2218,4876383,1411,1472,5006498,2681,5006498,350,510,7022376,774,7022376,249,293,3612806,471,3612806,173,243,5291659,420,5291659
00274900,NEW YORK COLLEGE OF PODIATRIC MEDICINE,NY,100351940,Private-Nonprofit,-,-, -,-, -,-,-, -,-, -,239,336,11908425,605,11908425,-,-, -,-, -,149,242,5372920,459,5372920
00275100,LONG ISLAND UNIVERSITY,NY,115481326,Private-Nonprofit,2709,2921,11503469,5573,11503469,2910,3209,12758437,6128,12758437,2426,2808,59369992,5383,59369992,953,1105,25347631,2151,25347631,1618,2006,46161412,3881,46161412
00275800,MANHATTAN COLLEGE,NY,104714098,Private-Nonprofit,1155,1193,4718772,2164,4718772,1471,1568,5727748,2891,5727748,226,291,3313144,483,3313144,518,588,11264166,1086,11264166,48,63,509015,99,509015
00275900,MANHATTAN SCHOOL OF MUSIC,NY,100274689,Private-Nonprofit,152,152,674559,300,674559,167,169,519825,329,519825,107,107,2038438,209,2038438,117,120,4191197,232,4191197,75,76,1777341,146,1777341
00276000,MANHATTANVILLE COLLEGE,NY,105772132,Private-Nonprofit,597,617,2566610,1137,2566610,704,727,2633906,1333,2633906,266,356,3976320,524,3976320,175,201,3203610,349,3203610,24,27,259305,40,259305
00276300,MARIA COLLEGE,NY,122081798,Private-Nonprofit,353,414,1372197,1446,1372197,380,443,2020154,1566,2020154,30,38,704966,154,704966,13,15,176001,64,176001,9,11,164399,48,164399
00276500,MARIST COLLEGE,NY,126011387,Private-Nonprofit,1963,1987,8407255,3773,8407255,2375,2440,8462100,4669,8462100,401,488,7115104,761,7115104,496,552,13024862,938,13024862,205,273,4871269,406,4871269
00276900,MARYMOUNT MANHATTAN COLLEGE,NY,100214597,Private-Nonprofit,692,697,2829398,1275,2829398,803,816,2460063,1499,2460063,-,-, -,-, -,394,423,10277309,765,10277309,-,-, -,-, -
00277200,MERCY UNIVERSITY,NY,105221189,Private-Nonprofit,3309,3335,13011719,6123,13011719,3229,3262,13488782,5982,13488782,1590,1625,25554461,3371,25554461,283,326,4308525,632,4308525,446,512,10105014,1201,10105014
00277500,MOLLOY UNIVERSITY,NY,115701100,Private-Nonprofit,1793,1837,7946377,3288,7946377,1973,2080,8457333,3771,8457333,507,578,8300834,883,8300834,677,801,12550469,1388,12550469,72,106,1131647,160,1131647
00277700,MEDAILLE UNIVERSITY,NY,142142695,Private-Nonprofit,724,773,2467934,1269,2467934,783,865,2885602,1445,2882602,207,302,4750959,500,4750959,94,105,1122012,175,1122012,39,62,789352,96,789352
00277800,MOUNT SAINT MARY COLLEGE,NY,125503494,Private-Nonprofit,857,892,3743182,1628,3736415,961,1030,3919351,1900,3899329,96,112,1845439,218,1831773,279,315,6273783,554,6273783,19,21,334931,45,334931
00277900,NAZARETH UNIVERSITY,NY,146183790,Private-Nonprofit,1143,1214,5214429,2290,5214429,1373,1496,4745294,2809,4745294,369,484,7474604,1021,7474604,335,387,7433626,666,7433626,126,166,3617972,335,3617972
00278200,NEW YORK INSTITUTE OF TECHNOLOGY,NY,115688000,Private-Nonprofit,1351,1401,5570357,2523,5570357,1326,1448,4684809,2607,4684809,1717,2183,73843988,4045,73843988,485,539,8400058,959,8400058,1249,1820,54512338,3297,54512338
00278300,NEW YORK LAW SCHOOL,NY,100132960,Private-Nonprofit,-,-, -,-, -,1,1,6250,1,6250,697,746,13201016,1384,13201016,-,-, -,-, -,551,781,16732893,1374,16732893
00278400,NEW YORK MEDICAL COLLEGE,NY,105951600,Private-Nonprofit,-,-, -,-, -,-,-, -,-, -,733,942,30987641,1951,30987641,-,-, -,-, -,594,863,24618891,1764,24618891
00278500,NEW YORK UNIVERSITY,NY,100121091,Private-Nonprofit,6161,7102,26660940,12073,26660940,5856,6946,19159071,11837,19159071,8556,11811,198919607,18192,198919607,3485,4520,139648790,7395,139648790,7029,11469,321553461,16827,321553461
00278800,NIAGARA UNIVERSITY,NY,141092010,Private-Nonprofit,1250,1286,5131060,2340,5131060,1447,1530,5309217,2803,5309217,418,576,8529873,1090,8529873,253,275,3465383,478,3465383,29,32,337383,58,337383
00279000,ALLIANCE UNIVERSITY,NY,100041014,Private-Nonprofit,477,503,1541598,777,1541598,419,443,1534466,701,1534466,340,519,4529411,741,4529411,32,37,496347,63,496347,12,13,104750,21,104750
00279100,PACE UNIVERSITY,NY,100381598,Private-Nonprofit,3310,3389,13458086,6134,13458086,3731,3970,12566005,7188,12566005,1929,2439,38141431,3706,38141431,1824,2229,41827780,3716,41827780,699,1137,15926720,1505,15926720
00279500,PAUL SMITH'S COLLEGE OF ARTS & SCIENCES,NY,129700000,Private-Nonprofit,445,445,1751084,791,1751084,480,480,1414938,866,1414938,19,19,261084,27,261084,90,90,1244356,154,1244356,-,-, -,-, -
00279800,PRATT INSTITUTE,NY,112053899,Private-Nonprofit,1103,1110,4606005,2098,4606005,1095,1116,3392201,2112,3392201,447,517,8442973,885,8442973,522,613,17670887,1047,17670887,337,475,13122316,712,13122316
00280300,RENSSELAER POLYTECHNIC INSTITUTE,NY,121803590,Private-Nonprofit,1923,2266,8887996,4021,8887996,2175,2593,7808139,4639,7808139,164,181,2516317,278,2516317,301,381,8466238,611,8466238,23,28,573463,39,573463
00280500,ROBERTS WESLEYAN UNIVERSITY,NY,146241997,Private-Nonprofit,693,728,2995937,1306,2995937,733,784,3061045,1417,3061045,409,500,8123257,922,8123257,92,98,1237343,160,1237343,51,60,890312,104,890312
00280600,ROCHESTER INSTITUTE OF TECHNOLOGY,NY,146235608,Private-Nonprofit,6641,7437,29810418,13650,29810418,6569,7439,20382701,13911,20382701,581,663,10798344,1191,10798344,1144,1245,24478936,2196,24478936,94,103,1605732,194,1605732
00280800,DAEMEN UNIVERSITY,NY,142263592,Private-Nonprofit,951,954,3725726,1760,3725726,1070,1073,3815133,1953,3815133,560,565,8880262,1083,8880262,120,122,1501889,218,1501889,103,103,1927377,213,1927377
00281000,RUSSELL SAGE COLLEGE,NY,121804199,Private-Nonprofit,836,854,3406180,1513,3406180,829,864,2796852,1527,2796852,570,728,11391244,1405,11391244,153,176,2011439,277,2011439,135,156,3745592,364,3745592
00281200,TROCAIRE COLLEGE,NY,142202094,Private-Nonprofit,852,910,2863508,1412,2863508,921,983,4467787,1540,4467787,-,-, -,-, -,31,33,323891,51,323891,-,-, -,-, -
00281300,SARAH LAWRENCE COLLEGE,NY,107085999,Private-Nonprofit,519,519,2201722,989,2201722,635,641,2000128,1220,2000128,117,117,2263502,227,2263502,138,156,3813977,262,3813977,42,43,780587,76,780587
00281400,SKIDMORE COLLEGE,NY,128661632,Private-Nonprofit,632,634,2613756,1230,2613756,769,769,2891600,1509,2891600,-,-, -,-, -,99,111,2985043,180,2985043,-,-, -,-, -
00281600,SIENA COLLEGE,NY,122111462,Private-Nonprofit,1764,1770,7330219,3383,7330219,2122,2123,7136086,4075,7136086,61,61,968757,100,968757,370,426,7238112,715,7238112,9,10,84762,15,84762
00281700,ST. BONAVENTURE UNIVERSITY,NY,147782284,Private-Nonprofit,944,1464,6136469,2700,6136469,1122,1852,6191961,3464,6191961,611,817,9381014,1251,9381014,282,548,7438404,786,7438404,110,201,2501028,221,2501028
