ope_id,school,state,zip_code,school_type,dl_subsidized_recipients,dl_subsidized_number_of_loans_originated,dl_subsidized_dollar_amount_of_loans_originated,dl_subsidized_number_of_disbursements,dl_subsidized_dollar_amount_of_disbursements,dl_unsubsidized_undergraduate_recipients,dl_unsubsidized_undergraduate_number_of_loans_originated,dl_unsubsidized_undergraduate_dollar_amount_of_loans_originated,dl_unsubsidized_undergraduate_number_of_disbursements,dl_unsubsidized_undergraduate_dollar_amount_of_disbursements,dl_unsubsidized_graduate_recipients,dl_unsubsidized_graduate_number_of_loans_originated,dl_unsubsidized_graduate_dollar_amount_of_loans_originated,dl_unsubsidized_graduate_number_of_disbursements,dl_unsubsidized_graduate_dollar_amount_of_disbursements,dl_parent_plus_recipients,dl_parent_plus_number_of_loans_originated,dl_parent_plus_dollar_amount_of_loans_originated,dl_parent_plus_number_of_disbursements,dl_parent_plus_dollar_amount_of_disbursements,dl_grad_plus_recipients,dl_grad_plus_number_of_loans_originated,dl_grad_plus_dollar_amount_of_loans_originated,dl_grad_plus_number_of_disbursements,dl_grad_plus_dollar_amount_of_disbursements
151000,NORTHWEST FLORIDA STATE COLLEGE,FL,325781295,Public,21,21,33195,38,33195,32,32,98866,62,98866,,,,,,,,,,,,,,,
151200,PALM BEACH STATE COLLEGE,FL,334614796,Public,608,640,1620072,2152,3060921,394,417,1345598,1568,2948832,,,,,,0,0,0,6,33835,,,,,
151300,PENSACOLA STATE COLLEGE,FL,325048998,Public,162,168,416667,354,437656,194,203,620557,427,666393,,,,,,2,2,10000,4,10000,,,,,
151400,POLK STATE COLLEGE,FL,338814256,Public,79,80,176836,218,307022,81,82,220467,217,395188,,,,,,,,,,,,,,,
151500,ROLLINS COLLEGE,FL,327894499,Private-Nonprofit,18,18,39726,25,39726,17,20,77925,30,77925,32,32,313575,75,600730,2,2,10139,2,10139,17,21,214508,60,586848
151900,SANTA FE COLLEGE,FL,326066200,Public,181,181,475743,554,834189,134,135,385142,659,1321116,,,,,,2,2,5489,11,25186,,,,,
152000,SEMINOLE STATE COLLEGE OF FLORIDA,FL,327736199,Public,317,326,641667,676,690738,257,261,699536,538,736411,,,,,,3,3,27328,6,27328,,,,,
152100,SOUTHEASTERN UNIVERSITY,FL,338016099,Private-Nonprofit,95,96,263268,226,448023,97,98,279225,240,509007,65,66,489853,328,2021480,29,29,168603,43,222768,8,8,54896,63,209525
152200,SOUTH FLORIDA STATE COLLEGE,FL,338259399,Public,19,19,51763,47,70025,14,14,38218,40,61832,,,,,,,,,,,,,,,
152300,SAINT JOHNS RIVER STATE COLLEGE,FL,321773897,Public,45,45,79259,162,205000,48,48,134850,173,307338,,,,,,0,0,0,1,5941,,,,,
152600,SAINT LEO UNIVERSITY,FL,335746665,Private-Nonprofit,457,459,1537844,2049,2347003,446,448,2053980,2045,3244202,415,415,6175847,1897,9946193,12,12,164290,37,216130,71,76,1232492,327,1793834
152800,ST. PETERSBURG COLLEGE,FL,337603768,Public,616,635,1014386,656,1049467,775,821,1485310,856,1538480,,,,,,2,3,5902,3,5902,,,,,
153100,STETSON UNIVERSITY,FL,327233761,Private-Nonprofit,28,28,80260,50,97053,33,34,102033,61,120533,180,186,1711977,304,2401552,14,14,107904,20,155299,121,135,813348,188,1057795
153300,TALLAHASSEE STATE COLLEGE,FL,323042895,Public,384,418,821146,1577,1827277,296,324,642015,1283,1531902,,,,,,9,9,56086,38,178505,,,,,
153500,UNIVERSITY OF FLORIDA,FL,326113150,Public,410,440,1305391,469,1309516,387,417,1120889,461,1131889,1046,1101,7188364,1129,7205307,118,137,912070,142,912070,996,1151,9186502,1190,9195883
153600,UNIVERSITY OF MIAMI,FL,331466531,Private-Nonprofit,106,109,302581,162,373831,104,108,325189,166,385931,747,763,24169259,1593,26372387,28,32,621089,40,669394,1042,1172,26072296,1906,31217867
153700,UNIVERSITY OF SOUTH FLORIDA,FL,336206960,Public,2640,2694,5725341,2694,5725341,2449,2508,5265490,2508,5265490,1836,1866,22986767,2186,22986767,140,147,674947,148,679397,331,379,4195477,525,4195477
153800,UNIVERSITY OF TAMPA (THE),FL,336061490,Private-Nonprofit,70,73,181783,84,188244,77,81,230608,97,234983,74,77,602221,156,1122476,69,70,690213,82,746051,25,26,245986,92,1562636
154000,WEBBER INTERNATIONAL UNIVERSITY,FL,338270096,Private-Nonprofit,178,182,742043,503,845435,165,175,681746,488,815378,8,8,85125,27,154315,48,49,748327,127,812981,1,1,11703,4,16367
154100,ABRAHAM BALDWIN AGRICULTURAL COLLEGE,GA,317932601,Public,44,45,82219,104,112959,36,36,64091,84,96267,,,,,,4,4,11000,8,11000,,,,,
154200,AGNES SCOTT COLLEGE,GA,300303770,Private-Nonprofit,20,20,30492,24,35242,7,7,9375,11,11375,70,70,1319817,239,1685630,0,0,0,1,3000,54,68,1371384,144,1466147
154400,ALBANY STATE UNIVERSITY,GA,317052796,Public,288,288,739821,930,1351614,212,214,578429,753,1235290,121,128,951337,325,1514086,31,31,179097,149,352148,28,28,180326,59,205658
154500,ANDREW COLLEGE,GA,398401395,Private-Nonprofit,25,26,71685,52,71685,22,22,68651,44,69651,,,,,,3,3,9302,7,16182,,,,,
154700,POINT UNIVERSITY,GA,318331200,Private-Nonprofit,60,61,140904,142,201224,61,64,173966,147,256621,7,7,53005,20,86284,5,5,34794,10,34794,,,,,
155400,BERRY COLLEGE,GA,301495007,Private-Nonprofit,2,2,3920,2,3920,10,11,27481,22,30434,5,5,43092,6,46572,7,7,37289,9,42788,1,1,3480,1,3480
155500,THOMAS UNIVERSITY,GA,317927499,Private-Nonprofit,36,36,104669,65,155419,40,40,146875,66,219640,43,44,319732,374,2456605,2,2,11820,3,16780,7,7,52904,35,204796
155600,BRENAU UNIVERSITY,GA,305013668,Private-Nonprofit,66,66,170923,84,198438,52,52,191264,78,269208,98,98,1361527,286,2927971,8,8,68265,13,95017,308,310,5354406,417,6301333
155700,BREWTON PARKER COLLEGE,GA,304450000,Private-Nonprofit,2,2,3300,11,12800,1,1,580,5,5705,,,,,,1,1,4000,4,6191,,,,,
155800,COLLEGE OF COASTAL GEORGIA,GA,315203644,Public,62,64,156304,104,221055,48,49,139649,86,223894,,,,,,3,3,15635,4,19141,,,,,
155900,CLARK ATLANTA UNIVERSITY,GA,303144385,Private-Nonprofit,33,33,121348,50,146428,35,35,123156,63,204778,14,14,129735,24,193470,152,153,1023844,156,1023844,64,67,473216,78,496662
156000,COLUMBIA THEOLOGICAL SEMINARY,GA,300300000,Private-Nonprofit,,,,,,,,,,,3,3,17000,3,17000,,,,,,1,1,10000,1,10000
156100,COLUMBUS STATE UNIVERSITY,GA,319075645,Public,152,155,400185,165,404185,137,138,410862,149,413028,188,188,1115854,190,1125025,13,13,60984,14,69098,24,27,168448,32,205659
156300,EMMANUEL UNIVERSITY,GA,306390000,Private-Nonprofit,1,1,4500,3,6000,0,0,0,2,2000,2,2,11200,18,95525,1,1,8336,4,15086,,,,,
156400,EMORY UNIVERSITY,GA,303221960,Private-Nonprofit,69,71,267171,75,267171,45,45,152577,54,152577,229,238,3558742,240,3558742,16,16,186441,18,222639,808,877,17413119,906,17413119
156600,FORT VALLEY STATE UNIVERSITY,GA,310303298,Public,18,18,45494,51,103635,26,26,67683,60,127168,17,17,139012,25,169985,16,16,83776,37,214276,15,15,120951,17,141959
156900,GEORGIA INSTITUTE OF TECHNOLOGY,GA,303320325,Public,379,382,900259,383,900259,413,422,812419,423,812419,252,258,2242845,261,2253095,168,173,1299963,175,1299963,69,75,588044,75,588044
157100,GEORGIA MILITARY COLLEGE,GA,310613398,Public,489,541,873233,1252,1000401,383,419,742624,953,839693,,,,,,10,10,22345,22,24445,,,,,
157200,GEORGIA SOUTHERN UNIVERSITY,GA,304588065,Public,661,694,1260157,702,1260157,513,524,1260534,540,1260534,886,908,4534611,912,4534611,97,101,387597,102,387597,121,127,894137,129,894137
157300,GEORGIA SOUTHWESTERN STATE UNIVERSITY,GA,317094693,Public,94,94,232117,111,264972,108,111,350084,131,416288,300,314,1687192,322,1712271,8,8,34794,8,34794,,,,,
157400,GEORGIA STATE UNIVERSITY,GA,303033010,Public,1670,1691,4347319,1740,4372344,1314,1330,3826665,1377,3858415,659,662,9470319,1327,11428842,191,194,1578523,198,1609796,169,174,1547914,178,1561177
157500,GORDON STATE COLLEGE,GA,302041762,Public,33,35,63959,84,96860,52,53,123056,126,157922,,,,,,0,0,0,1,2769,,,,,
157700,KENNESAW STATE UNIVERSITY,GA,301445591,Public,1167,1187,1928447,1192,1928447,971,982,2006858,988,2011008,526,530,3682609,531,3682609,104,111,812585,113,812585,89,98,906745,98,906745
157800,LAGRANGE COLLEGE,GA,302402999,Private-Nonprofit,5,5,8000,5,8000,4,4,35500,5,35500,39,42,321559,76,560453,,,,,,2,2,6834,6,27184
157900,AUGUSTA UNIVERSITY,GA,309090004,Public,70,70,180081,109,255434,64,64,219964,110,337986,311,325,2953892,805,6122985,16,18,125642,23,169780,124,142,1177249,434,3927407
158000,MERCER UNIVERSITY,GA,312070001,Private-Nonprofit,230,230,689222,390,912762,421,435,1266037,619,1576029,416,417,7233541,1532,13615632,44,45,302906,48,312993,302,334,5402022,884,7397089
158100,MIDDLE GEORGIA STATE UNIVERSITY,GA,312065145,Public,195,201,495734,456,655926,160,166,591016,385,782754,39,39,357751,95,503327,26,28,254359,56,279404,16,17,154465,40,175712
158200,MOREHOUSE COLLEGE,GA,303143773,Private-Nonprofit,35,35,133828,114,295022,61,71,309069,158,587242,,,,,,56,60,367018,61,385372,,,,,
158300,MORRIS BROWN COLLEGE,GA,303144140,Private-Nonprofit,13,13,24730,77,69584,12,12,24494,50,59717,,,,,,2,2,9660,3,9660,,,,,
158500,UNIVERSITY OF NORTH GEORGIA,GA,305970001,Public,165,168,362588,212,443135,155,167,414526,211,517324,113,119,691407,200,1133977,13,16,64922,16,64922,5,5,44377,12,82730
158600,OGLETHORPE UNIVERSITY,GA,303192737,Private-Nonprofit,36,39,146227,81,158977,31,32,96557,69,104557,,,,,,8,8,127951,17,136120,,,,,
158700,PAINE COLLEGE,GA,309013182,Private-Nonprofit,1,1,3500,2,3500,3,3,4356,6,4356,,,,,,1,1,6316,2,6316,,,,,
158800,PIEDMONT UNIVERSITY,GA,305355644,Private-Nonprofit,50,50,208294,77,247125,45,45,143866,65,174199,83,83,541507,342,2204478,8,8,45356,15,73952,2,2,19213,10,33902
158900,REINHARDT UNIVERSITY,GA,301832900,Private-Nonprofit,35,35,150530,76,150530,30,31,137549,66,137549,33,34,452138,67,452138,2,2,8579,2,8579,2,2,13542,6,13542
159000,SAVANNAH STATE UNIVERSITY,GA,314045298,Public,74,74,130763,152,137315,42,43,90677,87,98928,12,12,92815,28,113290,24,25,82875,49,85875,10,11,54652,22,54652
159100,SHORTER UNIVERSITY,GA,301654298,Private-Nonprofit,85,86,328512,198,328512,83,85,465947,202,465947,62,62,968982,117,968982,14,14,126871,37,126871,1,1,13000,2,13000
159200,SOUTH GEORGIA STATE COLLEGE,GA,315338104,Public,63,64,130206,144,166456,23,23,47547,65,94693,,,,,,1,1,5000,2,5000,,,,,
159400,SPELMAN COLLEGE,GA,303144399,Private-Nonprofit,13,13,43782,28,47782,19,19,67500,40,71500,,,,,,37,37,341243,77,402791,,,,,
159600,TOCCOA FALLS COLLEGE,GA,305980001,Private-Nonprofit,14,15,24822,15,24822,17,17,32214,17,32214,9,9,30084,9,30084,5,5,15617,5,15617,,,,,
159700,TRUETT MCCONNELL UNIVERSITY,GA,305281264,Private-Nonprofit,7,7,16669,10,19919,6,6,19957,10,23957,1,1,6250,3,12594,0,0,0,3,20166,1,1,6700,1,6700
159800,UNIVERSITY OF GEORGIA,GA,306024212,Public,170,172,347664,192,352840,201,201,438945,226,452503,478,480,2521609,850,6066591,123,134,664932,142,664932,357,365,2478468,563,3648011
159900,VALDOSTA STATE UNIVERSITY,GA,316980001,Public,358,361,687271,459,867873,278,285,615389,380,833108,338,339,1903303,913,4601326,93,99,451747,114,509888,35,37,173060,107,434971
160000,WESLEYAN COLLEGE,GA,312104462,Private-Nonprofit,11,11,43500,39,91742,17,20,84284,53,127245,12,13,163711,24,175431,14,15,78219,20,78219,,,,,
160100,UNIVERSITY OF WEST GEORGIA,GA,301180002,Public,342,343,748816,354,752816,315,317,783538,322,785038,893,896,5570279,899,5570279,41,41,328385,45,328385,52,52,396525,54,396525
160200,GEORGIA COLLEGE & STATE UNIVERSITY,GA,310610490,Public,43,44,89175,45,91425,67,70,208337,71,209337,251,254,1419982,254,1419982,31,33,158977,33,158977,57,59,337365,59,337365
160400,YOUNG HARRIS COLLEGE,GA,305824137,Private-Nonprofit,2,2,1425,2,1425,6,6,29178,6,29178,8,8,62733,8,62733,5,5,27623,5,27623,,,,,
160500,CHAMINADE UNIVERSITY OF HONOLULU,HI,968161578,Private-Nonprofit,36,37,104949,41,107910,40,42,153287,46,159412,89,89,1971264,248,2199399,5,5,72878,8,72878,16,16,334006,48,420952
160600,BRIGHAM YOUNG UNIVERSITY - HAWAII,HI,967621294,Private-Nonprofit,117,130,265051,186,351197,53,61,100887,71,107547,,,,,,9,9,22992,9,22992,,,,,
161000,UNIVERSITY OF HAWAII AT MANOA,HI,968222399,Public,164,165,345352,182,360900,130,130,380193,161,408604,150,150,3147386,293,3406620,100,102,639058,122,681398,109,110,1290930,212,1817394
161100,UNIVERSITY OF HAWAII AT HILO,HI,967204091,Public,16,17,28755,17,28755,11,11,31750,11,31750,3,3,16190,3,16190,5,5,34023,5,34023,12,13,95696,13,95696
161200,HONOLULU COMMUNITY COLLEGE,HI,968174598,Public,5,5,15600,10,15600,6,6,27198,12,27198,,,,,,,,,,,,,,,
161300,KAPIOLANI COMMUNITY COLLEGE,HI,968164421,Public,30,30,71817,59,71817,23,24,49852,48,49852,,,,,,1,1,2340,2,2340,,,,,
161400,KAUAI COMMUNITY COLLEGE,HI,967669591,Public,1,1,4500,2,4500,1,1,6000,2,6000,,,,,,,,,,,,,,,
161500,UNIVERSITY OF HAWAII MAUI COLLEGE,HI,967321644,Public,4,4,15000,8,15000,3,3,13511,6,13511,,,,,,,,,,,,,,,
161600,BOISE STATE UNIVERSITY,ID,837251000,Public,418,428,1034002,446,1040752,403,411,1118115,434,1123615,311,320,2059639,322,2059639,39,39,358701,48,358701,39,40,331035,42,331035
161700,COLLEGE OF IDAHO (THE),ID,836054432,Private-Nonprofit,2,3,8250,6,14500,7,8,33500,15,36500,6,6,96331,15,96331,1,1,14073,3,19144,,,,,
161900,COLLEGE OF SOUTHERN IDAHO,ID,833033398,Public,30,30,73415,59,73415,21,21,55651,41,58651,,,,,,,,,,,,,,,
162000,IDAHO STATE UNIVERSITY,ID,832095377,Public,168,169,447389,174,450961,130,132,410114,139,414542,224,226,2030060,331,3008853,9,9,58387,9,58387,121,131,1051220,181,1390747
162100,LEWIS-CLARK STATE COLLEGE,ID,835012698,Public,50,50,93187,50,93187,51,51,128939,56,135569,,,,,,,,,,,,,,,
162300,NORTH IDAHO COLLEGE,ID,838142199,Public,19,19,42717,62,54521,16,16,55087,42,56982,,,,,,1,1,4500,2,4500,,,,,
162400,NORTHWEST NAZARENE UNIVERSITY,ID,836865897,Private-Nonprofit,12,13,35663,49,85159,8,8,26713,42,97361,23,23,147281,249,1565242,1,2,14131,10,30485,2,2,7401,18,71091
162500,BRIGHAM YOUNG UNIVERSITY - IDAHO,ID,834601650,Private-Nonprofit,1691,1699,4981882,2368,5630205,1290,1298,4475064,1922,5396532,,,,,,3,3,14918,6,26052,,,,,
162600,UNIVERSITY OF IDAHO,ID,838444291,Public,113,118,265057,163,282164,80,82,226467,120,240203,83,85,622887,93,628787,17,17,107368,23,122011,48,50,519153,61,538996
162800,AMERICAN ACADEMY OF ART COLLEGE,IL,606044302,Proprietary,0,0,0,2,4750,0,0,0,3,11500,,,,,,,,,,,,,,,
163200,AQUINAS INSTITUTE OF THEOLOGY,MO,631083323,Private-Nonprofit,,,,,,,,,,,0,0,0,1,1500,,,,,,,,,,
163300,AUGUSTANA COLLEGE,IL,612012296,Private-Nonprofit,9,10,34982,15,34982,11,12,24094,25,28844,28,28,275141,28,275141,14,14,92756,21,92756,1,1,5479,1,5479
163400,AURORA UNIVERSITY,IL,605064892,Private-Nonprofit,161,165,471278,172,474205,138,138,395836,145,408419,745,776,4031366,783,4048390,14,14,103784,16,103784,178,184,1142885,185,1145070
163600,SOUTHWESTERN ILLINOIS COLLEGE,IL,622215899,Public,88,89,143555,327,280958,55,59,90846,221,216743,,,,,,1,1,3500,3,6340,,,,,
163800,BLACK HAWK COLLEGE,IL,612655899,Public,13,13,16480,27,17396,6,6,14491,13,14988,,,,,,,,,,,,,,,
163900,BLACKBURN UNIVERSITY,IL,626261498,Private-Nonprofit,7,7,15206,11,20706,7,7,18740,9,20740,,,,,,,,,,,,,,,
164000,PRAIRIE STATE COLLEGE,IL,604118226,Public,26,26,67486,54,70188,39,42,113811,87,117511,,,,,,,,,,,,,,,
164100,BRADLEY UNIVERSITY,IL,616250002,Private-Nonprofit,5,5,20250,11,20250,6,7,17981,13,17981,149,149,1802424,709,4708947,8,8,38693,8,38693,27,28,351427,113,763129
164300,SPOON RIVER COLLEGE,IL,615208907,Public,9,9,10018,18,10018,12,13,14741,26,14741,,,,,,,,,,,,,,,
164800,CITY COLLEGES OF CHICAGO HARRY S TRUMAN COLLEGE,IL,606405691,Public,11,12,23326,25,25576,8,9,12723,19,12902,,,,,,,,,,,,,,,
164900,RICHARD J DALEY COLLEGE-CITY COLLEGES OF CHICAGO,IL,606521299,Public,2,2,4000,5,5750,1,1,2000,3,4750,,,,,,,,,,,,,,,
165000,CITY COLLEGES OF CHICAGO - MALCOLM X COLLEGE,IL,606123197,Public,21,21,54817,42,56567,20,20,50652,39,51224,,,,,,,,,,,,,,,
165200,HAROLD WASHINGTON COLLEGE,IL,606012403,Public,20,20,36248,40,38498,17,18,28002,37,28252,,,,,,,,,,,,,,,
165400,CITY COLLEGES OF CHICAGO - KENNEDY KING COLLEGE,IL,606213798,Public,9,9,23063,20,26813,3,3,4204,6,5104,,,,,,,,,,,,,,,
165500,WILBUR WRIGHT COLLEGE,IL,606341591,Public,5,5,18500,11,19089,8,8,22058,16,22058,,,,,,,,,,,,,,,
165700,MIDWESTERN UNIVERSITY,IL,605151200,Private-Nonprofit,,,,,,,,,,,3082,3104,108339499,11778,109659111,,,,,,2535,3204,153080463,10636,154720270
165900,ROSALIND FRANKLIN UNIVERSITY OF MEDICINE AND SCIENCE,IL,600643095,Private-Nonprofit,,,,,,,,,,,965,966,31650498,3670,31650498,,,,,,863,885,33686751,3309,33686751
166100,CHICAGO THEOLOGICAL SEMINARY,IL,606372902,Private-Nonprofit,,,,,,,,,,,4,4,38995,8,71950,,,,,,,,,,
166300,SPERTUS COLLEGE OF JUDAICA,IL,606051995,Private-Nonprofit,,,,,,,,,,,2,2,12291,4,19911,,,,,,,,,,
166400,UNIVERSITY OF ST. FRANCIS,IL,604356188,Private-Nonprofit,5,5,13157,20,40806,4,4,12946,17,47520,70,70,864350,392,2339311,1,1,20000,6,37256,33,33,1044375,167,1727577
166500,COLUMBIA COLLEGE CHICAGO,IL,606051996,Private-Nonprofit,69,69,174387,93,178010,67,69,210174,108,211174,2,2,34167,19,129829,38,42,345809,51,383809,7,13,98331,29,209276
166600,CONCORDIA UNIVERSITY,IL,603051499,Private-Nonprofit,117,121,469359,289,469359,124,128,654758,303,654758,1055,1060,14755523,2697,14755523,5,5,43906,10,43906,108,111,2309309,273,2309309
166900,DANVILLE AREA COMMUNITY COLLEGE,IL,618325199,Public,8,8,13892,16,13892,10,10,22324,20,22324,,,,,,,,,,,,,,,
167100,DEPAUL UNIVERSITY,IL,606042287,Private-Nonprofit,591,618,1159181,836,1315461,588,615,1101048,860,1243303,1142,1181,7793451,1248,8067910,118,124,1248028,221,1559376,343,382,2739776,437,2872622
167400,EASTERN ILLINOIS UNIVERSITY,IL,619203099,Public,171,172,385743,201,432771,156,162,401339,193,449577,130,131,821815,137,853669,24,24,117594,35,137918,6,6,27778,6,27778
167500,ELGIN COMMUNITY COLLEGE,IL,601237193,Public,58,58,188537,192,188537,29,29,110214,110,115464,,,,,,,,,,,,,,,
167600,ELMHURST UNIVERSITY,IL,601263296,Private-Nonprofit,20,20,65345,64,136145,23,24,84076,73,213507,4,5,45843,88,678025,10,10,100678,18,119988,10,11,105294,63,549815
167800,EUREKA COLLEGE,IL,615309976,Private-Nonprofit,4,4,18000,8,18000,5,5,16000,11,19000,,,,,,5,5,37947,6,49572,,,,,
168100,HIGHLAND COMMUNITY COLLEGE,IL,610329341,Public,9,9,13695,38,31767,6,6,11692,28,34188,,,,,,1,1,1000,3,3781,,,,,
168200,GARRETT - EVANGELICAL THEOLOGICAL SEMINARY,IL,602012926,Private-Nonprofit,,,,,,,,,,,8,8,98041,11,108291,,,,,,1,1,18796,1,18796
168400,GREENVILLE UNIVERSITY,IL,622461199,Private-Nonprofit,41,42,103098,62,133115,34,34,162266,53,197321,10,10,93154,39,231006,2,2,6178,2,6178,,,,,
168500,HEBREW THEOLOGICAL COLLEGE,IL,600773263,Private-Nonprofit,11,11,43883,26,43883,9,9,19084,24,19084,,,,,,1,1,5000,1,5000,,,,,
168800,ILLINOIS COLLEGE,IL,626502299,Private-Nonprofit,17,19,57348,63,86788,20,22,67473,84,123204,,,,,,1,1,6792,1,6792,,,,,
168900,ILLINOIS COLLEGE OF OPTOMETRY,IL,606163878,Private-Nonprofit,,,,,,,,,,,22,23,218170,188,2102034,,,,,,34,35,187919,244,1628057
169100,ILLINOIS INSTITUTE OF TECHNOLOGY,IL,606163717,Private-Nonprofit,10,10,34173,20,43580,15,18,71528,32,90780,52,55,350245,63,372264,12,12,73303,17,86445,115,138,1198858,157,1198858
169200,ILLINOIS STATE UNIVERSITY,IL,617901000,Public,354,365,1045886,468,1050886,247,254,774347,369,778847,82,82,460967,85,460967,103,114,637271,139,651022,9,9,73344,9,73344
169300,NORTHEASTERN ILLINOIS UNIVERSITY,IL,606254699,Public,120,126,273193,152,280443,104,115,266254,138,284325,80,89,424255,93,432755,6,6,27557,9,27557,4,4,20645,4,20645
169400,CHICAGO STATE UNIVERSITY,IL,606281598,Public,70,72,162711,87,173655,70,71,211955,89,236244,54,55,442853,67,512325,8,8,109849,11,124849,114,118,1647304,134,1679156
169600,ILLINOIS WESLEYAN UNIVERSITY,IL,617022900,Private-Nonprofit,1,1,3500,2,3500,4,4,15868,5,15868,,,,,,4,4,26573,5,26573,,,,,
169900,JOLIET JUNIOR COLLEGE,IL,604318938,Public,43,44,85048,91,91955,49,51,87402,111,101332,,,,,,3,3,3813,6,3813,,,,,
170000,JUDSON UNIVERSITY,IL,601231498,Private-Nonprofit,14,14,21694,24,31456,13,13,31469,24,62822,12,12,141875,15,160680,,,,,,1,1,17465,1,17465
170400,KNOX COLLEGE,IL,614014999,Private-Nonprofit,6,6,17168,15,24502,7,7,20836,17,23168,,,,,,6,6,62424,13,62424,,,,,
170500,ILLINOIS VALLEY COMMUNITY COLLEGE,IL,613489692,Public,6,6,9657,12,9657,5,5,8121,10,8121,,,,,,,,,,,,,,,
170600,LAKE FOREST COLLEGE,IL,600452399,Private-Nonprofit,5,5,17750,11,22500,21,25,75400,45,75400,,,,,,8,8,119343,13,119343,,,,,
170700,LEWIS UNIVERSITY,IL,604462200,Private-Nonprofit,51,51,183759,126,271407,56,57,223223,135,341002,62,64,630865,355,2384466,26,27,381113,39,432114,7,8,61455,45,306119
170800,LINCOLN CHRISTIAN UNIVERSITY,IL,626562167,Private-Nonprofit,1,1,1750,1,1750,,,,,,4,4,19725,17,94161,,,,,,,,,,
171000,LOYOLA UNIVERSITY CHICAGO,IL,606601537,Private-Nonprofit,350,359,851159,499,947832,312,326,1167110,502,1283549,686,1156,20718217,2057,20728467,159,177,1633957,209,1640793,774,890,15114362,1251,15114362
171200,LUTHERAN SCHOOL OF THEOLOGY AT CHICAGO,IL,606155698,Private-Nonprofit,,,,,,,,,,,1,1,10250,2,10250,,,,,,,,,,
171600,GENERATIONS COLLEGE,IL,606024405,Private-Nonprofit,85,85,215518,165,251518,42,42,213958,96,306216,,,,,,,,,,,,,,,
172200,MCKENDREE UNIVERSITY,IL,622541299,Private-Nonprofit,18,18,59690,30,71769,35,35,102026,51,108736,27,27,164356,41,200703,16,17,120832,26,120832,,,,,
172300,MEADVILLE THEOLOGICAL SCHOOL OF LOMBARD COLLEGE,IL,606013616,Private-Nonprofit,,,,,,,,,,,1,1,6000,9,35764,,,,,,0,0,0,3,29646
172400,MILLIKIN UNIVERSITY,IL,625222084,Private-Nonprofit,29,31,64903,41,64903,35,37,110779,58,110779,8,8,62316,36,225844,7,7,69803,12,76089,5,5,31649,50,497934
172500,MONMOUTH COLLEGE,IL,614621963,Private-Nonprofit,1,1,258,2,258,3,3,6687,6,6687,,,,,,3,3,19493,6,19493,,,,,
172700,MOODY BIBLE INSTITUTE,IL,606103214,Private-Nonprofit,34,35,114158,73,119722,28,29,111862,62,116723,23,24,233863,48,233863,,,,,,1,1,12673,2,12673
172800,MORTON COLLEGE,IL,608044398,Public,4,4,6150,8,6150,1,1,2250,2,2250,,,,,,,,,,,,,,,
173200,NATIONAL UNIVERSITY OF HEALTH SCIENCES (THE),IL,601484583,Private-Nonprofit,8,8,33599,18,43599,10,10,77343,22,89093,156,156,4565823,467,6996130,1,1,8002,4,8002,159,169,2761116,534,3874182
173300,NATIONAL LOUIS UNIVERSITY,IL,606033032,Private-Nonprofit,188,192,541202,888,1402329,184,192,582808,816,1507866,426,437,4698653,1885,10118056,17,19,215912,68,401054,132,164,2106323,527,2534236
173400,NORTH CENTRAL COLLEGE,IL,605404690,Private-Nonprofit,15,17,41576,23,41576,18,18,76167,36,76167,188,190,3452006,445,3452006,8,8,81705,16,81705,109,113,3842326,268,3842326
173500,NORTH PARK UNIVERSITY,IL,606254895,Private-Nonprofit,13,15,45468,34,73593,20,22,57542,53,128270,43,44,426049,133,870282,7,7,40742,9,44395,6,6,29101,13,88583
173600,NORTHERN BAPTIST THEOLOGICAL SEMINARY,IL,605321348,Private-Nonprofit,,,,,,,,,,,8,8,32475,29,105065,,,,,,1,1,7417,3,7417
173700,NORTHERN ILLINOIS UNIVERSITY,IL,601152854,Public,241,249,673826,331,722124,240,253,644481,346,675653,296,309,1539839,333,1581400,52,54,313629,82,339830,85,85,696517,92,706890
173900,NORTHWESTERN UNIVERSITY,IL,602080001,Private-Nonprofit,69,76,133647,135,159636,51,52,136041,106,173407,751,884,10202184,2180,14294741,15,15,145481,15,145481,656,829,15701555,2090,23396476
174100,OLIVET NAZARENE UNIVERSITY,IL,609142271,Private-Nonprofit,27,27,61103,41,75542,24,25,80592,46,114982,25,25,107307,38,162067,8,8,44276,11,55628,,,,,
174200,ILLINOIS EASTERN COMMUNITY COLLEGES,IL,624501099,Public,10,10,32270,29,46670,5,5,12950,21,34366,,,,,,,,,,,,,,,
174500,QUINCY UNIVERSITY,IL,623012699,Private-Nonprofit,12,12,45442,27,45442,16,16,44984,32,44984,14,14,200785,33,200785,2,2,42824,5,42824,2,2,22208,6,22208
174700,ROCK VALLEY COLLEGE,IL,611145699,Public,13,13,27691,45,35394,13,13,25410,53,44286,,,,,,0,0,0,1,2106,,,,,
174800,ROCKFORD UNIVERSITY,IL,611082393,Private-Nonprofit,28,33,85144,52,98808,33,36,91695,59,113547,14,14,98426,15,101008,8,8,60571,12,73080,3,3,22270,3,22270
174900,ROOSEVELT UNIVERSITY,IL,606051394,Private-Nonprofit,55,57,234954,136,267303,48,49,215668,116,241041,108,109,1061366,274,1571478,12,14,102815,29,126784,60,66,595218,167,778614
