tenant_id,id,security_group_id,remote_group_id,direction,ethertype,protocol,port_range_min,port_range_max,remote_ip_prefix,standard_attr_id
3cdeef5c3119408e861f8e822bed3fe9,262b4b90-dff5-463c-b2ce-ec0fd1a6c22f,7b4be935-25ac-4fe7-ae64-5b0831cbe439,7b4be935-25ac-4fe7-ae64-5b0831cbe439,ingress,IPv6,,,,,2563
3aceb806602b45b0b789a8456f92b886,262f233b-2a94-4693-b747-f33214da3e82,6e9b7086-bb62-463e-ab80-50516b2a79cc,,egress,IPv6,,,,,2564
956ae20bbb444a8c8f149729198aec63,2633528d-2354-4acb-b234-7d67c048397e,1706d8f6-34e6-48ad-acd7-6cdc56891407,,egress,IPv4,tcp,1.0,65535.0,10.134.201.182/8,2565
ecda34f53cfe4059bbb39a8adb33ce79,263366a7-b6fc-4100-89f9-9542deab58ee,2007a9a5-de89-4567-acf4-1fdc7879f120,,ingress,IPv4,tcp,443.0,443.0,10.71.29.205/8,61686
98333a1a28e746fa8c629c83a818ad57,26560fce-88c0-4f36-9e61-2e3e5f8f3a03,c176941f-d4db-41c2-9436-16432389a01f,,ingress,IPv4,tcp,631.0,631.0,10.173.236.132/8,65142
f0ae1d7c6f7b4417b2c9c4c82933ebd5,265e4082-1bd1-4e32-9ee3-891cc25a6d7b,0adc1d0c-c6ef-4695-be3b-82d04a227c59,,ingress,IPv4,tcp,22.0,22.0,10.106.80.15/8,42112
8514ce71165744a993b4c924324707b3,2666cc1c-9584-4947-944e-5a35a07e5a59,e2380693-df2b-4c8b-b628-b0cfbd0e3d30,,ingress,IPv4,tcp,80.0,80.0,10.71.29.205/8,44924
98333a1a28e746fa8c629c83a818ad57,266a1946-b97f-41c6-8889-6222526041f2,7288abfd-ddf8-4f53-9d57-f28d193e3724,,ingress,IPv4,icmp,,,10.37.117.235/8,2566
5011108dead44335aaa88096bb21616d,266afb49-f0be-4053-9f20-823c39a48a22,04173d5b-fe87-4545-b5f6-aebd63336042,04173d5b-fe87-4545-b5f6-aebd63336042,ingress,IPv6,,,,,59844
ab7f6805562b4a2bbdd580c29a80dd6f,266eb177-e236-4373-9f9f-cc098b9c3aa4,789b6091-4120-4994-ae14-9c3a6fee36fe,789b6091-4120-4994-ae14-9c3a6fee36fe,ingress,IPv6,,,,,20036
d6d9b079e28d4cf29d5aebac75016918,266f9275-67ce-48b7-b3fc-363fd68592cb,7b0b0a62-cecb-44ea-b151-8dc8e245cb14,,egress,IPv6,,,,,55982
7c1c482a82944573802ae3d340dcfc2b,2678570d-c0a2-4801-9a71-2643891c8182,01c0ae75-c510-4ca1-960a-5d0599e78194,01c0ae75-c510-4ca1-960a-5d0599e78194,ingress,IPv4,,,,,35668
607cfde8b8b7439ab804740f38b2d80b,267a872d-420d-4ddc-84c2-af652003dc1b,dc37dbb7-dc91-4fb0-a752-ebf66e390df8,dc37dbb7-dc91-4fb0-a752-ebf66e390df8,ingress,IPv6,,,,,2567
84d075a4038642f3b592249e4a9cc41a,26819c82-6771-4f0b-adcf-28ea9ccd2dd8,26db6958-ddaa-4fc2-b481-fa53235ea7b3,,egress,IPv4,,,,,2568
98333a1a28e746fa8c629c83a818ad57,2685d912-9716-41f0-89d2-c24d1ede9159,56ff75f2-115e-4757-89f4-6e5b91ca1ddf,,ingress,IPv4,tcp,111.0,111.0,10.53.228.11/8,64291
83707b8bd5b64b1c9285b33557b093e1,26902532-ec6a-4537-a8a9-975c15fe7a32,1aeff992-dc10-4602-b24a-c1aeb0e889d4,,egress,IPv4,tcp,5432.0,5432.0,10.239.30.150/8,57032
505f01782d3a4b278d5ff833cb9b7b07,2693f2ba-515c-446d-8f17-20634df90094,5f578116-fa85-4a34-be3b-f06c8bfbdb2c,5f578116-fa85-4a34-be3b-f06c8bfbdb2c,ingress,IPv6,,,,,2569
9c982b4e161647ddb5f8637ac9eb551d,269cea09-2907-48a8-b2bd-948dd279c0ca,cee02abb-4298-47a8-8612-d25e44bad1c3,,ingress,IPv4,tcp,22.0,22.0,10.71.29.205/8,43080
e0ebfc33088045c98a09baefa46b3f7c,269cfcda-ab4a-4c03-ad59-6d538d901632,6ba82f86-c732-4436-a24f-d538bc274667,,ingress,IPv4,tcp,22.0,22.0,10.71.29.205/8,2570
39f988b0c06540b8ac104982e89c4c1e,26bbbcc8-081d-48fa-9119-8fd4088c0039,e5ee76c5-12fa-4c9e-a9b5-8706807dd184,,egress,IPv6,,,,,44094
d00c4471fe5945f69795d50f7f32981e,26c3d680-c122-4052-b9a0-0b2c6af2a69a,8b22be37-775f-401d-bafb-6063eb8f9e79,,ingress,IPv4,tcp,8080.0,8080.0,10.71.29.205/8,13176
4af5b4502678444e980568ce2b3f3c0c,26ca5cf3-cbf4-403b-935d-0bf089f57a0f,3d2dc0cb-212c-4631-8521-33d7e3a1b4c1,,ingress,IPv4,tcp,22.0,22.0,10.148.218.114/8,2571
4e101cf5264b4e739b7b5ebe0f6b5c68,26e98f1b-91ff-436d-a321-4900c5658cd5,e29710d9-875e-4a42-a6f1-b9e546b0451f,,ingress,IPv6,tcp,514.0,514.0,10.70.255.162/8,39946
5fb2df3c80e843bfa7b2867a83cbc3e4,26eafbfb-1da5-47b0-ac97-180086eee1f4,f50f7b46-077c-4df1-a818-7c01575b6864,f50f7b46-077c-4df1-a818-7c01575b6864,ingress,IPv4,,,,,46242
28e9f0642b174e3ca8f362e47a4422bf,26eeb283-6b7f-4818-8c42-a0ef075a3efb,bf050e99-e5bc-428b-ba50-b43ad5b38edd,bf050e99-e5bc-428b-ba50-b43ad5b38edd,ingress,IPv4,,,,,2572
347e25c219354db38c6662e4ab9a9c84,26f602cb-8491-4d4d-99fc-1d61c67bb823,abe7cb81-1fed-4305-8ba6-e1bd335a6493,,ingress,IPv4,,,,10.71.29.205/8,44427
f0ae1d7c6f7b4417b2c9c4c82933ebd5,26f60a49-6f0d-414d-818a-d456d0566eca,0adc1d0c-c6ef-4695-be3b-82d04a227c59,,ingress,IPv4,tcp,22.0,22.0,10.18.126.127/8,50572
6fd31ef7c5d9462f94e48435ff9f5a57,26fdd40f-0c2d-4a7e-81c4-4c7bd101b37e,3d7d839e-cb45-4c2c-9bc3-367e9f1d3347,,ingress,IPv4,tcp,80.0,80.0,10.71.29.205/8,58714
0869d84607844ffc9aa2a0a72a8cc4c0,27317a81-cdb6-44bf-841b-8b11e888ea22,c1e223f1-686e-4254-8f2d-700ae549c116,,ingress,IPv4,tcp,50070.0,50070.0,10.71.29.205/8,20856
e54b2b9458b14d5d84cd7f76c541cd56,2737d1d5-a4f5-4154-b6d5-0ffba43c5b90,82a4980d-2bb8-4356-961d-e1c17a1d9965,,egress,IPv6,,,,,2573
51415f8df5d64f9b8217ab26273a90fb,273df268-64ce-466a-ab47-7cecc21971e0,3b15a947-a516-45dc-87ea-4957a9c2e5cb,,egress,IPv6,,,,,55707
524d0a12649042c596a81a782b54b538,273f2328-06ac-498b-b3d8-81b87d1acd97,6bde6e08-77f6-4a58-a78c-2c496d38a099,,ingress,IPv4,tcp,8000.0,8000.0,10.71.29.205/8,2574
ef94aa51ed314b2faa94a87cee0a9919,27425ab2-3963-450f-a031-a4a0c598f6a3,f5532c04-daa5-42bd-b962-5c0873e4054e,f5532c04-daa5-42bd-b962-5c0873e4054e,ingress,IPv4,,,,,2575
d5dea416238445dfa979e3abb838d4af,27439169-8b63-41e1-a6be-e001d1851801,6bd2e24c-8215-4654-a150-62daba3938f6,,ingress,IPv4,tcp,22.0,22.0,10.71.29.205/8,61942
ccf2065a88074df09526d5dd5c361845,274842c8-0c0f-43ee-b93c-a8df107072e9,122abe5b-075c-4f9b-8749-91a31422d87b,122abe5b-075c-4f9b-8749-91a31422d87b,ingress,IPv4,,,,,65366
5d5966b038e347a58022e63db912366e,274e8323-deff-48ea-93a1-cb8d26311206,c2ee346b-72d2-4b5b-b1f8-276418c85954,,ingress,IPv4,tcp,1.0,65535.0,10.71.29.205/8,2576
9e1029d915bf49a4a6e4dbe43eaccf41,2751ad46-d41d-4889-82d5-e2595a81822c,433357b9-e9c7-4fa7-9b84-bc54353c7a89,433357b9-e9c7-4fa7-9b84-bc54353c7a89,ingress,IPv4,,,,,39441
3008a142e9524f7295b06ea811908f93,2753d434-2c09-4c53-adca-92112d0f0f63,b8adbc89-e885-4389-8fb9-274fe4802b04,,egress,IPv4,,,,,42935
09ad05432f914e26bc417bf58f1cb4d2,2755d0fd-ed8d-4891-8aa3-767ee1c40068,bebcd4fb-b30b-4476-8eaa-92b644ef5f5f,,egress,IPv4,,,,,27089
1140b46602e84c47838f707b060d6fd2,275a6957-b535-44a6-9cd5-fb0055c5f946,450d2918-0e07-4111-a8af-948eedb8e1ce,,egress,IPv4,,,,,2577
7f90e41e2e7a4f5f805e5c81f3994f6d,2775d5b5-95ba-4901-9789-40a530633037,c2b9a7bb-9013-419a-a65b-630fa909c1f7,c2b9a7bb-9013-419a-a65b-630fa909c1f7,ingress,IPv6,,,,,14245
bfd50153a2e9476f93e33e30e922cd06,2779e123-dc55-4824-823e-2fff653afcaf,37624c28-ef38-4ad3-894d-305f0e3b234d,,egress,IPv4,,,,,17131
37e7f3b1a82c4decb8853d8921a1fd70,277b25a0-f722-4615-91d6-d01ec1787c92,c8cbdb9f-8800-48fb-93fe-3b236954c392,,ingress,IPv4,tcp,22.0,22.0,10.71.29.205/8,53123
008d8d81335240fcb255b268f8562c22,277c03dc-8a37-402a-90f1-af4a176ea102,18e74c84-ea3a-4d0f-a50f-c2ac1efde47a,,ingress,IPv4,udp,1.0,65535.0,10.71.29.205/8,44418
b0c5a712396141a593e7d0b76051383c,2781bab1-1407-4fae-b6ff-559315bef983,f23187d7-de64-4c79-b16f-3baec82cb1f3,,ingress,IPv4,tcp,22.0,22.0,10.71.29.205/8,16121
3f57747799034e2bb32f630d9ed9fa87,27919b0a-f741-4c8d-b7ae-8be574dee2a8,4c2aac19-966c-433b-88df-aa2e748905bc,,egress,IPv4,,,,,2579
af6808bae4494d07a11f4fd479ceec36,27a48916-d4e5-4d01-a46f-f051edae3c2d,320c4333-13eb-4297-8e31-42c98bfcc63b,,egress,IPv4,,,,,2580
809580eba9ea41eeacae72b0017223a4,27b366b9-c4b1-4ee3-9f93-15cbeb8cf12f,f70ca6ca-13c9-4215-b0fe-1a376b1e5234,,ingress,IPv4,tcp,22.0,22.0,10.71.29.205/8,53333
d6d9b079e28d4cf29d5aebac75016918,27d38637-c51d-4d0f-acc8-5a8d3f7f4d7a,5ccb91d9-f66c-4f24-8f28-7656b8ebd748,,egress,IPv6,,,,,52780
e8fa7c20e65e4b38b51d43f97ea35f6d,27d4bb10-91c3-4bca-a897-68e9d0ff7727,0bbd6fef-aa81-4c93-b6cf-e564d9b5835f,,egress,IPv4,,,,,2581
7d9c9f0090ed47789665fa7c16b08f2f,27fb8832-3158-454a-a1ac-51c673d3036a,784feffc-b532-4630-8ae6-db14b8f35c40,784feffc-b532-4630-8ae6-db14b8f35c40,ingress,IPv4,,,,,38253
16f37c716f604bfb8175a1b9ffac97ed,2803e5ce-fd5d-4e60-8167-34da3b0b2d80,40f9da9a-7579-4837-a076-70a2a609eaa7,40f9da9a-7579-4837-a076-70a2a609eaa7,ingress,IPv6,,,,,2582
0c5f2632234a4e7c8c0ed04720074d79,2807c242-b726-4d54-a7d8-7d0f78848215,cbded10b-ec6f-4338-b69c-ecafd0e4dbd1,,ingress,IPv4,tcp,443.0,443.0,10.71.29.205/8,55684
0223a6976a704184b63957b1b80a2c8e,28093740-8cec-4a7a-9796-290aa5c2e771,09ed1d56-1b8c-47e2-9c1b-464497ccd54a,09ed1d56-1b8c-47e2-9c1b-464497ccd54a,ingress,IPv4,,,,,61505
688dc4c773a84b5d9bf99be864beb9c3,280ae0c1-544a-4696-bd35-0c55c6b36300,903b3c23-90cb-4b85-b8ef-639d3e19c12b,903b3c23-90cb-4b85-b8ef-639d3e19c12b,ingress,IPv4,,,,,59291
4e101cf5264b4e739b7b5ebe0f6b5c68,280ec53e-3dc0-4b12-9be4-583c8a52d07a,2e2b2e95-ff6b-41e8-87cb-16323d6798ee,,ingress,IPv6,tcp,9090.0,9090.0,10.70.255.162/8,2583
f0ae1d7c6f7b4417b2c9c4c82933ebd5,281b5a5e-4dbb-4afe-a645-dc8475f960cc,0adc1d0c-c6ef-4695-be3b-82d04a227c59,,ingress,IPv4,tcp,22.0,22.0,10.166.219.225/8,47679
69ffed1aa2cb42b68ddacff8cb2ad0f6,281dec6a-245c-4050-94ee-7e7074639b39,57b9cf16-498c-4c79-9762-9a7b959bc9ed,,egress,IPv6,,,,,50642
d1f6265b0a204448baba3db8ca0db737,2822bea9-1b1c-4808-8605-1c02fe04d1da,c80ca594-ed49-4685-a16c-874e6c02692e,,egress,IPv6,,,,,20568
34f87362758043a98ea19c5a5e9217c9,2822f20b-b499-472a-97e5-bf0e088f881f,0af450ad-f248-4a63-91e9-143cf0214585,,ingress,IPv4,tcp,22.0,22.0,10.71.29.205/8,2584
47c0857cf5b5452a86f640fd44be1d40,282ae5e8-a460-40aa-99b5-f0e9a53ee71c,690b2222-d1b9-4787-81f5-7988b33b0dfb,,egress,IPv4,,,,10.172.131.37/8,2585
3008a142e9524f7295b06ea811908f93,283b59c7-3e68-4fe9-86cb-9fffbe1da74c,e097d3ac-d59b-4b6d-abdd-e1083c6018bb,,egress,IPv6,,,,,39065
4e101cf5264b4e739b7b5ebe0f6b5c68,284cd943-9f41-4ee9-a476-e574db2d4770,bf2f014c-fed8-47a6-949a-8ab6bae8657e,,ingress,IPv4,tcp,3389.0,3389.0,10.71.29.205/8,2587
f0ae1d7c6f7b4417b2c9c4c82933ebd5,285e1c22-d91d-4489-afdf-3392d1da7762,0adc1d0c-c6ef-4695-be3b-82d04a227c59,,ingress,IPv4,tcp,22.0,22.0,10.197.122.134/8,15540
47c0857cf5b5452a86f640fd44be1d40,2869c1da-7d3b-45f3-b8f6-346085ab1176,d48afdac-2a2f-489e-91c2-f11c728ad9ef,,ingress,IPv4,tcp,5671.0,5671.0,10.193.125.195/8,2588
ecc28eb4ccc84ea497c8770ec9e7f0db,2869ffc7-1d23-4fb2-a93d-187c073887ba,ba284ecf-57c5-4d59-8032-38f0a572daf4,,ingress,IPv4,tcp,1.0,65535.0,10.71.29.205/8,2589
1c824839d5d545da84f30a124abe3449,286a5067-41e1-4c6f-9e09-d93dd28448a0,cbc72c25-96c3-45f6-9638-471b1399d4e8,,egress,IPv4,udp,53.0,53.0,10.71.29.205/8,2590
0862b6bf68604444bbc2977d93f850ee,28753ba0-1b9e-4d92-bc29-dedfd06ee04b,656e20c1-78fb-49e1-abd4-a95e418960c5,,ingress,IPv4,icmp,,,10.71.29.205/8,49393
dba6cc0fec6845a58f4dd5e84ef8dca5,287a9f9d-1921-4e3e-8a15-971e05d5fa5c,ebc82d1c-890c-4858-b691-28c4883a762a,,ingress,IPv4,tcp,10250.0,10250.0,10.71.29.205/8,47209
c6d36b416dac49f193b4a209546ce370,2883c7f5-eb80-47e3-b343-67b2b9103b5a,098e84d9-f7fb-4b56-9a00-b5ec7bb61326,,ingress,IPv4,tcp,22.0,22.0,10.71.29.205/8,31461
180d4a6cd84e4ec8b390b97497bfd7bf,2884724a-6faf-460e-9754-909873048ff3,6fa46735-5177-4325-89c1-4d865c45b8ec,6fa46735-5177-4325-89c1-4d865c45b8ec,ingress,IPv6,,,,,44479
2e10d2186b23471d94f6f465d49b8581,28a0ff95-daa3-410d-a6a5-8a359cc3e51e,27516ee5-0b67-437a-966a-ddeff4d67993,,ingress,IPv4,tcp,1.0,65535.0,10.71.29.205/8,49720
d203c74dd2b6429cb82a8d212f1b5c3e,28a3d1d2-d453-4c63-81ab-c0d5bf0aae52,290c2d55-cefa-4193-be6b-dff2a3e1e70c,,ingress,IPv4,tcp,22.0,22.0,10.71.29.205/8,2591
bfd50153a2e9476f93e33e30e922cd06,28a61b6c-5c15-4b5b-acea-9699085f498a,31fbfad9-3fc5-49ff-a6ea-d49d96da2d50,,ingress,IPv4,tcp,18080.0,18080.0,10.71.29.205/8,42038
5f7daf994af54b91802823e54ee5f18d,28a7bde7-7618-4ef8-9cf7-fb8dbdeef018,e28ccffc-dfef-4a2d-83f6-4e45213868fc,,ingress,IPv4,tcp,443.0,443.0,10.71.29.205/8,2592
fc1b446cad9e4849a41f9160664e3781,28ab3287-b749-4557-8226-e9f41b45864d,339fb9bf-7d0e-4d28-bb14-fad1a0b1ee59,,ingress,IPv4,tcp,80.0,80.0,10.71.29.205/8,2593
e3fb2659584e436a832461dac02835f0,28abda0e-e030-42e7-88ee-dc0ea56029b2,0a4cc2bf-c2d5-4f78-b594-b4ca1b7b6aab,,ingress,IPv4,udp,1.0,65535.0,10.187.10.87/8,52424
e699f9ecfe644d78b415bec6330c78c8,28b03468-0fb3-4dab-ba86-98215a13d356,aac34ba3-1259-4ef8-bfdb-dda3fad9b922,,ingress,IPv4,tcp,443.0,443.0,10.71.29.205/8,9737
b263c8f9e24f4af9888ea2b2975c2e19,28e46e04-3fbd-4c6a-b162-34910fc76107,1bd0b722-afcb-4acd-bf03-2f0e906712b5,,egress,IPv4,,,,,55951
292c70904ce7415c8626f801bbf1ed0c,28e8780a-7a27-45f2-b2d5-7150fa79a06e,c817cfb8-2cc7-4a09-84be-426f6624490f,,ingress,IPv4,tcp,9618.0,9618.0,10.1.142.216/8,62296
17ea94ad74b64b9d92f4888336a598c7,28f03481-7fb5-4e2e-a523-a471bbd58dab,298a5c09-9df0-463b-b9bc-a647380bdee3,,ingress,IPv4,udp,1.0,65535.0,10.71.29.205/8,2594
3a3dd8971d2e4f6abf826e5dd0362895,28f3ec18-5d88-4ed0-adec-e146aa0f9017,bed5a39e-5269-4487-80b3-c6c9da021443,,ingress,IPv4,udp,1.0,65535.0,10.193.125.195/8,16766
4af5b4502678444e980568ce2b3f3c0c,28f7fc6a-4dff-4e8a-8a84-7a7947287884,3d2dc0cb-212c-4631-8521-33d7e3a1b4c1,3d2dc0cb-212c-4631-8521-33d7e3a1b4c1,ingress,IPv6,,,,,2595
28e9f0642b174e3ca8f362e47a4422bf,2900b1f0-8ee1-4e45-936a-051faacf7b60,6851fc1e-bfa9-429f-bdad-03d9c1d90ce3,,egress,IPv6,,,,,2596
37e7f3b1a82c4decb8853d8921a1fd70,290987d8-8f9f-484b-963a-f6a089a5ef46,81df1216-879f-4255-9caa-893c8c4e06d8,,egress,IPv4,,,,,2597
e0ebfc33088045c98a09baefa46b3f7c,290ca69a-5735-4592-9cf3-c1022c5d523f,b7c1cc2b-1f25-436b-8417-01972a3ab68f,,ingress,IPv4,tcp,8000.0,8000.0,10.71.29.205/8,54972
f0ae1d7c6f7b4417b2c9c4c82933ebd5,2933c944-99fb-45a4-b7d2-18a5e44a6819,0adc1d0c-c6ef-4695-be3b-82d04a227c59,,ingress,IPv4,tcp,22.0,22.0,10.96.26.213/8,23312
d0b7612cf9ea47dfb5bdb44106e2975a,293491ad-2d3f-4a76-9e9d-4864021114ea,329a1515-cb0b-4d8b-a743-6d48cba7dcea,,egress,IPv6,,,,,2598
98333a1a28e746fa8c629c83a818ad57,2938dd5a-1cdf-4636-87be-41efb67f4f86,ffd446f0-9e47-4200-be9f-9ebd690f67e6,,ingress,IPv6,tcp,22.0,22.0,10.181.16.173/8,49278
70b2507b8cc44fcb917ddfb85f5079d9,293a7127-1de3-478e-aafc-e105371e4203,c6b5f9a9-3e5f-4f23-90ed-023a05cd7d15,c6b5f9a9-3e5f-4f23-90ed-023a05cd7d15,ingress,IPv4,tcp,1.0,65535.0,,23195
9ed76bfc5fd549d4b743c88eb09cd7c0,294075d5-15e6-4750-b69f-2c408bd7ed60,8c7ef987-86ed-4279-803e-edfe6b7daf20,,ingress,IPv4,tcp,80.0,80.0,10.71.29.205/8,60913
fb0f4492cf014288ad036c51749501c9,29430b03-2302-4b96-b2a2-26aebbd28e3a,49dbc778-240f-4dad-ae21-4f3cbce57c1c,49dbc778-240f-4dad-ae21-4f3cbce57c1c,ingress,IPv4,,,,,2599
ab864875e1f44f1c8f112ea460047cea,29507528-686f-4875-93f8-8a8ddbe00974,8dcdceaf-cc7c-46b0-bd8b-c455b1952b7b,,ingress,IPv4,tcp,22.0,23.0,10.71.29.205/8,62234
aa6656a1a8f34028ae2f5978c9811908,297be0b9-7a9c-4b04-be21-aaa08534ed3d,776ce4d7-9916-417d-a4dd-ed7ee5fda78f,776ce4d7-9916-417d-a4dd-ed7ee5fda78f,ingress,IPv4,,,,,51079
cb58d619ff55411894a0f9d3e005f68c,298c3e0f-4c83-4827-be50-d19d98085c18,f64f21ff-4611-4d00-9313-260bbde3bd77,,ingress,IPv4,tcp,8065.0,8065.0,10.71.29.205/8,53130
7f22435321d8472db2b56b6b28be91ad,298c9f67-f6bc-41f7-8e5e-b8f63c5f8bcb,cde07481-afa7-4adc-ae97-19a89f0a8a2d,cde07481-afa7-4adc-ae97-19a89f0a8a2d,ingress,IPv6,,,,,13705
228d8812934a49e6b0ea300b96ee80d4,29935c86-5c14-439f-bb05-e3cd7cf9af90,828c2a85-0819-4821-b259-2d7b9bbacebd,,egress,IPv4,,,,,2602
8d808091e4f74457859a69affa8367f2,299832be-8bbc-4046-b264-36c586349ba7,dd85166d-01f6-4c05-91c4-0d72e50a8ac9,,ingress,IPv4,tcp,1.0,65535.0,10.71.29.205/8,2603
1d48ed3ca9ed41d99f777238ab01e91f,29a07363-33c8-4a66-8603-a690e9607612,d7905f9f-3554-4071-b11d-64512c81b42a,,egress,IPv4,,,,,7225
ecda34f53cfe4059bbb39a8adb33ce79,29a23c33-01f7-4fe4-93cb-5812418cd9d3,2007a9a5-de89-4567-acf4-1fdc7879f120,,ingress,IPv4,tcp,8080.0,8080.0,10.71.29.205/8,62047
83707b8bd5b64b1c9285b33557b093e1,29a4dafc-1b50-4e51-a0cb-099df96c6492,1aeff992-dc10-4602-b24a-c1aeb0e889d4,,egress,IPv4,tcp,5432.0,5432.0,10.22.152.15/8,57010
7705adbe5221408f845e3bb10b6de471,29bb3c97-4fab-4a69-8eac-344c1a3ff8d7,7c315ca1-f09a-4594-97a8-2d258f4dc4f8,,ingress,IPv4,tcp,22.0,22.0,10.233.120.144/8,2604
d6d9b079e28d4cf29d5aebac75016918,29c38ed3-ab9b-4367-a9dc-a101a28828e3,7fda28c1-d381-4e04-9d4e-04ade243ce21,,egress,IPv4,,,,,52783
5b92ec1146d04f9091ab48b6cdba3eff,29c5cfb1-f029-4df3-9adf-7a71fbaab613,35fc8484-7ba5-42ae-9ec7-d53089b12473,,ingress,IPv4,tcp,2049.0,2049.0,10.71.29.205/8,65056
73a1352d07ea4546aa71c3be1a506802,29c70290-87af-4b2d-8a24-38bec60313f4,4001a53e-97df-42a0-a928-0d4b820608c6,,ingress,IPv4,tcp,10022.0,10022.0,10.71.29.205/8,52955
7705adbe5221408f845e3bb10b6de471,29caa104-74f8-43c6-be30-36b60f6f8887,8add0fa9-1335-414e-863f-9a5582af64aa,,ingress,IPv4,tcp,3456.0,3456.0,10.198.125.200/8,2605
fc1b446cad9e4849a41f9160664e3781,29d92ffd-02c5-40f6-be5a-4cb5fef2855e,2ff460e6-ff40-4d47-bb12-f3f47950a493,,ingress,IPv4,tcp,8000.0,8000.0,10.71.29.205/8,2606
09ad05432f914e26bc417bf58f1cb4d2,29da0431-c6bc-4973-bbcb-f705d4e4af76,32afa418-6046-43ea-b26a-0a2206b7b164,,ingress,IPv4,tcp,6782.0,6782.0,10.71.29.205/8,2607
0d40572228a84adfbeea3e23e2ede8b9,2a132bf2-fd2b-4ee7-a056-4dc25735f8e1,6b57912d-8cbc-4da9-ab80-aaddc5c693ed,,egress,IPv4,,,,,16125
0869d84607844ffc9aa2a0a72a8cc4c0,2a15de52-9044-403a-b62e-631cfa04479f,c1e223f1-686e-4254-8f2d-700ae549c116,,egress,IPv4,,,,,20818
7705adbe5221408f845e3bb10b6de471,2a164e62-15b6-4347-b99e-5ae0e5f3cd6c,e16f001d-ac14-49da-bea7-8126d9bc8484,,ingress,IPv4,tcp,8055.0,8055.0,10.110.234.13/8,2608
e3fb2659584e436a832461dac02835f0,2a1fa391-5788-4610-ab92-3987ad6d7c70,b5013088-bf14-41f6-9b7a-74dcc8fc8706,,ingress,IPv4,udp,60000.0,60100.0,10.71.29.205/8,32797
dba6cc0fec6845a58f4dd5e84ef8dca5,2a343f99-8917-4928-9941-ecfcd7330806,ac96d5c3-dde7-482e-8bc1-1df3a484bee4,,egress,IPv4,,,,,47215
252ef6ebd0384896b80b487d1bf01ee6,2a397744-7121-4cb7-a718-e0fface80692,79eaef49-5595-4cdc-ad4b-f3f05abcf201,79eaef49-5595-4cdc-ad4b-f3f05abcf201,ingress,IPv4,,,,,2609
787434d7e1bd4b14a86c6790858f52fb,2a3b062c-fe05-443d-b371-f840afaa2b88,21df2a7b-8f9e-4c92-a9cb-46bf270b0780,,egress,IPv4,,,,,39401
98333a1a28e746fa8c629c83a818ad57,2a428eab-946a-48b9-84a8-0d81f0a63929,3b0cc272-2f93-4fd9-999a-66e68cc2251c,,egress,IPv4,,,,,62052
a3ccd76b29264bbe94415833015c9379,2a42a50a-3900-445f-bf54-42fe412a5e24,3050a996-b1bf-4e86-bffd-795ca722575f,,egress,IPv4,tcp,443.0,443.0,10.18.89.15/8,48777
0869d84607844ffc9aa2a0a72a8cc4c0,2a4d7015-4484-406c-810e-35c9de9545bd,f65b2f8d-5866-4218-81b6-0a73d72bbee5,,ingress,IPv4,tcp,80.0,80.0,10.71.29.205/8,55552
5852857fda6c40f4be550f974a19355c,2a4da9c3-a344-4cfc-96da-fc871cf21654,f036af57-f1a0-4368-a3d8-bb2ac16b6670,,egress,IPv6,,,,,62436
1d48ed3ca9ed41d99f777238ab01e91f,2a57a8bc-f4f4-4bd4-bea2-e144cdccb2dc,d7905f9f-3554-4071-b11d-64512c81b42a,d7905f9f-3554-4071-b11d-64512c81b42a,ingress,IPv6,,,,,7226
d09e84d9274e406a8a8f8efe08b2af93,2a59a7fb-ebeb-4beb-a4af-3cf5057d3af4,aa483559-95fa-45d4-aa69-fa9165e29886,,egress,IPv6,,,,,2610
3d3ba2883f4c4e34bcd98b4443542a72,2a59e316-67f0-4269-95f3-8c10e2964da0,5c83c933-3778-4f66-8b8c-f4062cf389e0,,ingress,IPv4,tcp,80.0,80.0,10.71.29.205/8,52687
66bb3791b211443c9bc39c0a392420bc,2a5b4bd6-c13e-4b38-9563-e804c77936e5,29559a46-4be1-4666-860e-236845484122,,egress,IPv6,,,,,2611
86b701bd3d7541aa8ee730f055725868,2a60bd3a-444d-4c96-a1fa-8ed245b43d76,fbf6eb76-cc74-4afd-bd92-0a5628bdecad,fbf6eb76-cc74-4afd-bd92-0a5628bdecad,ingress,IPv6,,,,,43307
d3e4c40bd306445faab49869baeac23f,2a6f8a24-3a3c-45d1-83ec-23831bae1106,65104010-65d1-4498-8299-eaef64480cb1,,egress,IPv4,,,,,2612
98b4530b2d5f4c7d91668b8192234d81,2a7bec73-391a-460b-b57e-29cebd5e846e,ec9b671d-ed4d-46d0-a419-a57fa8916880,ec9b671d-ed4d-46d0-a419-a57fa8916880,ingress,IPv4,,,,,59586
09ad05432f914e26bc417bf58f1cb4d2,2a7da470-6f63-4c9e-97c3-6245f2871c15,5b1148da-cab4-46d9-94a5-ea2428b4947b,,ingress,IPv4,tcp,8084.0,8084.0,10.71.29.205/8,2613
717cc16840494e8795e2ee25c46fe797,2a7daef4-f2b5-4f43-8ec5-44288c8ee5a2,0c349737-bfad-49e5-afde-6141c92058bc,,egress,IPv4,,,,,47882
