tenant_id,id,name,network_id,mac_address,admin_state_up,status,device_id,device_owner,dns_name,standard_attr_id
c6d36b416dac49f193b4a209546ce370,40dd456f-9cdd-4191-9241-373ff6cf6de4,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:14:20:dd,1,ACTIVE,5c98ec28-9566-42cd-bdca-695fe8fc9a7e,compute:nova,,53571
d3ac3958f14941cdb205e76ba43bbe49,40f090c4-e6fb-438c-b376-b777a6ad4736,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:6f:51:3f,1,DOWN,6cb2d087-8c9f-4eeb-8482-73a30408fca0,compute:nova,,30071
17ea94ad74b64b9d92f4888336a598c7,40fbd4c5-12d1-4c3d-ae26-8749b289aaaf,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:a6:c7:32,1,DOWN,e9c64964-a96e-4c1a-a057-559b502514a8,compute:None,,6661
17ea94ad74b64b9d92f4888336a598c7,4104611a-4697-423d-a5ab-deda4fe223d4,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:74:21:d4,1,DOWN,c71a8936-aab9-4f87-be8b-991d07d306dd,compute:None,,52250
9c982b4e161647ddb5f8637ac9eb551d,411bdd11-e0c8-4813-aa93-a7f85884a10c,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:fa:1c:53,1,DOWN,660b3299-0b29-4780-a09a-56b2a1b695cc,compute:None,,32527
d3ac3958f14941cdb205e76ba43bbe49,411c8a3a-9cea-4b8e-bc4b-65f34c637903,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:21:5b:3e,1,DOWN,02c7ac58-41ca-44c3-a979-46eb3850a799,compute:None,,45798
98333a1a28e746fa8c629c83a818ad57,414078bc-3de8-486e-8197-0a2baf13a28a,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:d9:94:b9,1,ACTIVE,faade932-bb08-4e2c-830b-349238cf2c47,compute:None,,16660
d3ac3958f14941cdb205e76ba43bbe49,4148d202-961c-40e3-abb0-912ed80a9b9c,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:20:a6:dc,1,DOWN,a94d6688-275f-4bca-8f17-97e1b38b7a85,compute:None,,38188
17ea94ad74b64b9d92f4888336a598c7,41613d54-8781-4b82-a769-8f1bf6c5f71e,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:01:a1:24,1,DOWN,4bd312ef-9cfa-4279-8abc-1c2dc4dd3d00,compute:None,,52210
17ea94ad74b64b9d92f4888336a598c7,41627d4b-ec94-4283-a7dd-e29c0e3ad145,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:96:37:12,1,DOWN,cb97abd8-7bb2-4873-8278-c955218b648e,compute:None,,6224
4686af23eca148a58a9bb43ab0340283,41892593-1632-4e88-a408-0b29848309e2,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:e8:4e:29,1,DOWN,669b25d4-8100-4533-aa35-6148b239f7c9,compute:nova,,13233
70b2507b8cc44fcb917ddfb85f5079d9,418a1be1-5165-4a5e-a4a3-c7015add057e,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:85:32:2b,1,DOWN,f51a31ae-1ef3-4d94-98f0-ed806e7097f0,compute:None,,318
809c6f32e1f84a5bbdaf905685a0b4f3,41927d82-3174-4fd7-a6af-07b9b2e11ade,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:95:c0:17,1,DOWN,f588351c-6151-43ad-a079-8562df4ed419,compute:nova,,21255
3008a142e9524f7295b06ea811908f93,419cb9f2-a079-4d3e-a0ef-263891f41c24,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:71:cd:f8,1,DOWN,4adcc77c-dbb1-48f7-83f4-c06421eff23e,compute:None,,15681
b1a541e6fa4e48e0aa7b20e347c8b436,419d23f4-d525-4c12-988c-fd1c70c2b163,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:ec:48:2e,1,ACTIVE,09562e4b-02eb-449e-b8fa-7ea93b77e74d,compute:nova,,60283
17ea94ad74b64b9d92f4888336a598c7,41dd1d65-1a0d-4f89-9111-7e37ddce3b33,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:ea:a2:7e,1,DOWN,9d1b8574-238b-4492-a0ee-618bcb25ef32,compute:None,,52235
190ad02e1faa494a8ab7153c6d2e56c1,41f1f7e3-6e6c-4dc4-9ba2-fae5ffbb2492,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:c7:e8:9e,1,ACTIVE,d690706f-25b7-4527-99d5-99516ffddd59,compute:nova,,65407
17ea94ad74b64b9d92f4888336a598c7,42183a1d-290e-4e19-b617-c8bd8a2acb3c,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:3c:4a:fa,1,ACTIVE,51785234-4680-44ce-978c-52bd80db8602,compute:None,,51469
9c982b4e161647ddb5f8637ac9eb551d,421f6416-01a2-4e9f-82a4-f4c040d20259,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:d6:15:3c,1,DOWN,3efd4812-1148-488d-943f-0c9bf3d5fd3c,compute:nova,,29202
70b2507b8cc44fcb917ddfb85f5079d9,4224b982-a184-4690-a4ec-865a1ea1694e,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:4f:52:d3,1,DOWN,72769368-bec2-47b5-a34a-96117082d9e7,compute:None,,319
17ea94ad74b64b9d92f4888336a598c7,423715a6-8938-4c2e-ae5b-75d7e6f03ac8,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:0a:36:e4,1,DOWN,5b7214dc-6fd3-4fd7-bccd-ecf3c7b3e692,compute:None,,52018
9c982b4e161647ddb5f8637ac9eb551d,423e47f5-0166-413d-8ec6-3fb617c03111,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:7f:86:f8,1,DOWN,6084a443-dde0-4ccd-9fec-39c838c4e9bf,compute:nova,,25073
3008a142e9524f7295b06ea811908f93,4240105d-d350-44ac-9657-1534c74703be,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:20:1f:84,1,DOWN,691700dc-75bb-4b4e-88d2-9729a0923879,compute:None,,15604
3c0c9fa6bb85454784416297a250be7a,42568c7a-4c44-482f-91fe-34dfc44b0085,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:25:24:41,1,DOWN,cc26c240-c4de-447d-b495-bbddfb1fb702,compute:nova,,320
17ea94ad74b64b9d92f4888336a598c7,426ad2b0-0683-4702-9b52-479944819efe,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:be:d5:3c,1,DOWN,fa8914ea-5957-4339-a4c7-edeef94d59f1,compute:None,,52219
98333a1a28e746fa8c629c83a818ad57,427d1a68-b0c2-4f12-972b-0fe1b96e9a5c,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:bf:79:32,1,DOWN,74c2c49e-e188-4110-b1d7-ba580db8ef64,compute:None,,49416
9c982b4e161647ddb5f8637ac9eb551d,42930c2d-ab8b-445c-ad17-3b29ca945ecf,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:a2:bd:10,1,DOWN,e8879741-d191-4fa2-8d8f-d58bd8e48f1f,compute:nova,,24891
9e2200862b674b3098afc897b0fbb977,42a196d0-2a66-401b-9f5a-13135a8b1a49,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:8b:04:bd,1,ACTIVE,6ed11998-5c09-48e3-846b-35b5d02bb890,compute:nova,,62196
9327b959520846259c09a9fc4bd40ac4,42a2a55a-7fd2-4d96-9110-0bab136fdba5,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:cf:10:00,1,ACTIVE,65995f28-bb41-4931-9a32-d29313074db0,compute:None,,59379
17ea94ad74b64b9d92f4888336a598c7,42eec56e-e662-489f-a339-69d2748fef51,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:be:f1:72,1,DOWN,509cb40e-9e83-4d72-9bdb-3f9d40b6019c,compute:None,,52158
3008a142e9524f7295b06ea811908f93,42f24eeb-ff0e-45e1-972e-8ef927289ef1,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:6d:3b:57,1,DOWN,63c131fe-17a0-48c2-9c1a-20844eea97fb,compute:None,,15668
d3ac3958f14941cdb205e76ba43bbe49,42f4caa6-d530-434d-991a-60100199c8a2,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:90:78:1d,1,DOWN,7be2441a-c51b-4bc3-a218-b2c2d1370fd9,compute:None,,45781
3be6c8b9f95842198466a9c673404768,4321018c-cf4e-4aac-8b8f-0392d31a4711,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:67:22:68,1,ACTIVE,7387f9e3-76de-4492-b22b-23509665e0b7,compute:nova,,62006
5ced51b4d44d46d09a645a3771d3c8c2,4333d174-2bda-4d89-ad65-cfe8c20930a8,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:45:31:d6,1,DOWN,865563df-2f52-4fab-aa89-3a21c328dbf6,compute:None,,322
d3ac3958f14941cdb205e76ba43bbe49,43359435-4147-4a46-9bd7-e5c4eb3da229,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:0e:2f:92,1,DOWN,a0ea183c-8c83-473a-9d78-2eecc671606a,compute:None,,36470
70b2507b8cc44fcb917ddfb85f5079d9,433975ba-5b83-4023-99b0-28a72a91f462,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:03:72:f7,1,DOWN,b46b9b01-96f7-472b-8345-41bad705f37b,compute:None,,323
70b2507b8cc44fcb917ddfb85f5079d9,433df859-1470-4c8a-96d0-882285d5b0b8,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:66:6c:2c,1,DOWN,01b5a223-55ea-4d0f-baca-599e21a6af15,compute:nova,,324
d3ac3958f14941cdb205e76ba43bbe49,4358ca3b-d515-4a70-aabb-1030182c1035,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:e9:a7:d0,1,DOWN,47133d7a-00fe-4246-a891-25c819e1c9fa,compute:None,,36408
fc1b446cad9e4849a41f9160664e3781,436e1034-9c0f-44b1-b1bd-6fa0fc5b38d2,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:cc:a5:66,1,DOWN,8ae00f9f-c42f-48be-84e7-bb7ff0ae4c17,compute:nova,,13151
d3ac3958f14941cdb205e76ba43bbe49,43728755-4e7b-43c4-bd28-340dd2147db6,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:d6:c1:2f,1,DOWN,0a20ddc0-df14-40f1-a48f-29046f3a05b5,compute:None,,36284
3008a142e9524f7295b06ea811908f93,43aa5517-2ff9-468b-b060-af1c02126bd7,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:bf:a8:8d,1,DOWN,0ee4162b-a5a8-4e31-b23b-c78a167e5de9,compute:None,,15607
809c6f32e1f84a5bbdaf905685a0b4f3,43be6a2f-0c5b-4c32-b248-341b02ff2c9f,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:09:7a:8a,1,DOWN,08ab4956-9a32-437d-b810-c195dd91030f,compute:nova,,27525
9c982b4e161647ddb5f8637ac9eb551d,43c011ce-5780-4f6a-920f-c90369aa0482,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:d4:ce:09,1,DOWN,e3b3c63c-0448-46a3-980e-1db97958c22b,compute:nova,,25278
c6d36b416dac49f193b4a209546ce370,43cf4d40-f95d-4bbc-a6d3-cef358d50129,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:9d:cd:29,1,DOWN,ba632637-2c02-4d39-ac40-d2d4acb4b6b6,compute:nova,,50120
08f5552e94564f07a62a02c20df7e6ca,43e28463-6fb0-4ba6-82cb-b5734734b0ce,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:2e:7a:64,1,DOWN,325d4798-552c-4f7b-b6d2-7db5ca37c448,compute:nova,,327
17ea94ad74b64b9d92f4888336a598c7,43f0af90-bdb7-4717-9676-4f23b6ebbda8,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:4c:ff:ce,1,ACTIVE,6af584b9-3f5a-4b43-ba42-028969cbf9aa,compute:None,,58556
17ea94ad74b64b9d92f4888336a598c7,43f2c4ee-6092-4b2d-8478-5273588b4377,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:9a:e3:df,1,DOWN,e9571e22-78ec-4689-8953-696477be6b9f,compute:None,,52054
d3ac3958f14941cdb205e76ba43bbe49,43fe1d38-bfce-41df-95df-11924e9e260a,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:96:b4:2a,1,DOWN,4024c1d6-338a-453e-93cc-d28111b59a11,compute:None,,36504
d3ac3958f14941cdb205e76ba43bbe49,441f4096-f9ad-4e2c-b353-48fbd9d8c65c,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:4b:86:a8,1,DOWN,85b32e01-b836-4ceb-9159-53c084c0e5b6,compute:nova,,23541
98333a1a28e746fa8c629c83a818ad57,44283b5e-1502-436a-be73-caf0d33ab36d,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:37:a4:a4,1,ACTIVE,5ba8bded-b95f-4701-af3b-ddf1fb1b953b,compute:nova,,64876
9c982b4e161647ddb5f8637ac9eb551d,444144f1-30d7-4456-9e96-64986c4f8a58,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:d2:48:b5,1,DOWN,b66af336-72ca-4fd5-857e-e9add21ce4ab,compute:nova,,28968
9c982b4e161647ddb5f8637ac9eb551d,44571ea6-41be-4881-b539-3d911d0b005e,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:f3:fd:f0,1,DOWN,58577829-83b6-4d47-ac50-9cd4da73a23c,compute:nova,,25241
e3fb2659584e436a832461dac02835f0,447e2fa4-5e13-4461-9586-eca2e093ab8f,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:29:9d:45,1,ACTIVE,647087da-8750-45d7-8cd3-981a121d8ad6,compute:None,,61629
98333a1a28e746fa8c629c83a818ad57,44976ebb-58c2-488a-981b-4dfe17abbbe5,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:65:58:12,1,DOWN,3a36ea88-8ae8-486a-92d8-6629372e651d,compute:None,,331
190ad02e1faa494a8ab7153c6d2e56c1,44a68ead-69d1-45bd-9432-b69eb8b196ae,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:ea:3d:16,1,ACTIVE,c1138c02-fad6-47d7-961b-68c7ce9d140f,compute:nova,,63011
3008a142e9524f7295b06ea811908f93,44ab48bd-dd74-4b9e-b06b-bded63687608,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:bd:cb:42,1,DOWN,9697f4a6-9e68-4f4d-9068-a905f9245dc5,compute:None,,15630
9c982b4e161647ddb5f8637ac9eb551d,44aedd3a-77b5-470a-be8c-c49bd7c5e12f,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:72:bc:47,1,DOWN,0bddb947-9d60-4a80-8d3f-fe7a26235e34,compute:nova,,25550
9c982b4e161647ddb5f8637ac9eb551d,44b03bcd-9a81-439e-824e-c29d326095b0,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:85:af:34,1,DOWN,16efc40d-19e8-4467-b346-dc0c1b42a5c9,compute:nova,,25090
70b2507b8cc44fcb917ddfb85f5079d9,44b71785-bd6e-447b-b183-caa8b14b48c7,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:02:59:78,1,DOWN,76446723-f20b-463f-8d50-3fff15ee7f62,compute:None,,334
d7d16dd7c387425b80c001832884b6de,44c1746c-9063-4df5-b9bf-11577dec41ab,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:26:3b:2c,1,DOWN,e76e98e6-fd6f-4d4b-878b-6d893da4d358,compute:nova,,52691
85b928765b6e4d07acf811833a763de4,44c71997-d90c-4f1e-bb49-985771b055c5,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:40:24:68,1,DOWN,798975c2-b060-494f-9246-efee02e76bed,compute:nova,,15028
37cd5113b0b84a47a0a7890a9b85598a,44d7fb9b-58b7-4cc2-9c64-67fe9ff20294,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:b3:80:5f,1,ACTIVE,858be105-acd9-4d77-96e3-63b1c21ef4b3,compute:nova,,64603
98333a1a28e746fa8c629c83a818ad57,45057011-d17a-4961-98e3-edccccdacd86,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:4b:8a:55,1,DOWN,dfe5e63d-5d0d-4256-9f24-9da29a2effd4,compute:nova,,24762
d3ac3958f14941cdb205e76ba43bbe49,452be2e6-571c-4405-a0d4-2f7e2ab23f8d,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:49:03:5f,1,DOWN,047e9632-4ccb-4abf-8587-2b4176b93810,compute:None,,36307
17ea94ad74b64b9d92f4888336a598c7,453beac8-41b0-4c23-9b7e-0113f1d6b726,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:a2:38:fe,1,DOWN,5243aabf-28f0-4710-b2a0-39227e77284b,compute:None,,6218
70b2507b8cc44fcb917ddfb85f5079d9,45591adb-607d-4345-8657-b89a87b34e56,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:bc:9d:54,1,DOWN,e5c50f9f-2e1d-4596-9fff-94ea9081990c,compute:None,,335
9c982b4e161647ddb5f8637ac9eb551d,458430a9-8b94-41d5-adbd-5c200a49e7dd,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:92:76:2a,1,DOWN,abd2d5d0-2678-49e1-85b9-04a76165a323,compute:nova,,24876
90d4fa29dbf644e28512d5ddf59df8ae,458ebba7-9c9c-4b78-84f4-304a580d9656,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:0f:65:04,1,DOWN,8a34a72c-32bd-4904-93dd-291b16d6ab1a,compute:nova,,52945
98333a1a28e746fa8c629c83a818ad57,459e8c29-b979-4c53-bb36-2798737d5421,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:61:73:f2,1,ACTIVE,013b2140-4d64-4be3-b68a-335fc3e8a9a6,compute:None,,52703
9c982b4e161647ddb5f8637ac9eb551d,45a0557b-b3d4-4ffc-8729-6a3af59ce8a8,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:de:68:3b,1,DOWN,1860ba66-324c-46ae-9387-76a2155efbb0,compute:nova,,25097
08f5552e94564f07a62a02c20df7e6ca,45a6dd97-9528-4328-8d8a-f754ee86d6b3,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:ef:d5:12,1,ACTIVE,64255c94-b078-4493-a716-dd1e8b55c23c,compute:nova,,64874
9c982b4e161647ddb5f8637ac9eb551d,45b7de04-d374-407a-95fd-a14c61fa64fc,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:f9:a7:5e,1,DOWN,08e9a86b-17d3-4e68-82ce-e7f4603fb222,compute:nova,,25144
98333a1a28e746fa8c629c83a818ad57,45b99943-4bdc-419e-8e19-87efb6627f5a,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:9d:bc:cc,1,ACTIVE,6869e646-0794-4207-8c16-cd196b535713,compute:nova,,337
3008a142e9524f7295b06ea811908f93,45bc6cb1-ac6c-4e5e-bbbe-eef286d6bb6c,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:de:44:27,1,DOWN,bcb5a74e-1bf1-444e-9432-56f9c7aa7d11,compute:None,,15581
17ea94ad74b64b9d92f4888336a598c7,45cd47b8-5eeb-4e9c-9aac-094c42952b6e,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:e8:25:ba,1,DOWN,978f6b77-9445-4417-b5fa-ce7b89de8852,compute:None,,6259
,45ef9b25-dd08-47b3-a8ef-dd895e7527d4,,8ad137b5-cc2b-44c7-9db0-e4f81d978d0c,fa:16:3e:47:e0:e8,1,BUILD,76f35845-0279-4b3f-93a7-f9ef40922a1a,network:router_gateway,,25015
3a3dd8971d2e4f6abf826e5dd0362895,45f93cf3-d305-44cf-8544-df3e05ebaa35,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:d8:f3:e6,1,ACTIVE,1c1c7f07-b7ce-453d-b05c-f39da97a658a,compute:None,,61749
98333a1a28e746fa8c629c83a818ad57,4614e807-983d-4829-bdaf-57c31008bf8d,,b3d6c27a-a9bb-4521-b5de-4d65eb7490dc,fa:16:3e:88:58:64,1,ACTIVE,491205b7-fa91-456b-837d-9b5b7b7c7278,compute:nova,,62540
d3ac3958f14941cdb205e76ba43bbe49,4623d286-5a9c-4a06-bb80-ef47625b1c21,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:23:79:41,1,DOWN,39c0071b-fe9d-4903-b01b-9404c51046bf,compute:None,,45263
22cd796f918c4e1b849e37160c36a74b,462df567-1241-451b-bc9b-d7dc28936b87,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:6c:0c:cb,1,ACTIVE,428c406c-d014-49d2-abf6-aca341bdc15c,compute:nova,,59857
17ea94ad74b64b9d92f4888336a598c7,4655e51b-569a-431b-b4e4-127537602955,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:5e:11:19,1,ACTIVE,45d03e76-f410-49e0-a5ca-91a0bbab557c,compute:None,,56127
6a1d93cbf9184ca2b9ec739c6db33f81,4664f984-b760-4053-94e5-87b1191039ac,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:7d:9d:43,1,DOWN,46d070e4-0c0b-4e6b-8dd6-5d26f9a8a335,compute:nova,,344
98333a1a28e746fa8c629c83a818ad57,466d6b19-6710-4000-a392-981c7ba90501,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:1b:03:14,1,ACTIVE,d5ce8708-8e07-44f0-9f73-836e1e59c253,compute:None,,61436
9c982b4e161647ddb5f8637ac9eb551d,46791471-fc81-43cd-89b5-99a582cd992d,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:c9:d7:69,1,DOWN,259637a9-3a62-41bd-9833-eda3aa2c3c76,compute:nova,,25133
6c6fc8b91cb34445803205216c82f7e8,4686d694-d84f-4e57-a823-8cb3e81e53de,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:d8:74:e5,1,DOWN,0598de4e-4ceb-4c67-8465-c79a9e5a7ec7,compute:nova,,346
33703d14a045413b9ab3fdebe30d2570,4694f911-a886-4080-9841-51c9b6937568,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:b8:32:75,1,DOWN,1d6a96df-acde-4b02-af6d-6ea4876aa0e6,compute:nova,,14008
9c982b4e161647ddb5f8637ac9eb551d,469e0786-f7fb-419a-b089-a90b80d85664,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:20:73:d8,1,DOWN,8b921e35-494a-442f-9965-d71df5288ac3,compute:nova,,28759
9c982b4e161647ddb5f8637ac9eb551d,46c36aa4-32b4-4b93-b09e-5e832668f47e,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:9c:5e:ec,1,DOWN,d7d6f656-65a8-4504-bdaf-a30b7fe2114a,compute:nova,,27647
578e020880f7452d95f6059dee14b335,46c5bbb2-7ff4-4168-b81a-5bddc0ee65e9,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:d5:76:c5,1,DOWN,3561fbb0-1b9b-4070-ba36-ca37186efaf4,compute:nova,,349
17ea94ad74b64b9d92f4888336a598c7,46c8e00b-50af-442f-ab7a-8a6c06620268,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:cb:7f:0a,1,DOWN,523761d2-831a-4017-ad91-34fd6b8032d3,compute:None,,6592
e697fb544458402389241c47badb958c,46f421c5-b441-496d-960b-58a1d0582fe4,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:3a:91:45,1,ACTIVE,0e282d9d-bf94-43c5-84f4-39013ee47bc5,compute:nova,,350
05001dd7e5be45ef8b1c7a54fa56c15e,471b1262-6bc7-45c9-97df-0ef9c625b067,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:d2:c9:0c,1,DOWN,5867f1b7-2315-47bc-9d3e-c5f48fb2b7cd,compute:nova,,351
d3ac3958f14941cdb205e76ba43bbe49,472557db-9efe-4f5e-9d32-c55520b3fa44,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:55:bb:e4,1,DOWN,06ee051f-1a30-4f4a-b789-98cd5289f2f3,compute:None,,45289
70b2507b8cc44fcb917ddfb85f5079d9,472bbb0b-9622-4b05-85d2-b06115472baa,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:34:1a:ac,1,DOWN,9a1b01db-dc50-4e1d-a2f0-4ab1a4053147,compute:None,,352
d3ac3958f14941cdb205e76ba43bbe49,4749630c-f875-46d7-bb8f-856b33915ef0,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:c3:4b:90,1,DOWN,aea8f75a-44b8-4822-8e4d-68fedb4d4771,compute:None,,45193
07c9e0afeeb648d3830ba68ca84f595e,47592f04-9b3d-46c9-8b27-1a92bd07f68a,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:98:c0:f8,1,DOWN,f284d9ae-b109-49a0-ac0e-411d3a55e420,compute:nova,,15475
c4467dec743d4eb7b97080cdd3c00597,47596456-02b4-49d4-86bb-0b79157afbe0,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:5b:08:8c,1,DOWN,6d4209d1-0c5f-42d6-a993-2e1653f4765a,compute:nova,,353
98333a1a28e746fa8c629c83a818ad57,4771400c-e674-4c8f-a16d-82f8ee1e46a0,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:d0:18:2e,1,ACTIVE,2611c51c-e6bc-4504-a0cc-c1f252d40dce,compute:nova,,60370
3008a142e9524f7295b06ea811908f93,4787f358-9a91-4d83-9711-2f7d15fb04dc,,0a1d0a27-cffa-4de3-92c5-9d3fd3f2e74d,fa:16:3e:97:bf:5c,1,DOWN,07aab2cf-03ec-4b0a-bd5f-4daefc27ff54,compute:None,,356
