id,agent_type,binary,topic,host,admin_state_up,created_at,started_at,heartbeat_timestamp,description,configurations,load,availability_zone,resource_versions
50218173-3ea7-4499-b4c9-3d545810f488,Open vSwitch agent,neutron-openvswitch-agent,,xenon5-10,1,2018-02-05 21:08:19,2022-07-16 13:01:53,2022-08-05 15:27:40,,"{""ovs_hybrid_plug"": true, ""in_distributed_mode"": false, ""datapath_type"": ""system"", ""arp_responder_enabled"": false, ""tunneling_ip"": ""10.47.215.156/8"", ""vhostuser_socket_dir"": ""/var/run/openvswitch"", ""devices"": 8, ""ovs_capabilities"": {""datapath_types"": [""netdev"", ""system""], ""iface_types"": [""geneve"", ""gre"", ""internal"", ""ipsec_gre"", ""lisp"", ""patch"", ""stt"", ""system"", ""tap"", ""vxlan""]}, ""log_agent_heartbeats"": false, ""l2_population"": false, ""tunnel_types"": [""gre""], ""extensions"": [], ""enable_distributed_routing"": false, ""bridge_mappings"": {""trunk"": ""eth1-br""}}",0,,"{""QosPolicy"": ""1.0""}"
535faca0-bd2b-4daf-9976-b661f0a81013,Open vSwitch agent,neutron-openvswitch-agent,,scope1-62,1,2018-02-15 19:25:39,2021-10-09 02:59:32,2022-09-06 15:50:11,,"{""ovs_hybrid_plug"": true, ""in_distributed_mode"": false, ""datapath_type"": ""system"", ""arp_responder_enabled"": false, ""tunneling_ip"": ""10.74.218.216/8"", ""vhostuser_socket_dir"": ""/var/run/openvswitch"", ""devices"": 36, ""ovs_capabilities"": {""datapath_types"": [""netdev"", ""system""], ""iface_types"": [""geneve"", ""gre"", ""internal"", ""ipsec_gre"", ""lisp"", ""patch"", ""stt"", ""system"", ""tap"", ""vxlan""]}, ""log_agent_heartbeats"": false, ""l2_population"": false, ""tunnel_types"": [""gre""], ""extensions"": [], ""enable_distributed_routing"": false, ""bridge_mappings"": {""trunk"": ""eth1-br""}}",0,,"{""QosPolicy"": ""1.0""}"
54455f2b-5316-4954-a323-131ffcb429e1,Open vSwitch agent,neutron-openvswitch-agent,,forge3-2,1,2014-01-11 04:16:48,2017-01-17 20:51:59,2017-02-16 21:58:18,,"{""ovs_hybrid_plug"": true, ""in_distributed_mode"": false, ""datapath_type"": ""system"", ""arp_responder_enabled"": false, ""tunneling_ip"": ""10.53.212.32/8"", ""vhostuser_socket_dir"": ""/var/run/openvswitch"", ""devices"": 0, ""ovs_capabilities"": {""datapath_types"": [""netdev"", ""system""], ""iface_types"": [""geneve"", ""gre"", ""internal"", ""ipsec_gre"", ""lisp"", ""patch"", ""stt"", ""system"", ""tap"", ""vxlan""]}, ""log_agent_heartbeats"": false, ""l2_population"": false, ""tunnel_types"": [""gre""], ""extensions"": [], ""enable_distributed_routing"": false, ""bridge_mappings"": {""trunk"": ""eth1-br""}}",0,,"{""QosPolicy"": ""1.0""}"
556efa0c-f073-4183-9398-b4b61b87acfb,Open vSwitch agent,neutron-openvswitch-agent,,space3-47,1,2017-06-30 14:17:22,2017-07-13 17:25:39,2017-08-04 20:40:22,,"{""ovs_hybrid_plug"": true, ""in_distributed_mode"": false, ""datapath_type"": ""system"", ""arp_responder_enabled"": false, ""tunneling_ip"": ""10.212.79.15/8"", ""vhostuser_socket_dir"": ""/var/run/openvswitch"", ""devices"": 1, ""ovs_capabilities"": {""datapath_types"": [""netdev"", ""system""], ""iface_types"": [""geneve"", ""gre"", ""internal"", ""ipsec_gre"", ""lisp"", ""patch"", ""stt"", ""system"", ""tap"", ""vxlan""]}, ""log_agent_heartbeats"": false, ""l2_population"": false, ""tunnel_types"": [""gre""], ""extensions"": [], ""enable_distributed_routing"": false, ""bridge_mappings"": {""trunk"": ""eth1-br""}}",0,,"{""QosPolicy"": ""1.0""}"
58b5e8d0-d712-4b7b-8c1d-120ca6e0a7fe,Open vSwitch agent,neutron-openvswitch-agent,,glint-54,1,2014-01-10 22:47:48,2017-08-04 15:09:59,2017-08-04 20:20:29,,"{""ovs_hybrid_plug"": true, ""in_distributed_mode"": false, ""datapath_type"": ""system"", ""arp_responder_enabled"": false, ""tunneling_ip"": ""10.220.213.15/8"", ""vhostuser_socket_dir"": ""/var/run/openvswitch"", ""devices"": 0, ""ovs_capabilities"": {""datapath_types"": [""netdev"", ""system""], ""iface_types"": [""geneve"", ""gre"", ""internal"", ""ipsec_gre"", ""lisp"", ""patch"", ""stt"", ""system"", ""tap"", ""vxlan""]}, ""log_agent_heartbeats"": false, ""l2_population"": false, ""tunnel_types"": [""gre""], ""extensions"": [], ""enable_distributed_routing"": false, ""bridge_mappings"": {""trunk"": ""eth1-br""}}",0,,"{""QosPolicy"": ""1.0""}"
5c645254-bb50-4241-9061-9b7844b46e64,Open vSwitch agent,neutron-openvswitch-agent,,ether-18,1,2016-09-24 03:55:28,2023-07-08 22:05:00,2024-07-08 06:59:49,,"{""ovs_hybrid_plug"": true, ""in_distributed_mode"": false, ""datapath_type"": ""system"", ""arp_responder_enabled"": false, ""tunneling_ip"": ""10.166.129.40/8"", ""vhostuser_socket_dir"": ""/var/run/openvswitch"", ""devices"": 39, ""ovs_capabilities"": {""datapath_types"": [""netdev"", ""system""], ""iface_types"": [""geneve"", ""gre"", ""internal"", ""ipsec_gre"", ""lisp"", ""patch"", ""stt"", ""system"", ""tap"", ""vxlan""]}, ""log_agent_heartbeats"": false, ""l2_population"": false, ""tunnel_types"": [""gre""], ""extensions"": [], ""enable_distributed_routing"": false, ""bridge_mappings"": {""trunk"": ""eth1-br""}}",0,,"{""QosPolicy"": ""1.0""}"
5f69d8e9-74fd-43ca-9763-cfc768fbfe52,Open vSwitch agent,neutron-openvswitch-agent,,quark-73,1,2014-01-10 22:47:49,2017-08-04 15:12:32,2017-08-04 20:20:32,,"{""ovs_hybrid_plug"": true, ""in_distributed_mode"": false, ""datapath_type"": ""system"", ""arp_responder_enabled"": false, ""tunneling_ip"": ""10.36.62.183/8"", ""vhostuser_socket_dir"": ""/var/run/openvswitch"", ""devices"": 0, ""ovs_capabilities"": {""datapath_types"": [""netdev"", ""system""], ""iface_types"": [""geneve"", ""gre"", ""internal"", ""ipsec_gre"", ""lisp"", ""patch"", ""stt"", ""system"", ""tap"", ""vxlan""]}, ""log_agent_heartbeats"": false, ""l2_population"": false, ""tunnel_types"": [""gre""], ""extensions"": [], ""enable_distributed_routing"": false, ""bridge_mappings"": {""trunk"": ""eth1-br""}}",0,,"{""QosPolicy"": ""1.0""}"
6300a0de-2e62-40fc-a6e9-5cf38f0852bd,Open vSwitch agent,neutron-openvswitch-agent,,zeph-15,1,2016-09-24 03:53:28,2023-01-14 18:03:54,2024-07-08 06:59:35,,"{""ovs_hybrid_plug"": true, ""in_distributed_mode"": false, ""datapath_type"": ""system"", ""arp_responder_enabled"": false, ""tunneling_ip"": ""10.176.178.91/8"", ""vhostuser_socket_dir"": ""/var/run/openvswitch"", ""devices"": 20, ""ovs_capabilities"": {""datapath_types"": [""netdev"", ""system""], ""iface_types"": [""geneve"", ""gre"", ""internal"", ""ipsec_gre"", ""lisp"", ""patch"", ""stt"", ""system"", ""tap"", ""vxlan""]}, ""log_agent_heartbeats"": false, ""l2_population"": false, ""tunnel_types"": [""gre""], ""extensions"": [], ""enable_distributed_routing"": false, ""bridge_mappings"": {""trunk"": ""eth1-br""}}",0,,"{""QosPolicy"": ""1.0""}"
6509c412-e3c1-4b07-aea7-d9cb5bbc8adb,Open vSwitch agent,neutron-openvswitch-agent,,align-73,1,2014-01-10 22:47:49,2017-08-04 15:10:04,2017-08-04 20:20:33,,"{""ovs_hybrid_plug"": true, ""in_distributed_mode"": false, ""datapath_type"": ""system"", ""arp_responder_enabled"": false, ""tunneling_ip"": ""10.118.187.36/8"", ""vhostuser_socket_dir"": ""/var/run/openvswitch"", ""devices"": 0, ""ovs_capabilities"": {""datapath_types"": [""netdev"", ""system""], ""iface_types"": [""geneve"", ""gre"", ""internal"", ""ipsec_gre"", ""lisp"", ""patch"", ""stt"", ""system"", ""tap"", ""vxlan""]}, ""log_agent_heartbeats"": false, ""l2_population"": false, ""tunnel_types"": [""gre""], ""extensions"": [], ""enable_distributed_routing"": false, ""bridge_mappings"": {""trunk"": ""eth1-br""}}",0,,"{""QosPolicy"": ""1.0""}"
6bc198ad-de8e-406c-9cd1-eb61625bcc9d,Open vSwitch agent,neutron-openvswitch-agent,,axis-11,1,2016-09-24 05:08:28,2023-01-14 18:04:27,2024-07-08 06:59:57,,"{""ovs_hybrid_plug"": true, ""in_distributed_mode"": false, ""datapath_type"": ""system"", ""arp_responder_enabled"": false, ""tunneling_ip"": ""10.106.1.104/8"", ""vhostuser_socket_dir"": ""/var/run/openvswitch"", ""devices"": 23, ""ovs_capabilities"": {""datapath_types"": [""netdev"", ""system""], ""iface_types"": [""geneve"", ""gre"", ""internal"", ""ipsec_gre"", ""lisp"", ""patch"", ""stt"", ""system"", ""tap"", ""vxlan""]}, ""log_agent_heartbeats"": false, ""l2_population"": false, ""tunnel_types"": [""gre""], ""extensions"": [], ""enable_distributed_routing"": false, ""bridge_mappings"": {""trunk"": ""eth1-br""}}",0,,"{""QosPolicy"": ""1.0""}"
6c916f35-a65d-461e-a610-1244766d746b,Open vSwitch agent,neutron-openvswitch-agent,,space0-77,1,2014-01-10 22:47:48,2017-01-17 20:52:23,2017-02-16 21:58:13,,"{""ovs_hybrid_plug"": true, ""in_distributed_mode"": false, ""datapath_type"": ""system"", ""arp_responder_enabled"": false, ""tunneling_ip"": ""10.3.150.188/8"", ""vhostuser_socket_dir"": ""/var/run/openvswitch"", ""devices"": 0, ""ovs_capabilities"": {""datapath_types"": [""netdev"", ""system""], ""iface_types"": [""geneve"", ""gre"", ""internal"", ""ipsec_gre"", ""lisp"", ""patch"", ""stt"", ""system"", ""tap"", ""vxlan""]}, ""log_agent_heartbeats"": false, ""l2_population"": false, ""tunnel_types"": [""gre""], ""extensions"": [], ""enable_distributed_routing"": false, ""bridge_mappings"": {""trunk"": ""eth1-br""}}",0,,"{""QosPolicy"": ""1.0""}"
6dab56df-22a0-4804-ac5d-aecace6dc69b,Open vSwitch agent,neutron-openvswitch-agent,,forge-23,1,2018-01-08 17:13:43,2023-01-14 17:54:22,2024-07-08 06:59:48,,"{""ovs_hybrid_plug"": true, ""in_distributed_mode"": false, ""datapath_type"": ""system"", ""arp_responder_enabled"": false, ""tunneling_ip"": ""10.119.72.95/8"", ""vhostuser_socket_dir"": ""/var/run/openvswitch"", ""devices"": 44, ""ovs_capabilities"": {""datapath_types"": [""netdev"", ""system""], ""iface_types"": [""geneve"", ""gre"", ""internal"", ""ipsec_gre"", ""lisp"", ""patch"", ""stt"", ""system"", ""tap"", ""vxlan""]}, ""log_agent_heartbeats"": false, ""l2_population"": false, ""tunnel_types"": [""gre""], ""extensions"": [], ""enable_distributed_routing"": false, ""bridge_mappings"": {""trunk"": ""eth1-br""}}",0,,"{""QosPolicy"": ""1.0""}"
6e38afd1-90d9-4aee-9137-cc0db07a1881,Open vSwitch agent,neutron-openvswitch-agent,,streak-26,1,2017-12-12 20:51:32,2023-07-12 18:54:28,2024-07-08 06:59:36,,"{""ovs_hybrid_plug"": true, ""in_distributed_mode"": false, ""datapath_type"": ""system"", ""arp_responder_enabled"": false, ""tunneling_ip"": ""10.57.244.176/8"", ""vhostuser_socket_dir"": ""/var/run/openvswitch"", ""devices"": 21, ""ovs_capabilities"": {""datapath_types"": [""netdev"", ""system""], ""iface_types"": [""geneve"", ""gre"", ""internal"", ""ipsec_gre"", ""lisp"", ""patch"", ""stt"", ""system"", ""tap"", ""vxlan""]}, ""log_agent_heartbeats"": false, ""l2_population"": false, ""tunnel_types"": [""gre""], ""extensions"": [], ""enable_distributed_routing"": false, ""bridge_mappings"": {""trunk"": ""eth1-br""}}",0,,"{""QosPolicy"": ""1.0""}"
6e85b910-d386-4e21-99ca-b5eeb9803bd6,Open vSwitch agent,neutron-openvswitch-agent,,delta-2,1,2014-05-29 14:29:50,2017-05-15 21:23:36,2017-08-03 16:03:03,,"{""ovs_hybrid_plug"": true, ""in_distributed_mode"": false, ""datapath_type"": ""system"", ""arp_responder_enabled"": false, ""tunneling_ip"": ""10.66.14.106/8"", ""vhostuser_socket_dir"": ""/var/run/openvswitch"", ""devices"": 17, ""ovs_capabilities"": {""datapath_types"": [""netdev"", ""system""], ""iface_types"": [""geneve"", ""gre"", ""internal"", ""ipsec_gre"", ""lisp"", ""patch"", ""stt"", ""system"", ""tap"", ""vxlan""]}, ""log_agent_heartbeats"": false, ""l2_population"": false, ""tunnel_types"": [""gre""], ""extensions"": [], ""enable_distributed_routing"": false, ""bridge_mappings"": {""trunk"": ""eth1-br""}}",0,,"{""QosPolicy"": ""1.0""}"
71dfaab5-880c-4d35-af88-d03656b9ceb9,Open vSwitch agent,neutron-openvswitch-agent,,glyph1-33,1,2017-12-11 19:14:46,2024-05-14 12:17:39,2024-07-08 06:59:57,,"{""ovs_hybrid_plug"": true, ""in_distributed_mode"": false, ""datapath_type"": ""system"", ""arp_responder_enabled"": false, ""tunneling_ip"": ""10.171.242.149/8"", ""vhostuser_socket_dir"": ""/var/run/openvswitch"", ""devices"": 1, ""ovs_capabilities"": {""datapath_types"": [""netdev"", ""system""], ""iface_types"": [""geneve"", ""gre"", ""internal"", ""ipsec_gre"", ""lisp"", ""patch"", ""stt"", ""system"", ""tap"", ""vxlan""]}, ""log_agent_heartbeats"": false, ""l2_population"": false, ""tunnel_types"": [""gre""], ""extensions"": [], ""enable_distributed_routing"": false, ""bridge_mappings"": {""trunk"": ""eth1-br""}}",0,,"{""QosPolicy"": ""1.0""}"
727644b7-54c8-4b33-a8ff-6a459e89aed0,Open vSwitch agent,neutron-openvswitch-agent,,flash-9,1,2016-09-24 03:54:39,2023-01-14 17:53:43,2024-07-08 06:59:41,,"{""ovs_hybrid_plug"": true, ""in_distributed_mode"": false, ""datapath_type"": ""system"", ""arp_responder_enabled"": false, ""tunneling_ip"": ""10.167.94.41/8"", ""vhostuser_socket_dir"": ""/var/run/openvswitch"", ""devices"": 15, ""ovs_capabilities"": {""datapath_types"": [""netdev"", ""system""], ""iface_types"": [""geneve"", ""gre"", ""internal"", ""ipsec_gre"", ""lisp"", ""patch"", ""stt"", ""system"", ""tap"", ""vxlan""]}, ""log_agent_heartbeats"": false, ""l2_population"": false, ""tunnel_types"": [""gre""], ""extensions"": [], ""enable_distributed_routing"": false, ""bridge_mappings"": {""trunk"": ""eth1-br""}}",0,,"{""QosPolicy"": ""1.0""}"
72f97e55-9502-45b4-a7c2-efca447a33d7,Open vSwitch agent,neutron-openvswitch-agent,,pico6-23,1,2016-09-24 03:47:07,2024-03-03 02:52:13,2024-07-08 06:59:37,,"{""ovs_hybrid_plug"": true, ""in_distributed_mode"": false, ""datapath_type"": ""system"", ""arp_responder_enabled"": false, ""tunneling_ip"": ""10.157.80.192/8"", ""vhostuser_socket_dir"": ""/var/run/openvswitch"", ""devices"": 9, ""ovs_capabilities"": {""datapath_types"": [""netdev"", ""system""], ""iface_types"": [""geneve"", ""gre"", ""internal"", ""ipsec_gre"", ""lisp"", ""patch"", ""stt"", ""system"", ""tap"", ""vxlan""]}, ""log_agent_heartbeats"": false, ""l2_population"": false, ""tunnel_types"": [""gre""], ""extensions"": [], ""enable_distributed_routing"": false, ""bridge_mappings"": {""trunk"": ""eth1-br""}}",0,,"{""QosPolicy"": ""1.0""}"
74502a70-fcee-4568-ad90-ed557327ca84,Open vSwitch agent,neutron-openvswitch-agent,,drive-59,1,2017-12-12 20:56:15,2022-01-22 22:49:44,2024-07-08 06:59:44,,"{""ovs_hybrid_plug"": true, ""in_distributed_mode"": false, ""datapath_type"": ""system"", ""arp_responder_enabled"": false, ""tunneling_ip"": ""10.64.114.161/8"", ""vhostuser_socket_dir"": ""/var/run/openvswitch"", ""devices"": 22, ""ovs_capabilities"": {""datapath_types"": [""netdev"", ""system""], ""iface_types"": [""geneve"", ""gre"", ""internal"", ""ipsec_gre"", ""lisp"", ""patch"", ""stt"", ""system"", ""tap"", ""vxlan""]}, ""log_agent_heartbeats"": false, ""l2_population"": false, ""tunnel_types"": [""gre""], ""extensions"": [], ""enable_distributed_routing"": false, ""bridge_mappings"": {""trunk"": ""eth1-br""}}",0,,"{""QosPolicy"": ""1.0""}"
7594b3d8-eb27-49c4-b243-ca284baaed77,Open vSwitch agent,neutron-openvswitch-agent,,pivot-12,1,2014-01-10 22:47:48,2017-08-04 15:10:05,2017-08-04 20:20:35,,"{""ovs_hybrid_plug"": true, ""in_distributed_mode"": false, ""datapath_type"": ""system"", ""arp_responder_enabled"": false, ""tunneling_ip"": ""10.121.94.149/8"", ""vhostuser_socket_dir"": ""/var/run/openvswitch"", ""devices"": 0, ""ovs_capabilities"": {""datapath_types"": [""netdev"", ""system""], ""iface_types"": [""geneve"", ""gre"", ""internal"", ""ipsec_gre"", ""lisp"", ""patch"", ""stt"", ""system"", ""tap"", ""vxlan""]}, ""log_agent_heartbeats"": false, ""l2_population"": false, ""tunnel_types"": [""gre""], ""extensions"": [], ""enable_distributed_routing"": false, ""bridge_mappings"": {""trunk"": ""eth1-br""}}",0,,"{""QosPolicy"": ""1.0""}"
7a78dcb5-8e00-4c72-8402-096a17775eff,Open vSwitch agent,neutron-openvswitch-agent,,sonic4-45,1,2014-01-10 22:47:49,2017-08-04 15:10:01,2017-08-04 20:20:31,,"{""ovs_hybrid_plug"": true, ""in_distributed_mode"": false, ""datapath_type"": ""system"", ""arp_responder_enabled"": false, ""tunneling_ip"": ""10.214.23.67/8"", ""vhostuser_socket_dir"": ""/var/run/openvswitch"", ""devices"": 0, ""ovs_capabilities"": {""datapath_types"": [""netdev"", ""system""], ""iface_types"": [""geneve"", ""gre"", ""internal"", ""ipsec_gre"", ""lisp"", ""patch"", ""stt"", ""system"", ""tap"", ""vxlan""]}, ""log_agent_heartbeats"": false, ""l2_population"": false, ""tunnel_types"": [""gre""], ""extensions"": [], ""enable_distributed_routing"": false, ""bridge_mappings"": {""trunk"": ""eth1-br""}}",0,,"{""QosPolicy"": ""1.0""}"
7a7d490b-ca8e-4ba4-a395-29e77c912166,Open vSwitch agent,neutron-openvswitch-agent,,shine2-89,1,2014-01-10 22:47:48,2017-08-04 15:09:57,2017-08-04 20:20:27,,"{""ovs_hybrid_plug"": true, ""in_distributed_mode"": false, ""datapath_type"": ""system"", ""arp_responder_enabled"": false, ""tunneling_ip"": ""10.201.39.37/8"", ""vhostuser_socket_dir"": ""/var/run/openvswitch"", ""devices"": 0, ""ovs_capabilities"": {""datapath_types"": [""netdev"", ""system""], ""iface_types"": [""geneve"", ""gre"", ""internal"", ""ipsec_gre"", ""lisp"", ""patch"", ""stt"", ""system"", ""tap"", ""vxlan""]}, ""log_agent_heartbeats"": false, ""l2_population"": false, ""tunnel_types"": [""gre""], ""extensions"": [], ""enable_distributed_routing"": false, ""bridge_mappings"": {""trunk"": ""eth1-br""}}",0,,"{""QosPolicy"": ""1.0""}"
7ea2ea77-774d-41e9-985d-874ba50a0902,Open vSwitch agent,neutron-openvswitch-agent,,novae-7,1,2014-01-10 22:47:49,2017-01-17 20:52:46,2017-02-16 21:58:42,,"{""ovs_hybrid_plug"": true, ""in_distributed_mode"": false, ""datapath_type"": ""system"", ""arp_responder_enabled"": false, ""tunneling_ip"": ""10.215.153.213/8"", ""vhostuser_socket_dir"": ""/var/run/openvswitch"", ""devices"": 0, ""ovs_capabilities"": {""datapath_types"": [""netdev"", ""system""], ""iface_types"": [""geneve"", ""gre"", ""internal"", ""ipsec_gre"", ""lisp"", ""patch"", ""stt"", ""system"", ""tap"", ""vxlan""]}, ""log_agent_heartbeats"": false, ""l2_population"": false, ""tunnel_types"": [""gre""], ""extensions"": [], ""enable_distributed_routing"": false, ""bridge_mappings"": {""trunk"": ""eth1-br""}}",0,,"{""QosPolicy"": ""1.0""}"
7fb73516-6866-4dde-8a75-577b97e7a6d6,Open vSwitch agent,neutron-openvswitch-agent,,nexis-43,1,2017-12-12 20:48:42,2022-03-09 13:09:16,2024-07-08 06:59:36,,"{""ovs_hybrid_plug"": true, ""in_distributed_mode"": false, ""datapath_type"": ""system"", ""arp_responder_enabled"": false, ""tunneling_ip"": ""10.216.152.181/8"", ""vhostuser_socket_dir"": ""/var/run/openvswitch"", ""devices"": 14, ""ovs_capabilities"": {""datapath_types"": [""netdev"", ""system""], ""iface_types"": [""geneve"", ""gre"", ""internal"", ""ipsec_gre"", ""lisp"", ""patch"", ""stt"", ""system"", ""tap"", ""vxlan""]}, ""log_agent_heartbeats"": false, ""l2_population"": false, ""tunnel_types"": [""gre""], ""extensions"": [], ""enable_distributed_routing"": false, ""bridge_mappings"": {""trunk"": ""eth1-br""}}",0,,"{""QosPolicy"": ""1.0""}"
7fcf12f1-92a5-4ed6-ab40-0fb0eee0625a,Open vSwitch agent,neutron-openvswitch-agent,,light9-56,1,2017-12-12 15:22:26,2023-05-04 11:09:48,2024-07-08 06:59:41,,"{""ovs_hybrid_plug"": true, ""in_distributed_mode"": false, ""datapath_type"": ""system"", ""arp_responder_enabled"": false, ""tunneling_ip"": ""10.127.227.189/8"", ""vhostuser_socket_dir"": ""/var/run/openvswitch"", ""devices"": 16, ""ovs_capabilities"": {""datapath_types"": [""netdev"", ""system""], ""iface_types"": [""geneve"", ""gre"", ""internal"", ""ipsec_gre"", ""lisp"", ""patch"", ""stt"", ""system"", ""tap"", ""vxlan""]}, ""log_agent_heartbeats"": false, ""l2_population"": false, ""tunnel_types"": [""gre""], ""extensions"": [], ""enable_distributed_routing"": false, ""bridge_mappings"": {""trunk"": ""eth1-br""}}",0,,"{""QosPolicy"": ""1.0""}"
8204a541-4b6e-4594-844f-d84313c74eee,Open vSwitch agent,neutron-openvswitch-agent,,flux-60,1,2018-01-09 16:20:11,2023-01-14 17:54:30,2024-07-08 06:59:53,,"{""ovs_hybrid_plug"": true, ""in_distributed_mode"": false, ""datapath_type"": ""system"", ""arp_responder_enabled"": false, ""tunneling_ip"": ""10.192.209.4/8"", ""vhostuser_socket_dir"": ""/var/run/openvswitch"", ""devices"": 58, ""ovs_capabilities"": {""datapath_types"": [""netdev"", ""system""], ""iface_types"": [""geneve"", ""gre"", ""internal"", ""ipsec_gre"", ""lisp"", ""patch"", ""stt"", ""system"", ""tap"", ""vxlan""]}, ""log_agent_heartbeats"": false, ""l2_population"": false, ""tunnel_types"": [""gre""], ""extensions"": [], ""enable_distributed_routing"": false, ""bridge_mappings"": {""trunk"": ""eth1-br""}}",0,,"{""QosPolicy"": ""1.0""}"
8290615b-5164-44a5-a6aa-1dd9bd999645,Open vSwitch agent,neutron-openvswitch-agent,,shine8-39,1,2014-01-10 22:47:48,2017-08-04 15:10:00,2017-08-04 20:20:30,,"{""ovs_hybrid_plug"": true, ""in_distributed_mode"": false, ""datapath_type"": ""system"", ""arp_responder_enabled"": false, ""tunneling_ip"": ""10.164.225.104/8"", ""vhostuser_socket_dir"": ""/var/run/openvswitch"", ""devices"": 0, ""ovs_capabilities"": {""datapath_types"": [""netdev"", ""system""], ""iface_types"": [""geneve"", ""gre"", ""internal"", ""ipsec_gre"", ""lisp"", ""patch"", ""stt"", ""system"", ""tap"", ""vxlan""]}, ""log_agent_heartbeats"": false, ""l2_population"": false, ""tunnel_types"": [""gre""], ""extensions"": [], ""enable_distributed_routing"": false, ""bridge_mappings"": {""trunk"": ""eth1-br""}}",0,,"{""QosPolicy"": ""1.0""}"
82a540c0-6d41-44d9-935a-408f0f8ef47a,Open vSwitch agent,neutron-openvswitch-agent,,scope4-19,1,2014-01-10 22:47:48,2017-08-04 15:09:31,2017-08-04 20:20:31,,"{""ovs_hybrid_plug"": true, ""in_distributed_mode"": false, ""datapath_type"": ""system"", ""arp_responder_enabled"": false, ""tunneling_ip"": ""10.150.241.46/8"", ""vhostuser_socket_dir"": ""/var/run/openvswitch"", ""devices"": 0, ""ovs_capabilities"": {""datapath_types"": [""netdev"", ""system""], ""iface_types"": [""geneve"", ""gre"", ""internal"", ""ipsec_gre"", ""lisp"", ""patch"", ""stt"", ""system"", ""tap"", ""vxlan""]}, ""log_agent_heartbeats"": false, ""l2_population"": false, ""tunnel_types"": [""gre""], ""extensions"": [], ""enable_distributed_routing"": false, ""bridge_mappings"": {""trunk"": ""eth1-br""}}",0,,"{""QosPolicy"": ""1.0""}"
85037b32-3b4c-437c-a70c-f470cdc7aa9b,Open vSwitch agent,neutron-openvswitch-agent,,shine-94,1,2016-09-24 04:13:18,2023-01-14 18:04:34,2024-07-08 06:59:50,,"{""ovs_hybrid_plug"": true, ""in_distributed_mode"": false, ""datapath_type"": ""system"", ""arp_responder_enabled"": false, ""tunneling_ip"": ""10.55.141.57/8"", ""vhostuser_socket_dir"": ""/var/run/openvswitch"", ""devices"": 33, ""ovs_capabilities"": {""datapath_types"": [""netdev"", ""system""], ""iface_types"": [""geneve"", ""gre"", ""internal"", ""ipsec_gre"", ""lisp"", ""patch"", ""stt"", ""system"", ""tap"", ""vxlan""]}, ""log_agent_heartbeats"": false, ""l2_population"": false, ""tunnel_types"": [""gre""], ""extensions"": [], ""enable_distributed_routing"": false, ""bridge_mappings"": {""trunk"": ""eth1-br""}}",0,,"{""QosPolicy"": ""1.0""}"
8728a034-c234-4fbb-8109-5ee251df03d4,Open vSwitch agent,neutron-openvswitch-agent,,glint-94,1,2014-12-02 21:18:45,2017-12-05 16:21:15,2017-12-05 16:22:45,,"{""ovs_hybrid_plug"": true, ""in_distributed_mode"": false, ""datapath_type"": ""system"", ""arp_responder_enabled"": false, ""tunneling_ip"": ""10.228.204.94/8"", ""vhostuser_socket_dir"": ""/var/run/openvswitch"", ""devices"": 0, ""ovs_capabilities"": {""datapath_types"": [""netdev"", ""system""], ""iface_types"": [""geneve"", ""gre"", ""internal"", ""ipsec_gre"", ""lisp"", ""patch"", ""stt"", ""system"", ""tap"", ""vxlan""]}, ""log_agent_heartbeats"": false, ""l2_population"": false, ""tunnel_types"": [""gre""], ""extensions"": [], ""enable_distributed_routing"": false, ""bridge_mappings"": {""trunk"": ""eth1-br""}}",0,,"{""QosPolicy"": ""1.0""}"
88d17a96-6005-4e6c-9f01-536a94b13a5e,Open vSwitch agent,neutron-openvswitch-agent,,prime-35,1,2016-09-24 04:00:46,2023-11-21 09:57:21,2024-07-08 06:59:56,,"{""ovs_hybrid_plug"": true, ""in_distributed_mode"": false, ""datapath_type"": ""system"", ""arp_responder_enabled"": false, ""tunneling_ip"": ""10.221.89.126/8"", ""vhostuser_socket_dir"": ""/var/run/openvswitch"", ""devices"": 27, ""ovs_capabilities"": {""datapath_types"": [""netdev"", ""system""], ""iface_types"": [""geneve"", ""gre"", ""internal"", ""ipsec_gre"", ""lisp"", ""patch"", ""stt"", ""system"", ""tap"", ""vxlan""]}, ""log_agent_heartbeats"": false, ""l2_population"": false, ""tunnel_types"": [""gre""], ""extensions"": [], ""enable_distributed_routing"": false, ""bridge_mappings"": {""trunk"": ""eth1-br""}}",0,,"{""QosPolicy"": ""1.0""}"
